phecodeX_code	phecodeX_label	phecodeX_category	hpo_code	hpo_label	stringMatch_hpo-phecodeX	subStringMatch_hpo-to-phecodeX	subStringMatch_phecodeX-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeX-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
444.1	Varicose veins	Cardio	HP_0002619	Varicose veins	True	True	True							100.0	83.87	83.87			True	True	True	True	True	True	True
444.13	Esophageal varix	Cardio	HP_0002040	Esophageal varix	True	True	True							100.0		85.71			True	True			True	True	True
446	Hypotension	Cardio	HP_0002615	Hypotension	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
446.2	Orthostatic hypotension	Cardio	HP_0001278	Orthostatic hypotension	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
448.2	Erythromelalgia	Cardio	HP_0032147	Erythromelalgia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
452	Hemorrhage, NOS	Cardio	HP_0002239	Gastrointestinal hemorrhage			True			True				86.96	86.96								True	True	True
460	Acute respiratory infection	Resp	HP_0011948	Recurrent acute respiratory tract infection			True							88.89									True	True	True
460	Acute respiratory infection	Resp	HP_0011947	Respiratory tract infection		True																	True	True	True
462	Sinusitis	Resp	HP_0000246	Sinusitis	True	True	True							100.0					True	True	True	True	True	True	True
462.1	Acute sinusitis	Resp	HP_0000255	Acute sinusitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
462.11	Acute recurrent sinusitis*	Resp	HP_0011108	Recurrent sinusitis		True						True		83.87		83.87							True	True	True
462.2	Chronic sinusitis	Resp	HP_0011109	Chronic sinusitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
463.1	Chronic rhinitis	Resp	HP_0002257	Chronic rhinitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
463.2	Allergic rhinitis	Resp	HP_0003193	Allergic rhinitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
463.4	Nasal congestion*	Resp	HP_0001742	Nasal congestion	True	True	True				True	True	True						True	True		True	True	True	True
465	Pharyngitis	Resp	HP_0025439	Pharyngitis	True	True	True							100.0							True	True	True	True	True
468	Pneumonia	Resp	HP_0002090	Pneumonia	True	True	True							100.0				True	True	True	True	True	True	True	True
468.51	Pulmonary aspergillosis	Resp	HP_0020103	Invasive pulmonary aspergillosis			True				True	True	True	88.46		100.0			True	True			True	True	True
469	Bronchitis	Resp	HP_0012387	Bronchitis	True	True	True							100.0			True	True	True	True	True	True	True	True	True
469.1	Acute bronchitis	Resp	HP_0012388	Acute bronchitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
469.2	Chronic bronchitis	Resp	HP_0004469	Chronic bronchitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
470	Acute bronchiolitis	Resp	HP_0011950	Bronchiolitis		True			True			True		80.0	80.0	80.0					True	True	True	True	True
471.2	Deviated nasal septum	Resp	HP_0004411	Deviated nasal septum	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
471.5	Nasal polyps	Resp	HP_0100582	Nasal polyposis	True	True	True	True	True	True				100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
474	Chronic obstructive pulmonary disease [COPD]	Resp	HP_0006510	Chronic pulmonary obstruction		True					True	True	True	100.0		100.0			True	True	True	True	True	True	True
474.1	Emphysema	Resp	HP_0002097	Emphysema	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
474.13	Centrilobular emphysema*	Resp	HP_0032966	Centrilobular emphysema	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
475	Asthma	Resp	HP_0002099	Asthma	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
476	Bronchiectasis	Resp	HP_0002110	Bronchiectasis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
477.2	Hypersensitivity pneumonitis	Resp	HP_0006516	Hypersensitivity pneumonitis	True	True	True							100.0			True	True	True	True	True	True	True	True	True
478	Aspiration pneumonia	Resp	HP_0011952	Acute aspiration pneumonia			True																True	True	True
478	Aspiration pneumonia	Resp	HP_0011951	Aspiration pneumonia	True	True	True							100.0					True	True		True	True	True	True
479.1	Acute respiratory distress syndrome [ARDS]*	Resp	HP_0033677	Acute respiratory distress syndrome		True					True	True	True	100.0		100.0			True	True		True	True	True	True
479.3	Respiratory failure	Resp	HP_0002878	Respiratory failure	True	True	True		True		True	True	True	100.0	88.37	100.0			True	True	True	True	True	True	True
479.31	Acute respiratory failure	Resp	HP_0002878	Respiratory failure		True			True			True		88.37	88.37	88.37					True		True	True	True
479.6	Pulmonary collapse [Atelectasis]	Resp	HP_0100750	Atelectasis		True					True	True	True	84.0		100.0	True	True	True	True	True	True	True	True	True
480	Pulmonary edema	Resp	HP_0100598	Pulmonary edema	True	True	True				True	True	True	100.0	81.48	100.0			True	True	True	True	True	True	True
480.1	Acute pulmonary edema	Resp	HP_0100598	Pulmonary edema		True						True		86.49	81.48	86.49					True		True	True	True
481	Interstitial pulmonary diseases	Resp	HP_0006530	Abnormal pulmonary interstitial morphology							True	True	True	100.0	82.14	100.0					True	True	True	True	True
481.2	Alveolar proteinosis	Resp	HP_0006517	Intraalveolar phospholipid accumulation	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0					True	True	True	True	True
481.4	Pulmonary fibrosis	Resp	HP_0002206	Pulmonary fibrosis	True	True	True				True	True	True	100.0	80.0	100.0		True		True	True		True	True	True
481.43	Interstitial pneumonitis	Resp	HP_0006515	Interstitial pneumonitis	True	True	True		True			True		100.0	88.37	88.37							True	True	True
481.43	Interstitial pneumonitis	Resp	HP_0006527	Lymphocytic interstitial pneumonia			True																True	True	True
481.45	Cryptogenic organizing pneumonia	Resp	HP_0011945	Bronchiolitis obliterans organizing pneumonia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
481.6	Lymphoid interstitial pneumonia	Resp	HP_0006527	Lymphocytic interstitial pneumonia	True	True	True		True		True	True	True	100.0	86.96	100.0			True	True			True	True	True
482.11	Abscess of lung	Resp	HP_0025044	Lung abscess		True			True					100.0	100.0	83.87	True	True	True	True			True	True	True
483	Pleural effusion	Resp	HP_0025676	Fetal pleural effusion			True			True													True	True	True
483	Pleural effusion	Resp	HP_0002202	Pleural effusion	True	True	True	True	True	True				100.0	100.0		True	True	True	True	True	True	True	True	True
484.1	Spontaneous pneumothorax	Resp	HP_0002108	Spontaneous pneumothorax	True	True	True		True			True		100.0	84.0	100.0							True	True	True
484.1	Spontaneous pneumothorax	Resp	HP_0004876	Spontaneous neonatal pneumothorax			True																True	True	True
485	Chronic respiratory failure	Resp	HP_0002878	Respiratory failure		True			True			True		82.61	82.61	82.61							True	True	True
486.21	Bronchospasm	Resp	HP_0025428	Bronchospasm	True	True	True							100.0	83.87	83.87					True		True	True	True
486.5	Abnormal sputum	Resp	HP_0032016	Abnormal sputum	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
487.1	Epistaxis	Resp	HP_0000421	Epistaxis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
487.3	Hemoptysis	Resp	HP_0002105	Hemoptysis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
488	Abnormalities of breathing	Resp	HP_0002094	Dyspnea				True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
488.1	Dyspnea [Shortness of breath]	Resp	HP_0002094	Dyspnea		True		True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
488.11	Orthopnea	Resp	HP_0012764	Orthopnea	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
488.2	Hyperventilation	Resp	HP_0002883	Hyperventilation	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
488.3	Periodic breathing [Cheyne-Stokes]	Resp	HP_0012196	Cheyne-Stokes respiration		True		True	True	True				88.14	100.0		True	True	True	True	True	True	True	True	True
488.4	Tachypnea	Resp	HP_0002789	Tachypnea	True	True	True	True	True	True				100.0	100.0		True	True	True	True	True		True	True	True
488.5	Stridor	Resp	HP_0010307	Stridor	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
488.6	Wheezing	Resp	HP_0030828	Wheezing	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
488.9	Snoring*	Resp	HP_0025267	Snoring	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
491	Pleurisy	Resp	HP_0002102	Pleuritis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
492	Tracheoesophageal fistula	Resp	HP_0002575	Tracheoesophageal fistula	True	True	True	True	True	True				100.0	100.0		True	True		True	True	True	True	True	True
494.1	Dysphonia	Resp	HP_0001618	Dysphonia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
494.2	Aphonia	Resp	HP_0001686	Loss of voice	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
497	Respiratory arrest	Resp	HP_0005943	Respiratory arrest	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
498.1	Hypoxemia	Resp	HP_0012418	Hypoxemia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
498.2	Cyanosis	Resp	HP_0000961	Cyanosis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
500.1	Anodontia	GI	HP_0000674	Anodontia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
500.3	Supernumerary teeth	GI	HP_0011069	Supernumerary tooth	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
500.41	Impacted teeth*	GI	HP_0001571	Multiple impacted teeth	True	True	True				True	True	True	100.0		100.0							True	True	True
501	Dental caries	GI	HP_0000670	Carious teeth	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
502.5	Hypercementosis	GI	HP_0033788	Cementum overgrowth	True	True	True	True	True	True	True	True	True				True	True	True	True	True	True	True	True	True
503.5	Periapical abscess	GI	HP_0030758	Periapical tooth abscess			True							83.33									True	True	True
504.1	Gingivitis	GI	HP_0000230	Gingivitis	True	True	True							100.0					True	True	True	True	True	True	True
504.2	Gingival recession	GI	HP_0030816	Gingival recession	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
504.3	Periodontitis	GI	HP_0000704	Periodontitis	True	True	True		True					100.0	80.0				True	True		True	True	True	True
504.4	Gingival enlargement*	GI	HP_0000212	Gingival overgrowth	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
506.51	Dry mouth*	GI	HP_0000217	Xerostomia	True	True	True				True	True	True	100.0		100.0						True	True	True	True
507	Lesions of mouth	GI	HP_0012290	Mouth neoplasm										100.0									True	True	True
507.1	Stomatitis	GI	HP_0010280	Stomatitis	True	True	True							100.0					True	True	True		True	True	True
507.11	Recurrent oral aphthae [Recurrent aphthous stomatitis]	GI	HP_0011107	Recurrent aphthous stomatitis							True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
507.3	Oral leukoplakia	GI	HP_0002745	Oral leukoplakia	True	True	True							100.0					True	True	True	True	True	True	True
507.3	Oral leukoplakia	GI	HP_0025126	Oral hairy leukoplakia			True						True			87.8			True	True	True	True	True	True	True
507.31	Hairy leukoplakia*	GI	HP_0025126	Oral hairy leukoplakia			True						True	87.8		87.8			True	True		True	True	True	True
509.1	Glossitis	GI	HP_0000206	Glossitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
509.2	Geographic tongue	GI	HP_0025252	Geographic tongue	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
509.5	Plicated tongue	GI	HP_0000221	Furrowed tongue	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
510.2	Esophagitis	GI	HP_0100633	Esophagitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
510.8	Barrett's esophagus	GI	HP_0100580	Barrett esophagus	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
511	Gastro-esophageal reflux disease	GI	HP_0002020	Gastroesophageal reflux		True						True		94.74		94.74	True	True	True	True	True	True	True	True	True
512	Dysphagia	GI	HP_0002015	Dysphagia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
512.1	Dysphagia, oropharyngeal phase	GI	HP_0200136	Oral-pharyngeal dysphagia		True			True			True		87.5	87.5	87.5	True	True	True	True	True		True	True	True
513	Peptic ulcer	GI	HP_0004398	Peptic ulcer	True	True	True		True			True		100.0	83.87	83.87	True	True	True	True	True	True	True	True	True
513.1	Esophageal ulcer	GI	HP_0004791	Esophageal ulceration					True			True		100.0	100.0	100.0	True	True	True	True			True	True	True
513.2	Gastric ulcer	GI	HP_0002592	Gastric ulcer	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
513.3	Duodenal ulcer	GI	HP_0002588	Duodenal ulcer	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
514	Gastrointestinal obstruction	GI	HP_0004796	Gastrointestinal obstruction	True	True	True							100.0									True	True	True
514.2	Intestinal obstruction	GI	HP_0005250	High intestinal obstruction			True			True			True										True	True	True
514.2	Intestinal obstruction	GI	HP_0005234	Neonatal intestinal obstruction			True			True			True										True	True	True
514.2	Intestinal obstruction	GI	HP_0005214	Intestinal obstruction	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
514.3	Ileus	GI	HP_0002595	Ileus	True	True	True				True	True	True	100.0		100.0		True		True	True	True	True	True	True
514.31	Paralytic ileus	GI	HP_0002590	Paralytic ileus	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
516.1	Pyloric stenosis	GI	HP_0002021	Pyloric stenosis	True	True	True							100.0					True	True	True		True	True	True
516.4	Gastroparesis	GI	HP_0002578	Gastroparesis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
516.6	Achlorhydria	GI	HP_0032448	Achlorhydria	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
517	Gastrointestinal angiodysplasia	GI	HP_0000471	Gastrointestinal angiodysplasia	True	True	True							100.0									True	True	True
520	Hernia	GI	HP_0100790	Hernia	True	True	True							100.0				True	True	True	True	True	True	True	True
520.1	Hernia of the abdominal wall	GI	HP_0004299	Hernia of the abdominal wall	True	True	True							100.0		85.71				True			True	True	True
520.11	Inguinal hernia	GI	HP_0000023	Inguinal hernia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
520.12	Femoral hernia	GI	HP_0100541	Femoral hernia	True	True	True				True	True	True	100.0		100.0			True	True	True	True	True	True	True
520.13	Umbilical hernia	GI	HP_0001537	Umbilical hernia	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
520.14	Ventral hernia	GI	HP_0002933	Ventral hernia	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
520.15	Incisional hernia	GI	HP_0004872	Incisional hernia	True	True	True							100.0		80.0			True	True			True	True	True
522	Gastrointestinal inflammation	GI	HP_0004386	Gastrointestinal inflammation	True	True	True							100.0									True	True	True
522.11	Crohn's disease	GI	HP_0100280	Crohn's disease	True	True	True				True	True	True	100.0		100.0		True	True	True	True	True	True	True	True
522.12	Ulcerative colitis	GI	HP_0100279	Ulcerative colitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
522.6	Eosinophilic gastroenteritis and colitis	GI	HP_0032064	Gastrointestinal eosinophilia		True		True	True	True		True		86.79	100.0	83.64	True	True		True			True	True	True
522.61	Eosinophilic esophagitis	GI	HP_0410151	Eosinophilic infiltration of the esophagus	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0					True		True	True	True
522.62	Eosinophilic gastroenteritis	GI	HP_0032064	Gastrointestinal eosinophilia	True	True	True	True	True	True		True		100.0	100.0	83.64	True	True		True			True	True	True
522.63	Eosinophilic colitis	GI	HP_0031813	Colonic eosinophilia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
522.8	Duodenitis	GI	HP_0033117	Duodenitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
522.9	Gastritis	GI	HP_0005263	Gastritis	True	True	True				True	True	True	100.0		100.0			True	True	True	True	True	True	True
522.91	Atrophic gastritis	GI	HP_0002582	Atrophic gastritis	True	True	True	True	True	True	True	True	True	80.0	80.0	100.0	True	True	True	True	True	True	True	True	True
523.2	Diverticula of colon	GI	HP_0002253	Colonic diverticula										100.0	100.0		True	True	True	True			True	True	True
523.3	Gastric diverticulum	GI	HP_0100808	Gastric diverticulum	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
524.3	Megacolon (other than Hirschsprung's)	GI	HP_0002251	Aganglionic megacolon										100.0	100.0	100.0		True	True	True	True	True	True	True	True
525	Intestinal malabsorption	GI	HP_0002024	Malabsorption	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True		True	True	True	True	True	True
525.1	Celiac disease	GI	HP_0002608	Celiac disease	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
525.31	Lactose intolerance*	GI	HP_0004789	Lactose intolerance	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
527	Abdominal pain	GI	HP_0002027	Abdominal pain	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
527	Abdominal pain	GI	HP_0033400	Acute abdomen			True			True	True	True	True			100.0			True	True	True	True	True	True	True
528	Nausea and vomiting	GI	HP_0002017	Nausea and vomiting	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
528.1	Nausea	GI	HP_0002018	Nausea	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
528.2	Vomiting	GI	HP_0002013	Vomiting	True	True	True				True	True	True	100.0		100.0		True	True	True		True	True	True	True
528.21	Vomiting of fecal matter	GI	HP_0025089	Feculent vomiting		True			True			True		100.0	100.0	100.0	True	True	True	True		True	True	True	True
529.1	Diarrhea	GI	HP_0002014	Diarrhea	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
529.3	Fecal incontinence	GI	HP_0002607	Bowel incontinence	True	True	True				True	True	True	100.0	82.76	100.0	True	True	True	True	True	True	True	True	True
529.5	Constipation	GI	HP_0002019	Constipation	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
529.6	Halitosis*	GI	HP_0100812	Halitosis	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
530.1	Anal fissure	GI	HP_0012390	Anal fissure	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
530.2	Anorectal abscess	GI	HP_0033150	Anorectal abscess	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
530.3	Rectal prolapse	GI	HP_0002035	Rectal prolapse	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
532.1	Intestinal fistula	GI	HP_0100819	Intestinal fistula	True	True	True							100.0		100.0			True	True			True	True	True
532.2	Intestinal perforation	GI	HP_0031370	Small intestinal perforation			True																True	True	True
532.2	Intestinal perforation	GI	HP_0031368	Intestinal perforation	True	True	True							100.0	100.0		True	True			True		True	True	True
532.3	Intussusception	GI	HP_0002576	Intussusception	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
532.4	Volvulus	GI	HP_0002580	Volvulus	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
537	Abnormality of the peritoneum	GI	HP_0002585	Abnormality of the peritoneum	True	True	True							100.0									True	True	True
537.1	Peritonitis	GI	HP_0002586	Peritonitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
537.2	Hemoperitoneum	GI	HP_0011854	Hemoperitoneum	True	True	True				True	True	True	100.0		100.0			True	True	True	True	True	True	True
540	Hepatitis	GI	HP_0012115	Hepatitis	True	True	True	True	True	True				100.0	100.0		True	True		True	True		True	True	True
540.1	Chronic hepatitis	GI	HP_0200123	Chronic hepatitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
540.1	Chronic hepatitis	GI	HP_0200120	Chronic active hepatitis			True			True			True					True					True	True	True
540.2	Acute hepatitis	GI	HP_0200119	Acute hepatitis	True	True	True					True		100.0		100.0			True	True			True	True	True
542.3	Hepatic failure	GI	HP_0001399	Hepatic failure	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
542.3	Hepatic failure	GI	HP_0006554	Acute hepatic failure			True						True			81.82						True	True	True	True
542.4	Portal hypertension	GI	HP_0001409	Portal hypertension	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
544	Biliary cirrhosis	GI	HP_0002613	Biliary cirrhosis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
544.1	Primary biliary cirrhosis*	GI	HP_0002613	Biliary cirrhosis		True						True		80.95		80.95			True	True		True	True	True	True
546.1	Hepatic necrosis	GI	HP_0002605	Hepatic necrosis	True	True	True							100.0									True	True	True
546.2	Abscess of liver	GI	HP_0100523	Liver abscess		True			True			True		100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
546.3	Hepatomegaly	GI	HP_0002240	Hepatomegaly	True	True	True	True	True	True				100.0	100.0		True	True	True	True	True		True	True	True
546.31	Hepatosplenomegaly*	GI	HP_0001433	Hepatosplenomegaly	True	True	True							100.0					True	True		True	True	True	True
550.1	Gallstones [Cholelithiasis]	GI	HP_0001081	Cholelithiasis				True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
550.2	Cholecystitis	GI	HP_0001082	Cholecystitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
550.3	Gallbladder perforation	GI	HP_0030154	Gallbladder perforation	True	True	True		True			True		100.0	100.0	100.0	True	True	True	True			True	True	True
552.1	Cholangitis	GI	HP_0030151	Cholangitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
552.11	Primary sclerosing cholangitis*	GI	HP_0030991	Sclerosing cholangitis		True						True		80.0		80.0							True	True	True
554.1	Pancreatitis	GI	HP_0001733	Pancreatitis	True	True	True							100.0					True	True	True	True	True	True	True
554.11	Acute pancreatitis	GI	HP_0001735	Acute pancreatitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
554.12	Chronic pancreatitis	GI	HP_0006280	Chronic pancreatitis	True	True	True	True	True	True		True		100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
554.3	Exocrine pancreatic insufficiency*	GI	HP_0001738	Exocrine pancreatic insufficiency	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
555	Ascites	GI	HP_0001541	Ascites	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
556.4	Abdominal rigidity	GI	HP_0032545	Abdominal rigidity	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
557	Gastrointestinal hemorrhage	GI	HP_0002239	Gastrointestinal hemorrhage	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
557.1	Hematemesis	GI	HP_0002248	Hematemesis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
580.3	Nephrotic syndrome	Genitourinary	HP_0000100	Nephrotic syndrome	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
581.1	Pyelonephritis	Genitourinary	HP_0012330	Pyelonephritis	True	True	True		True			True		100.0	81.48	81.48			True	True	True	True	True	True	True
581.11	Acute pyelonephritis	Genitourinary	HP_0012330	Pyelonephritis		True			True			True		81.48	81.48	81.48			True	True	True	True	True	True	True
581.31	Hydronephrosis	Genitourinary	HP_0000126	Hydronephrosis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
581.32	Hydroureter	Genitourinary	HP_0000072	Hydroureter	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
581.34	Vesicoureteral reflux	Genitourinary	HP_0000076	Vesicoureteral reflux	True	True	True	True	True	True				100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
581.34	Vesicoureteral reflux	Genitourinary	HP_0033735	Grade I vesicoureteral reflux			True			True													True	True	True
581.34	Vesicoureteral reflux	Genitourinary	HP_0033733	Low-grade vesicoureteral reflux			True			True													True	True	True
581.34	Vesicoureteral reflux	Genitourinary	HP_0033740	Grade V vesicoureteral reflux			True			True													True	True	True
581.34	Vesicoureteral reflux	Genitourinary	HP_0033738	Primary vesicoureteral reflux			True			True													True	True	True
581.34	Vesicoureteral reflux	Genitourinary	HP_0033736	Grade II vesicoureteral reflux			True			True													True	True	True
581.34	Vesicoureteral reflux	Genitourinary	HP_0033741	Grade IV vesicoureteral reflux			True			True													True	True	True
581.34	Vesicoureteral reflux	Genitourinary	HP_0033737	Grade III vesicoureteral reflux			True			True													True	True	True
581.34	Vesicoureteral reflux	Genitourinary	HP_0033739	Secondary vesicoureteral reflux			True			True													True	True	True
582	Acute kidney failure	Genitourinary	HP_0001919	Acute kidney injury	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
583	Chronic kidney disease	Genitourinary	HP_0003774	Stage 5 chronic kidney disease			True	True	True	True	True	True	True		100.0	100.0			True	True	True	True	True	True	True
583	Chronic kidney disease	Genitourinary	HP_0012626	Stage 4 chronic kidney disease			True			True		True	True		96.55	90.91							True	True	True
583	Chronic kidney disease	Genitourinary	HP_0012624	Stage 2 chronic kidney disease			True			True		True	True			92.31							True	True	True
583	Chronic kidney disease	Genitourinary	HP_0012622	Chronic kidney disease	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
