phecodeXupdated_code	phecodeXupdated_label	phecodeXupdated_category	hpo_code	hpo_label	stringMatch_hpo-phecodeXupdated	subStringMatch_hpo-to-phecodeXupdated	subStringMatch_phecodeXupdated-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeXupdated-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
GI_546.3	Hepatomegaly	Gastrointestinal	HP_0002240	Hepatomegaly	True	True	True	True	True	True				100.0	100.0		True	True	True	True	True		True	True	True
GI_546.31	Hepatosplenomegaly*	Gastrointestinal	HP_0001433	Hepatosplenomegaly	True	True	True							100.0					True	True		True	True	True	True
GI_550.1	Gallstones [Cholelithiasis]	Gastrointestinal	HP_0001081	Cholelithiasis				True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_550.2	Cholecystitis	Gastrointestinal	HP_0001082	Cholecystitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_550.21	Acute cholecystitis	Gastrointestinal	HP_0001082	Cholecystitis		True			True			True		80.0	80.0	80.0					True		True	True	True
GI_550.3	Gallbladder perforation	Gastrointestinal	HP_0030154	Gallbladder perforation	True	True	True		True			True		100.0	100.0	100.0	True	True	True	True			True	True	True
GI_552.1	Cholangitis	Gastrointestinal	HP_0030151	Cholangitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
GI_552.11	Primary sclerosing cholangitis*	Gastrointestinal	HP_0030991	Sclerosing cholangitis		True						True		80.0		80.0							True	True	True
GI_554.11	Acute pancreatitis	Gastrointestinal	HP_0001735	Acute pancreatitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_554.12	Chronic pancreatitis	Gastrointestinal	HP_0006280	Chronic pancreatitis	True	True	True	True	True	True		True		100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_554.3	Exocrine pancreatic insufficiency*	Gastrointestinal	HP_0001738	Exocrine pancreatic insufficiency	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
GI_555	Ascites	Gastrointestinal	HP_0001541	Ascites	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_556.4	Abdominal rigidity	Gastrointestinal	HP_0032545	Abdominal rigidity	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
GI_557	Gastrointestinal hemorrhage	Gastrointestinal	HP_0002239	Gastrointestinal hemorrhage	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GI_557.1	Hematemesis	Gastrointestinal	HP_0002248	Hematemesis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GU_580.52	Diffuse membranous glomerulonephritis	Genitourinary	HP_0012578	Membranous nephropathy		True								86.79					True	True	True		True	True	True
GU_580.55	Diffuse mesangiocapillary glomerulonephritis*	Genitourinary	HP_0000793	Membranoproliferative glomerulonephritis		True								90.41									True	True	True
GU_580.57	Diffuse crescentic glomerulonephritis*	Genitourinary	HP_0008653	Crescentic glomerulonephritis		True								87.27									True	True	True
GU_580.58	C3 glomerulonephritis*	Genitourinary	HP_0000099	Glomerulonephritis		True								90.91									True	True	True
GU_581.1	Acute pyelonephritis	Genitourinary	HP_0012330	Pyelonephritis		True		True	True	True		True		81.48	100.0	81.48	True	True	True	True	True	True	True	True	True
GU_581.31	Hydronephrosis	Genitourinary	HP_0000126	Hydronephrosis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
GU_581.32	Hydroureter	Genitourinary	HP_0000072	Hydroureter	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
GU_581.34	Vesicoureteral reflux	Genitourinary	HP_0033738	Primary vesicoureteral reflux			True			True													True	True	True
GU_581.34	Vesicoureteral reflux	Genitourinary	HP_0033739	Secondary vesicoureteral reflux			True			True													True	True	True
GU_581.34	Vesicoureteral reflux	Genitourinary	HP_0033741	Grade IV vesicoureteral reflux			True			True													True	True	True
GU_581.34	Vesicoureteral reflux	Genitourinary	HP_0033737	Grade III vesicoureteral reflux			True			True													True	True	True
GU_581.34	Vesicoureteral reflux	Genitourinary	HP_0033740	Grade V vesicoureteral reflux			True			True													True	True	True
GU_581.34	Vesicoureteral reflux	Genitourinary	HP_0033736	Grade II vesicoureteral reflux			True			True													True	True	True
GU_581.34	Vesicoureteral reflux	Genitourinary	HP_0033733	Low-grade vesicoureteral reflux			True			True													True	True	True
GU_581.34	Vesicoureteral reflux	Genitourinary	HP_0000076	Vesicoureteral reflux	True	True	True	True	True	True				100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GU_581.34	Vesicoureteral reflux	Genitourinary	HP_0033735	Grade I vesicoureteral reflux			True			True													True	True	True
GU_582	Renal failure	Genitourinary	HP_0000083	Renal insufficiency	True	True	True	True	True	True				100.0	100.0		True	True	True	True		True	True	True	True
GU_582	Renal failure	Genitourinary	HP_0001919	Acute kidney injury			True			True			True			84.85							True	True	True
GU_582.1	Acute kidney failure	Genitourinary	HP_0001919	Acute kidney injury	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GU_582.2	Chronic kidney disease	Genitourinary	HP_0012624	Stage 2 chronic kidney disease			True			True		True	True			92.31							True	True	True
GU_582.2	Chronic kidney disease	Genitourinary	HP_0012623	Stage 1 chronic kidney disease			True			True		True	True			100.0			True	True			True	True	True
GU_582.2	Chronic kidney disease	Genitourinary	HP_0012625	Stage 3 chronic kidney disease			True			True		True	True			100.0							True	True	True
GU_582.2	Chronic kidney disease	Genitourinary	HP_0012622	Chronic kidney disease	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GU_582.2	Chronic kidney disease	Genitourinary	HP_0012626	Stage 4 chronic kidney disease			True			True		True	True		96.55	90.91							True	True	True
GU_582.2	Chronic kidney disease	Genitourinary	HP_0003774	Stage 5 chronic kidney disease			True			True			True							True	True	True	True	True	True
GU_586.1	Small kidney	Genitourinary	HP_0000089	Renal hypoplasia										100.0	100.0	100.0							True	True	True
GU_586.2	Cyst of kidney	Genitourinary	HP_0000107	Renal cyst										100.0							True		True	True	True
GU_586.6	Nephroptosis	Genitourinary	HP_0011126	Nephroptosis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
GU_588.12	Nephrogenic diabetes insipidus	Genitourinary	HP_0009806	Nephrogenic diabetes insipidus	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GU_592.2	Urethritis	Genitourinary	HP_0500006	Urethritis	True	True	True	True	True	True				100.0	100.0	100.0					True	True	True	True	True
GU_593	Hematuria	Genitourinary	HP_0000790	Hematuria	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GU_593.1	Gross hematuria	Genitourinary	HP_0012587	Macroscopic hematuria	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
GU_593.2	Microscopic hematuria	Genitourinary	HP_0002907	Microscopic hematuria	True	True	True	True	True	True		True		100.0	100.0	100.0	True	True					True	True	True
GU_594.2	Dysuria	Genitourinary	HP_0100518	Dysuria	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GU_594.33	Nocturnal enuresis	Genitourinary	HP_0010677	Enuresis nocturna	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
GU_594.41	Nocturia	Genitourinary	HP_0000017	Nocturia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
GU_594.6	Urinary urgency	Genitourinary	HP_0000012	Urinary urgency	True	True	True							100.0	81.48	81.48	True	True	True	True			True	True	True
GU_596.2	Overactive bladder	Genitourinary	HP_0000012	Urinary urgency	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True		True	True	True
GU_596.3	Diverticulum of bladder	Genitourinary	HP_0000015	Bladder diverticulum					True			True		100.0	100.0	100.0	True	True	True	True			True	True	True
GU_597.1	Urethral stricture	Genitourinary	HP_0012227	Urethral stricture	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GU_597.1	Urethral stricture	Genitourinary	HP_0025415	Bulbar urethral stricture			True			True			True										True	True	True
GU_597.3	Urethral fistula	Genitourinary	HP_0010480	Urethral fistula	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
GU_597.4	Urethral diverticulum	Genitourinary	HP_0008722	Urethral diverticulum	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
GU_602.1	Benign prostatic hyperplasia	Genitourinary	HP_0008711	Benign prostatic hyperplasia	True	True	True				True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GU_602.51	Prostatitis	Genitourinary	HP_0000024	Prostatitis	True	True	True	True	True	True				100.0	100.0		True	True					True	True	True
GU_603.2	Spermatocele	Genitourinary	HP_0033808	Spermatocele	True	True	True	True	True	True							True	True	True	True	True	True	True	True	True
GU_603.6	Scrotal pain*	Genitourinary	HP_0030155	Scrotal pain	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
GU_604.4	Priapism	Genitourinary	HP_0200023	Priapism	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GU_605.1	Male erectile dysfunction*	Genitourinary	HP_0100639	Erectile dysfunction		True						True		87.18		87.18			True	True			True	True	True
GU_609	Male infertility	Genitourinary	HP_0003251	Male infertility	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GU_609	Male infertility	Genitourinary	HP_0000789	Infertility		True			True			True									True	True	True	True	True
GU_609.1	Azoospermia	Genitourinary	HP_0000027	Azoospermia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
GU_609.2	Oligospermia	Genitourinary	HP_0000798	Oligospermia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
GU_610.2	Fibroadenosis of breast	Genitourinary	HP_0010619	Fibroadenoma of the breast	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0							True	True	True
GU_612.21	Galactorrhea	Genitourinary	HP_0100829	Galactorrhea	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GU_612.23	Breast hypoplasia	Genitourinary	HP_0003187	Breast hypoplasia	True	True	True		True			True		100.0	100.0	100.0	True	True	True	True			True	True	True
GU_615	Endometriosis	Genitourinary	HP_0030127	Endometriosis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GU_619.2	Ovarian cyst	Genitourinary	HP_0000138	Ovarian cyst	True	True	True							100.0	82.76	100.0			True	True	True		True	True	True
GU_625.1	Dyspareunia	Genitourinary	HP_0030016	Dyspareunia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True		True	True	True	True	True	True
GU_625.3	Vulvodynia	Genitourinary	HP_0030943	Vulvodynia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
GU_625.4	Vaginismus	Genitourinary	HP_0030017	Vaginismus	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GU_626.11	Oligomenorrhea	Genitourinary	HP_0000876	Oligomenorrhea	True	True	True				True	True	True	100.0		100.0			True	True	True	True	True	True	True
GU_626.111	Amenorrhea	Genitourinary	HP_0000141	Amenorrhea	True	True	True			True	True	True	True	100.0	82.93	100.0	True	True	True	True	True	True	True	True	True
GU_626.2	Dysmenorrhea	Genitourinary	HP_0100607	Dysmenorrhea	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
GU_627.1	Postmenopausal bleeding	Genitourinary	HP_0033840	Postmenopausal bleeding	True	True	True	True	True	True	True	True	True				True	True	True	True			True	True	True
GU_629	Female infertility	Genitourinary	HP_0008222	Female infertility	True	True	True		True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
ID_015.2	Clostridium difficile	Infections	HP_0032167	Clostridium difficile enteritis			True							87.5		83.87							True	True	True
ID_015.2	Clostridium difficile	Infections	HP_0032168	Clostridium difficile colitis			True													True	True	True	True	True	True
ID_052.4	Infectious mononucleosis	Infections	HP_0031693	Severe Epstein Barr virus infection			True			True			True	85.71	85.71	85.71							True	True	True
ID_054.1	Hepatitis A	Infections	HP_0012115	Hepatitis		True								100.0						True			True	True	True
ID_054.2	Hepatitis B	Infections	HP_0012115	Hepatitis		True								85.71						True			True	True	True
ID_054.3	Hepatitis C	Infections	HP_0012115	Hepatitis		True								85.71						True			True	True	True
ID_054.31	Chronic hepatitis C	Infections	HP_0200123	Chronic hepatitis		True						True		93.33									True	True	True
ID_054.32	Acute hepatitis C	Infections	HP_0200119	Acute hepatitis		True						True		91.67		91.67							True	True	True
ID_054.5	Hepatitis E	Infections	HP_0012115	Hepatitis		True								85.71						True			True	True	True
ID_055.1	Molluscum contagiosum	Infections	HP_0032163	Molluscum contagiosum	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
ID_056.1	Plantar wart	Infections	HP_0033005	Plantar warts										100.0	100.0	100.0	True	True	True	True	True		True	True	True
ID_072	Histoplasmosis	Infections	HP_0032256	Histoplasmosis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
ID_089.1	Bacterial infections	Infections	HP_0002718	Recurrent bacterial infections			True																True	True	True
ID_091	Gangrene	Infections	HP_0100758	Gangrene	True	True	True	True	True	True				100.0	100.0	84.21	True	True			True		True	True	True
ID_092.2	Sepsis	Infections	HP_0100806	Sepsis	True	True	True	True	True	True				100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
ID_092.8	Bacteremia	Infections	HP_0031864	Bacteremia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
MB_284.1	Suicidal ideations	Mental	HP_0031589	Suicidal ideation				True	True	True				100.0	100.0	100.0	True	True	True	True	True		True	True	True
MB_286.1	Bipolar disorder	Mental	HP_0007302	Bipolar affective disorder	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
MB_286.11	Bipolar I disorder	Mental	HP_0007302	Bipolar affective disorder										100.0							True		True	True	True
MB_287.1	Schizophrenia	Mental	HP_0100753	Schizophrenia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
MB_288.41	Agoraphobia	Mental	HP_0000756	Agoraphobia	True	True	True				True	True	True	100.0		100.0		True	True	True	True	True	True	True	True
MB_293.4	Polyphagia	Mental	HP_0002591	Polyphagia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
MB_293.5	Pica	Mental	HP_0011856	Pica	True	True	True	True	True	True				100.0	100.0		True	True					True	True	True
MB_296	Personality disorders	Mental	HP_0012075	Personality disorder				True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
MB_296.1	Paranoid personality disorder	Mental	HP_0012075	Personality disorder		True			True			True											True	True	True
MB_296.2	Schizoid personality disorder	Mental	HP_0012075	Personality disorder		True			True			True											True	True	True
MB_296.4	Borderline personality disorder	Mental	HP_0012076	Borderline personality disorder	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
MB_296.5	Histrionic personality disorder	Mental	HP_0012077	Histrionic personality disorder	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
MB_296.6	Avoidant personality disorder	Mental	HP_0012075	Personality disorder		True			True			True		82.35	82.35	82.35							True	True	True
MB_298.3	Trichotillomania*	Mental	HP_0012167	Hair-pulling	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
MB_300	Intellectual disabilities	Mental	HP_0001249	Intellectual disability										100.0	100.0	100.0	True	True	True	True	True		True	True	True
MB_300.1	Mild intellectual disabilities	Mental	HP_0001256	Intellectual disability, mild										100.0	100.0	100.0	True	True	True	True	True		True	True	True
MB_300.2	Moderate intellectual disabilities	Mental	HP_0002342	Intellectual disability, moderate										100.0	100.0	100.0	True	True	True	True			True	True	True
MB_300.3	Severe intellectual disabilities	Mental	HP_0010864	Intellectual disability, severe										100.0	100.0	100.0	True	True	True	True			True	True	True
MB_300.4	Profound intellectual disabilities	Mental	HP_0002187	Intellectual disability, profound										100.0	100.0	100.0	True	True	True	True			True	True	True
MB_301	Pervasive developmental disorders	Mental	HP_0000729	Autistic behavior				True	True	True	True	True	True	100.0	100.0	100.0		True		True	True	True	True	True	True
MB_301.1	Autism	Mental	HP_0000717	Autism	True	True	True							100.0			True	True	True	True	True	True	True	True	True
MB_302.4	Delayed milestones	Mental	HP_0001263	Global developmental delay	True	True	True	True	True	True				100.0	100.0						True	True	True	True	True
MB_304	Attention-deficit hyperactivity disorders	Mental	HP_0007018	Attention deficit hyperactivity disorder					True					100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
MB_305.1	Tics and tic disorders	Mental	HP_0100033	Tics				True	True	True	True	True	True	100.0	100.0	100.0		True		True	True	True	True	True	True
MB_308.1	Delirium	Mental	HP_0031258	Delirium	True	True	True							100.0								True	True	True	True
MB_308.2	Delusions	Mental	HP_0000746	Delusions	True	True	True							100.0									True	True	True
MB_308.3	Hallucinations	Mental	HP_0011160	Focal sensory seizure with gustatory features			True			True			True										True	True	True
MB_308.3	Hallucinations	Mental	HP_0006803	Vivid hallucinations			True			True			True										True	True	True
MB_308.3	Hallucinations	Mental	HP_0000738	Hallucinations	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
MB_308.31	Visual hallucinations	Mental	HP_0002367	Visual hallucinations	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
MB_308.32	Auditory hallucinations*	Mental	HP_0008765	Auditory hallucinations	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
MB_309.1	Irritability	Mental	HP_0000737	Irritability	True	True	True	True	True	True				100.0	100.0							True	True	True	True
MB_309.2	Impulsiveness	Mental	HP_0100710	Impulsivity										100.0	100.0	100.0							True	True	True
MB_309.3	Emotional lability	Mental	HP_0000712	Emotional lability	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
MS_700.11	Systemic lupus erythematosus [SLE]	Muscloskeletal	HP_0002725	Systemic lupus erythematosus		True		True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
MS_700.4	Inflammatory myopathy	Muscloskeletal	HP_0009071	Inflammatory myopathy	True	True	True							100.0	81.48				True	True		True	True	True	True
MS_700.41	Myositis	Muscloskeletal	HP_0100614	Myositis	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
MS_701.1	Osteomyelitis	Muscloskeletal	HP_0001886	Foot osteomyelitis			True			True			True		85.71	85.71							True	True	True
MS_701.1	Osteomyelitis	Muscloskeletal	HP_0002754	Osteomyelitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
MS_703.1	Gout	Muscloskeletal	HP_0001997	Gout	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
MS_703.2	Chondrocalcinosis	Muscloskeletal	HP_0000934	Chondrocalcinosis	True	True	True		True			True		100.0	87.18	100.0	True	True	True	True			True	True	True
MS_705.1	Rheumatoid arthritis	Muscloskeletal	HP_0005681	Juvenile rheumatoid arthritis			True			True			True										True	True	True
MS_705.1	Rheumatoid arthritis	Muscloskeletal	HP_0001370	Rheumatoid arthritis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
MS_705.2	Juvenile rheumatoid arthritis [JRA/JIA]	Muscloskeletal	HP_0005681	Juvenile rheumatoid arthritis		True			True		True	True	True	88.89	80.0	100.0			True	True	True	True	True	True	True
MS_706.1	Sacroiliitis	Muscloskeletal	HP_0012317	Sacroiliac arthritis	True	True	True							100.0							True	True	True	True	True
MS_707	Other arthropathies	Muscloskeletal	HP_0003040	Arthropathy				True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
MS_708	Osteoarthritis	Muscloskeletal	HP_0002758	Osteoarthritis	True	True	True							100.0		80.0	True	True	True	True	True		True	True	True
MS_708	Osteoarthritis	Muscloskeletal	HP_0005086	Knee osteoarthritis			True					True				100.0			True	True	True		True	True	True
MS_708	Osteoarthritis	Muscloskeletal	HP_0008843	Hip osteoarthritis			True				True	True	True			100.0			True	True			True	True	True
MS_709.11	Mallet finger	Muscloskeletal	HP_0030771	Mallet finger	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
MS_709.21	Hallux valgus (Bunion)	Muscloskeletal	HP_0001822	Hallux valgus				True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
MS_709.22	Hallux rigidus	Muscloskeletal	HP_0025004	Hallux rigidus	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
MS_709.23	Hallux varus	Muscloskeletal	HP_0008080	Hallux varus	True	True	True							100.0				True		True	True	True	True	True	True
MS_709.24	Hammer toe	Muscloskeletal	HP_0001765	Hammertoe	True	True	True							100.0				True			True	True	True	True	True
MS_710.11	Wrist drop	Muscloskeletal	HP_0031189	Wrist drop	True	True	True							100.0			True	True	True	True	True		True	True	True
MS_710.21	Coxa valga	Muscloskeletal	HP_0002673	Coxa valga	True	True	True							100.0							True		True	True	True
MS_710.22	Coxa vara	Muscloskeletal	HP_0002812	Coxa vara	True	True	True							100.0				True		True	True		True	True	True
MS_710.23	Protrusio acetabuli	Muscloskeletal	HP_0003179	Protrusio acetabuli	True	True	True				True	True	True	100.0		100.0			True	True	True	True	True	True	True
MS_710.41	Flat foot [pes planus]	Muscloskeletal	HP_0001763	Pes planus				True	True	True				100.0	100.0	84.44	True	True	True	True	True	True	True	True	True
MS_710.42	Club foot	Muscloskeletal	HP_0001762	Talipes equinovarus	True	True	True	True	True	True				100.0	100.0		True	True	True	True	True		True	True	True
MS_712.6	Instability of joint	Muscloskeletal	HP_0001388	Joint laxity										100.0		100.0							True	True	True
MS_712.61	Recurrent dislocation of joint	Muscloskeletal	HP_0031869	Recurrent joint dislocation					True			True		100.0	100.0	100.0	True	True	True	True			True	True	True
MS_712.63	Spinal instabilities*	Muscloskeletal	HP_0005881	Spinal instability										100.0		100.0			True	True			True	True	True
MS_713.1	Hemarthrosis	Muscloskeletal	HP_0005261	Joint hemorrhage	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
MS_713.3	Pain in joint	Muscloskeletal	HP_0002829	Arthralgia					True			True		100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
MS_713.31	Pain in shoulder	Muscloskeletal	HP_0030834	Shoulder pain								True		100.0		100.0			True	True			True	True	True
MS_713.32	Pain in elbow	Muscloskeletal	HP_0030835	Elbow pain								True		100.0		100.0			True	True			True	True	True
MS_713.34	Pain in wrist*	Muscloskeletal	HP_0030836	Wrist pain								True		100.0		100.0			True	True			True	True	True
MS_713.36	Pain in hip	Muscloskeletal	HP_0030838	Hip pain								True		100.0		100.0				True			True	True	True
MS_713.37	Pain in knee	Muscloskeletal	HP_0030839	Knee pain								True		100.0		100.0			True	True			True	True	True
MS_713.4	Stiffness of joint	Muscloskeletal	HP_0001387	Joint stiffness										100.0							True	True	True	True	True
MS_714.1	Kyphosis	Muscloskeletal	HP_0002808	Kyphosis	True	True	True				True	True	True	100.0		100.0		True	True	True	True	True	True	True	True
MS_714.2	Lordosis	Muscloskeletal	HP_0003307	Hyperlordosis	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
MS_714.3	Scoliosis	Muscloskeletal	HP_0002650	Scoliosis	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
MS_714.5	Spondylolysis	Muscloskeletal	HP_0003304	Spondylolysis	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
MS_714.6	Spondylolisthesis	Muscloskeletal	HP_0003302	Spondylolisthesis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0			True	True	True	True	True	True	True
MS_715.4	Spinal stenosis	Muscloskeletal	HP_0003416	Spinal canal stenosis	True	True	True				True	True	True	100.0	81.08	100.0						True	True	True	True
MS_715.4	Spinal stenosis	Muscloskeletal	HP_0004610	Lumbar spinal canal stenosis			True					True	True			86.27			True	True	True	True	True	True	True
MS_716.1	Schmorl's nodes	Muscloskeletal	HP_0030041	Schmorl's node	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
MS_716.2	Degenerative disc disease	Muscloskeletal	HP_0008419	Intervertebral disc degeneration	True	True	True		True					88.89	91.23		True	True					True	True	True
MS_717.3	Occipital neuralgia*	Muscloskeletal	HP_0012318	Occipital neuralgia	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
MS_718	Back pain	Muscloskeletal	HP_0003418	Back pain	True	True	True							100.0			True	True	True	True	True	True	True	True	True
MS_718	Back pain	Muscloskeletal	HP_0003419	Low back pain			True											True		True			True	True	True
MS_718.3	Mid back pain	Muscloskeletal	HP_0003418	Back pain		True								83.33									True	True	True
MS_718.4	Low back pain	Muscloskeletal	HP_0003418	Back pain		True						True						True		True			True	True	True
MS_718.4	Low back pain	Muscloskeletal	HP_0003419	Low back pain	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
MS_718.5	Sciatica	Muscloskeletal	HP_0011868	Sciatica	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
MS_719.11	Spasm of muscle	Muscloskeletal	HP_0002487	Hyperkinetic movements										100.0	100.0	100.0					True		True	True	True
MS_719.8	Rhabdomyolysis	Muscloskeletal	HP_0003201	Rhabdomyolysis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
MS_719.8	Rhabdomyolysis	Muscloskeletal	HP_0008942	Acute rhabdomyolysis			True			True			True										True	True	True
MS_719.92	Contracture of joint	Muscloskeletal	HP_0001371	Flexion contracture					True			True		100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
MS_721.11	Trigger finger	Muscloskeletal	HP_0012276	Digital flexor tenosynovitis	True	True	True				True	True	True	100.0	81.08	100.0		True	True	True	True	True	True	True	True
MS_721.5	Bursitis	Muscloskeletal	HP_0025232	Bursitis	True	True	True							100.0	100.0	80.0					True		True	True	True
MS_721.7	Synovial hypertrophy*	Muscloskeletal	HP_0005186	Synovial hypertrophy	True	True	True							100.0									True	True	True
MS_724.1	Myalgia	Muscloskeletal	HP_0003326	Myalgia	True	True	True				True	True	True	100.0		100.0			True	True	True	True	True	True	True
