phecodeX_code	phecodeX_label	phecodeX_category	hpo_code	hpo_label	stringMatch_hpo-phecodeX	subStringMatch_hpo-to-phecodeX	subStringMatch_phecodeX-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeX-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
522.62	Eosinophilic gastroenteritis	GI	HP_0410147	Eosinophilic infiltration in the stomach mucosa				True	True	True					100.0		True	True						True	True
522.63	Eosinophilic colitis	GI	HP_0031813	Colonic eosinophilia	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
522.63	Eosinophilic colitis	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
522.7	Ulceration of the lower GI tract	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
522.8	Duodenitis	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
522.8	Duodenitis	GI	HP_0033117	Duodenitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
522.9	Gastritis	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
522.9	Gastritis	GI	HP_0002582	Atrophic gastritis				True	True	True	True	True	True		80.0	100.0	True	True	True	True	True	True		True	True
522.9	Gastritis	GI	HP_0005246	Giant hypertrophic gastritis													True	True	True	True				True	True
522.9	Gastritis	GI	HP_0005231	Chronic gastritis							True	True	True			100.0			True	True	True	True		True	True
522.9	Gastritis	GI	HP_0005263	Gastritis	True	True	True				True	True	True	100.0		100.0			True	True	True	True	True	True	True
522.91	Atrophic gastritis	GI	HP_0002582	Atrophic gastritis	True	True	True	True	True	True	True	True	True	80.0	80.0	100.0	True	True	True	True	True	True	True	True	True
522.91	Atrophic gastritis	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
523	Diverticular disease [Bowel diverticulosis]	GI	HP_0002256	Small bowel diverticula													True	True						True	True
523	Diverticular disease [Bowel diverticulosis]	GI	HP_0002253	Colonic diverticula											100.0		True	True	True	True	True	True		True	True
523	Diverticular disease [Bowel diverticulosis]	GI	HP_0100808	Gastric diverticulum				True	True	True	True	True	True		100.0	100.0	True	True	True	True				True	True
523	Diverticular disease [Bowel diverticulosis]	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
523.1	Diverticula of small intestine	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
523.1	Diverticula of small intestine	GI	HP_0002256	Small bowel diverticula													True	True						True	True
523.2	Diverticula of colon	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
523.2	Diverticula of colon	GI	HP_0002253	Colonic diverticula										100.0	100.0		True	True	True	True			True	True	True
523.3	Gastric diverticulum	GI	HP_0100808	Gastric diverticulum	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
523.3	Gastric diverticulum	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
523.4	Diverticulitis	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
524	Functional intestinal disorder	GI	HP_0002251	Aganglionic megacolon											100.0	100.0		True	True	True	True	True		True	True
524	Functional intestinal disorder	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
524.1	Irritable bowel syndrome	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
524.2	Neurogenic bowel	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
524.3	Megacolon (other than Hirschsprung's)	GI	HP_0002251	Aganglionic megacolon										100.0	100.0	100.0		True	True	True	True	True	True	True	True
524.3	Megacolon (other than Hirschsprung's)	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
525	Intestinal malabsorption	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
525	Intestinal malabsorption	GI	HP_0002608	Celiac disease				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
525	Intestinal malabsorption	GI	HP_0004789	Lactose intolerance							True	True	True			100.0			True	True	True	True		True	True
525	Intestinal malabsorption	GI	HP_0002024	Malabsorption	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True		True	True	True	True	True	True
525.1	Celiac disease	GI	HP_0002608	Celiac disease	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
525.1	Celiac disease	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
525.2	Pancreatic steatorrhea	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
525.3	Disorders of intestinal carbohydrate absorption	GI	HP_0004789	Lactose intolerance							True	True	True			100.0			True	True	True	True		True	True
525.31	Lactose intolerance*	GI	HP_0004789	Lactose intolerance	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
527	Abdominal pain	GI	HP_0002027	Abdominal pain	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
527	Abdominal pain	GI	HP_0033400	Acute abdomen			True			True	True	True	True			100.0			True	True	True	True	True	True	True
527	Abdominal pain	GI	HP_0410281	Dyspepsia															True	True	True	True		True	True
527	Abdominal pain	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
527.3	Functional dyspepsia	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
527.3	Functional dyspepsia	GI	HP_0410281	Dyspepsia															True	True	True	True		True	True
528	Nausea and vomiting	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
528	Nausea and vomiting	GI	HP_0002587	Projectile vomiting							True	True	True			100.0			True	True		True		True	True
528	Nausea and vomiting	GI	HP_0002013	Vomiting							True	True	True			100.0		True	True	True		True		True	True
528	Nausea and vomiting	GI	HP_0002018	Nausea							True	True	True			100.0			True	True	True	True		True	True
528	Nausea and vomiting	GI	HP_0025089	Feculent vomiting					True			True			100.0	100.0	True	True	True	True		True		True	True
528	Nausea and vomiting	GI	HP_0002017	Nausea and vomiting	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
528.1	Nausea	GI	HP_0002017	Nausea and vomiting				True	True	True	True	True	True		100.0	100.0	True	True	True	True				True	True
528.1	Nausea	GI	HP_0002018	Nausea	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
528.2	Vomiting	GI	HP_0025089	Feculent vomiting					True			True			100.0	100.0	True	True	True	True		True		True	True
528.2	Vomiting	GI	HP_0002017	Nausea and vomiting				True	True	True	True	True	True		100.0	100.0	True	True	True	True				True	True
528.2	Vomiting	GI	HP_0002013	Vomiting	True	True	True				True	True	True	100.0		100.0		True	True	True		True	True	True	True
528.2	Vomiting	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
528.2	Vomiting	GI	HP_0002587	Projectile vomiting							True	True	True			100.0			True	True		True		True	True
528.21	Vomiting of fecal matter	GI	HP_0025089	Feculent vomiting		True			True			True		100.0	100.0	100.0	True	True	True	True		True	True	True	True
528.21	Vomiting of fecal matter	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
529	Symptoms involving digestive system	GI	HP_0030143	Hyperactive bowel sounds							True	True	True			100.0			True	True				True	True
529	Symptoms involving digestive system	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
529	Symptoms involving digestive system	GI	HP_0100770	Hyperperistalsis															True	True				True	True
529	Symptoms involving digestive system	GI	HP_0002019	Constipation				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
529	Symptoms involving digestive system	GI	HP_0100812	Halitosis							True	True	True			100.0			True	True		True		True	True
529	Symptoms involving digestive system	GI	HP_0030142	Abnormal bowel sounds				True	True	True	True	True	True		100.0	100.0	True	True	True	True				True	True
529	Symptoms involving digestive system	GI	HP_0012450	Chronic constipation															True	True	True	True		True	True
529	Symptoms involving digestive system	GI	HP_0033589	Flatulence							True	True	True			100.0			True	True	True	True		True	True
529	Symptoms involving digestive system	GI	HP_0002607	Bowel incontinence							True	True	True		82.76	100.0	True	True	True	True	True	True		True	True
529	Symptoms involving digestive system	GI	HP_0012701	Bowel urgency				True	True	True	True	True	True		100.0	100.0	True	True	True	True				True	True
529	Symptoms involving digestive system	GI	HP_0002014	Diarrhea				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
529	Symptoms involving digestive system	GI	HP_0040183	Encopresis														True	True	True	True	True		True	True
529.1	Diarrhea	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
529.1	Diarrhea	GI	HP_0002014	Diarrhea	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
529.2	Abdominal distension and flatulence	GI	HP_0033589	Flatulence							True	True	True			100.0			True	True	True	True		True	True
529.3	Fecal incontinence	GI	HP_0040183	Encopresis														True	True	True	True	True		True	True
529.3	Fecal incontinence	GI	HP_0012701	Bowel urgency				True	True	True	True	True	True		100.0	100.0	True	True	True	True				True	True
529.3	Fecal incontinence	GI	HP_0002607	Bowel incontinence	True	True	True				True	True	True	100.0	82.76	100.0	True	True	True	True	True	True	True	True	True
529.4	Abnormal bowel sounds and visible peristalsis	GI	HP_0030143	Hyperactive bowel sounds							True	True	True			100.0			True	True				True	True
529.4	Abnormal bowel sounds and visible peristalsis	GI	HP_0100770	Hyperperistalsis															True	True				True	True
529.4	Abnormal bowel sounds and visible peristalsis	GI	HP_0030142	Abnormal bowel sounds				True	True	True	True	True	True		100.0	100.0	True	True	True	True				True	True
529.5	Constipation	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
529.5	Constipation	GI	HP_0012450	Chronic constipation															True	True	True	True		True	True
529.5	Constipation	GI	HP_0002019	Constipation	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
529.6	Halitosis*	GI	HP_0100812	Halitosis	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
530	Disease of anus and rectum	GI	HP_0012390	Anal fissure				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
530	Disease of anus and rectum	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
530	Disease of anus and rectum	GI	HP_0033150	Anorectal abscess							True	True	True			100.0	True	True	True	True	True	True		True	True
530	Disease of anus and rectum	GI	HP_0009789	Perianal abscess															True	True	True	True		True	True
530	Disease of anus and rectum	GI	HP_0032187	Anal intraepithelial neoplasia													True	True	True	True				True	True
530	Disease of anus and rectum	GI	HP_0002035	Rectal prolapse				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
530	Disease of anus and rectum	GI	HP_0033254	Anorectal stricture													True	True	True	True				True	True
530	Disease of anus and rectum	GI	HP_0005224	Rectal abscess							True	True	True			100.0			True	True				True	True
530.1	Anal fissure	GI	HP_0012390	Anal fissure	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
530.1	Anal fissure	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
530.2	Anorectal abscess	GI	HP_0009789	Perianal abscess															True	True	True	True		True	True
530.2	Anorectal abscess	GI	HP_0033150	Anorectal abscess	True	True	True				True	True	True	100.0		100.0	True	True	True	True	True	True	True	True	True
530.2	Anorectal abscess	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
530.2	Anorectal abscess	GI	HP_0005224	Rectal abscess							True	True	True			100.0			True	True				True	True
530.3	Rectal prolapse	GI	HP_0002035	Rectal prolapse	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
530.3	Rectal prolapse	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
530.4	Stenosis of anus and rectum	GI	HP_0033254	Anorectal stricture													True	True	True	True				True	True
530.4	Stenosis of anus and rectum	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
530.5	Dysplasia of anus	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
530.5	Dysplasia of anus	GI	HP_0032187	Anal intraepithelial neoplasia													True	True	True	True				True	True
532	Other disorders of the intestines	GI	HP_0031368	Intestinal perforation											100.0		True	True			True			True	True
532	Other disorders of the intestines	GI	HP_0100590	Rectal fistula							True	True	True			100.0			True	True	True	True		True	True
532	Other disorders of the intestines	GI	HP_0002580	Volvulus				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
532	Other disorders of the intestines	GI	HP_0010447	Anal fistula				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
532	Other disorders of the intestines	GI	HP_0100819	Intestinal fistula												100.0			True	True				True	True
532	Other disorders of the intestines	GI	HP_0002576	Intussusception				True	True	True	True	True	True		100.0	100.0	True	True	True	True				True	True
532	Other disorders of the intestines	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
532.1	Intestinal fistula	GI	HP_0100819	Intestinal fistula	True	True	True							100.0		100.0			True	True			True	True	True
532.1	Intestinal fistula	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
532.1	Intestinal fistula	GI	HP_0010447	Anal fistula				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
532.1	Intestinal fistula	GI	HP_0100590	Rectal fistula							True	True	True			100.0			True	True	True	True		True	True
532.2	Intestinal perforation	GI	HP_0031370	Small intestinal perforation			True																True	True	True
532.2	Intestinal perforation	GI	HP_0031368	Intestinal perforation	True	True	True							100.0	100.0		True	True			True		True	True	True
532.2	Intestinal perforation	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
532.3	Intussusception	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
532.3	Intussusception	GI	HP_0002576	Intussusception	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
532.4	Volvulus	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
532.4	Volvulus	GI	HP_0002580	Volvulus	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
535	Intestinal or peritoneal adhesions	GI	HP_0000119	Abnormality of the genitourinary system															True	True				True	True
535	Intestinal or peritoneal adhesions	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
537	Abnormality of the peritoneum	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
537	Abnormality of the peritoneum	GI	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
537	Abnormality of the peritoneum	GI	HP_0011854	Hemoperitoneum							True	True	True			100.0			True	True	True	True		True	True
537	Abnormality of the peritoneum	GI	HP_0100592	Peritoneal abscess				True	True	True	True	True	True		100.0	100.0	True	True	True	True				True	True
537	Abnormality of the peritoneum	GI	HP_0002586	Peritonitis				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
537	Abnormality of the peritoneum	GI	HP_0002585	Abnormality of the peritoneum	True	True	True							100.0									True	True	True
537.1	Peritonitis	GI	HP_0100592	Peritoneal abscess				True	True	True	True	True	True		100.0	100.0	True	True	True	True				True	True
537.1	Peritonitis	GI	HP_0000119	Abnormality of the genitourinary system													True	True	True	True				True	True
537.1	Peritonitis	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
537.1	Peritonitis	GI	HP_0002586	Peritonitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
537.2	Hemoperitoneum	GI	HP_0011854	Hemoperitoneum	True	True	True				True	True	True	100.0		100.0			True	True	True	True	True	True	True
537.2	Hemoperitoneum	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
540	Hepatitis	GI	HP_0200123	Chronic hepatitis				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True			True	True
540	Hepatitis	GI	HP_0001410	Decreased liver function															True	True				True	True
540	Hepatitis	GI	HP_0001392	Abnormality of the liver															True	True				True	True
540	Hepatitis	GI	HP_0200119	Acute hepatitis								True				100.0			True	True	True			True	True
540	Hepatitis	GI	HP_0012115	Hepatitis	True	True	True	True	True	True				100.0	100.0		True	True		True	True		True	True	True
540	Hepatitis	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
540	Hepatitis	GI	HP_0006562	Viral hepatitis				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
540.1	Chronic hepatitis	GI	HP_0200123	Chronic hepatitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
540.1	Chronic hepatitis	GI	HP_0001410	Decreased liver function															True	True				True	True
540.1	Chronic hepatitis	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
540.1	Chronic hepatitis	GI	HP_0001392	Abnormality of the liver															True	True				True	True
540.1	Chronic hepatitis	GI	HP_0006562	Viral hepatitis															True	True				True	True
540.1	Chronic hepatitis	GI	HP_0200120	Chronic active hepatitis			True			True			True					True					True	True	True
540.11	Autoimmune hepatitis	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
540.11	Autoimmune hepatitis	GI	HP_0001410	Decreased liver function															True	True				True	True
540.11	Autoimmune hepatitis	GI	HP_0001392	Abnormality of the liver															True	True				True	True
540.2	Acute hepatitis	GI	HP_0006562	Viral hepatitis								True				82.76			True	True		True		True	True
540.2	Acute hepatitis	GI	HP_0011024	Abnormality of the gastrointestinal tract															True	True				True	True
540.2	Acute hepatitis	GI	HP_0001410	Decreased liver function															True	True				True	True
540.2	Acute hepatitis	GI	HP_0001392	Abnormality of the liver															True	True				True	True
540.2	Acute hepatitis	GI	HP_0200119	Acute hepatitis	True	True	True					True		100.0		100.0			True	True			True	True	True
540.3	Viral hepatitits	GI	HP_0006562	Viral hepatitis				True	True	True	True	True	True	85.71	100.0	100.0	True	True	True	True	True	True		True	True
540.3	Viral hepatitits	GI	HP_0200119	Acute hepatitis								True				100.0			True	True				True	True
540.3	Viral hepatitits	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True						True	True
540.4	Alcoholic hepatitis	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
540.4	Alcoholic hepatitis	GI	HP_0001392	Abnormality of the liver															True	True				True	True
540.4	Alcoholic hepatitis	GI	HP_0001410	Decreased liver function															True	True				True	True
542	Chronic liver disease and sequelae	GI	HP_0100626	Chronic hepatic failure							True	True	True			100.0			True	True	True	True		True	True
542	Chronic liver disease and sequelae	GI	HP_0002480	Hepatic encephalopathy				True	True	True					100.0		True	True	True	True	True	True		True	True
542	Chronic liver disease and sequelae	GI	HP_0001392	Abnormality of the liver															True	True				True	True
542	Chronic liver disease and sequelae	GI	HP_0001395	Hepatic fibrosis							True	True	True			100.0			True	True	True	True		True	True
542	Chronic liver disease and sequelae	GI	HP_0001394	Cirrhosis															True	True	True	True		True	True
542	Chronic liver disease and sequelae	GI	HP_0006577	Macronodular cirrhosis															True	True				True	True
542	Chronic liver disease and sequelae	GI	HP_0001399	Hepatic failure							True	True	True			100.0			True	True		True		True	True
542	Chronic liver disease and sequelae	GI	HP_0001409	Portal hypertension				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
542	Chronic liver disease and sequelae	GI	HP_0001410	Decreased liver function															True	True				True	True
542	Chronic liver disease and sequelae	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
542	Chronic liver disease and sequelae	GI	HP_0012115	Hepatitis															True	True		True		True	True
542.1	Fibrosis and cirrhosis of liver	GI	HP_0001410	Decreased liver function															True	True				True	True
542.1	Fibrosis and cirrhosis of liver	GI	HP_0001392	Abnormality of the liver															True	True				True	True
542.1	Fibrosis and cirrhosis of liver	GI	HP_0001395	Hepatic fibrosis							True	True	True			100.0			True	True		True		True	True
542.1	Fibrosis and cirrhosis of liver	GI	HP_0001394	Cirrhosis															True	True		True		True	True
542.1	Fibrosis and cirrhosis of liver	GI	HP_0006577	Macronodular cirrhosis															True	True				True	True
542.1	Fibrosis and cirrhosis of liver	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
542.2	Fatty liver disease (FLD)	GI	HP_0001392	Abnormality of the liver															True	True				True	True
542.2	Fatty liver disease (FLD)	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
542.2	Fatty liver disease (FLD)	GI	HP_0001410	Decreased liver function															True	True				True	True
542.3	Hepatic failure	GI	HP_0001399	Hepatic failure	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
542.3	Hepatic failure	GI	HP_0002480	Hepatic encephalopathy				True	True	True					100.0		True	True	True	True	True	True		True	True
542.3	Hepatic failure	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
542.3	Hepatic failure	GI	HP_0001392	Abnormality of the liver															True	True				True	True
542.3	Hepatic failure	GI	HP_0001410	Decreased liver function															True	True				True	True
542.3	Hepatic failure	GI	HP_0006554	Acute hepatic failure			True						True			81.82						True	True	True	True
542.3	Hepatic failure	GI	HP_0100626	Chronic hepatic failure							True	True	True			100.0			True	True				True	True
542.4	Portal hypertension	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
542.4	Portal hypertension	GI	HP_0001409	Portal hypertension	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
542.4	Portal hypertension	GI	HP_0001392	Abnormality of the liver															True	True				True	True
542.4	Portal hypertension	GI	HP_0001410	Decreased liver function															True	True				True	True
542.5	Hepatorenal syndrome	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
542.5	Hepatorenal syndrome	GI	HP_0001410	Decreased liver function															True	True				True	True
542.5	Hepatorenal syndrome	GI	HP_0001392	Abnormality of the liver															True	True				True	True
542.6	Hepatopulmonary syndrome	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
542.6	Hepatopulmonary syndrome	GI	HP_0001410	Decreased liver function															True	True				True	True
542.6	Hepatopulmonary syndrome	GI	HP_0001392	Abnormality of the liver															True	True				True	True
544	Biliary cirrhosis	GI	HP_0001392	Abnormality of the liver															True	True				True	True
544	Biliary cirrhosis	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
544	Biliary cirrhosis	GI	HP_0002613	Biliary cirrhosis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
544	Biliary cirrhosis	GI	HP_0001410	Decreased liver function															True	True				True	True
544.1	Primary biliary cirrhosis*	GI	HP_0001410	Decreased liver function															True	True				True	True
544.1	Primary biliary cirrhosis*	GI	HP_0011024	Abnormality of the gastrointestinal tract															True	True				True	True
544.1	Primary biliary cirrhosis*	GI	HP_0002613	Biliary cirrhosis		True						True		80.95		80.95			True	True		True	True	True	True
544.1	Primary biliary cirrhosis*	GI	HP_0001392	Abnormality of the liver															True	True				True	True
545	Nonspecific abnormal results of function study of liver	GI	HP_0002910	Elevated hepatic transaminase												80.65	True	True	True	True				True	True
546	Other disorders of liver	GI	HP_0001433	Hepatosplenomegaly															True	True		True		True	True
546	Other disorders of liver	GI	HP_0004929	obsolete Coronary atherosclerosis															True	True				True	True
546	Other disorders of liver	GI	HP_0001677	Coronary artery atherosclerosis															True	True				True	True
546	Other disorders of liver	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
546	Other disorders of liver	GI	HP_0002240	Hepatomegaly				True	True	True					100.0		True	True	True	True	True			True	True
546	Other disorders of liver	GI	HP_0033135	Hepatic infarction				True	True	True					100.0		True	True	True	True				True	True
546	Other disorders of liver	GI	HP_0100523	Liver abscess					True			True			100.0	100.0	True	True	True	True	True	True		True	True
546	Other disorders of liver	GI	HP_0001410	Decreased liver function													True	True	True	True				True	True
546	Other disorders of liver	GI	HP_0001392	Abnormality of the liver													True	True	True	True				True	True
546.1	Hepatic necrosis	GI	HP_0001392	Abnormality of the liver															True	True				True	True
546.1	Hepatic necrosis	GI	HP_0001410	Decreased liver function															True	True				True	True
546.1	Hepatic necrosis	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
546.1	Hepatic necrosis	GI	HP_0002605	Hepatic necrosis	True	True	True							100.0									True	True	True
546.2	Abscess of liver	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
546.2	Abscess of liver	GI	HP_0001410	Decreased liver function															True	True				True	True
546.2	Abscess of liver	GI	HP_0100523	Liver abscess		True			True			True		100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
546.2	Abscess of liver	GI	HP_0001392	Abnormality of the liver															True	True				True	True
546.3	Hepatomegaly	GI	HP_0002240	Hepatomegaly	True	True	True	True	True	True				100.0	100.0		True	True	True	True	True		True	True	True
546.3	Hepatomegaly	GI	HP_0001433	Hepatosplenomegaly															True	True		True		True	True
546.31	Hepatosplenomegaly*	GI	HP_0001433	Hepatosplenomegaly	True	True	True							100.0					True	True		True	True	True	True
546.4	Chronic passive congestion of liver	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
546.4	Chronic passive congestion of liver	GI	HP_0001410	Decreased liver function															True	True				True	True
546.4	Chronic passive congestion of liver	GI	HP_0001392	Abnormality of the liver															True	True				True	True
546.4	Chronic passive congestion of liver	GI	HP_0004929	obsolete Coronary atherosclerosis															True	True				True	True
546.4	Chronic passive congestion of liver	GI	HP_0001677	Coronary artery atherosclerosis															True	True				True	True
550	Disorders of the gallbladder	GI	HP_0001081	Cholelithiasis				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
550	Disorders of the gallbladder	GI	HP_0001082	Cholecystitis				True	True	True	True	True	True		100.0	100.0	True	True	True	True	True	True		True	True
550	Disorders of the gallbladder	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
550	Disorders of the gallbladder	GI	HP_0030154	Gallbladder perforation					True			True			100.0	100.0	True	True	True	True				True	True
550.1	Gallstones [Cholelithiasis]	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
550.1	Gallstones [Cholelithiasis]	GI	HP_0001081	Cholelithiasis				True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
550.2	Cholecystitis	GI	HP_0001082	Cholecystitis	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
550.2	Cholecystitis	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
550.3	Gallbladder perforation	GI	HP_0030154	Gallbladder perforation	True	True	True		True			True		100.0	100.0	100.0	True	True	True	True			True	True	True
550.3	Gallbladder perforation	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
550.4	Cholesterolosis of gallbladder	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
552	Other diseases of biliary tract	GI	HP_0030987	Suppurative cholangitis															True	True				True	True
552	Other diseases of biliary tract	GI	HP_0011024	Abnormality of the gastrointestinal tract													True	True	True	True				True	True
