phecodeXupdated_code	phecodeXupdated_label	phecodeXupdated_category	hpo_code	hpo_label	hpo_child	stringMatch_hpo-phecodeXupdated	subStringMatch_hpo-to-phecodeXupdated	subStringMatch_phecodeXupdated-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeXupdated-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
MS_740	Dislocation	Muscloskeletal	HP_0004976	Knee dislocation	True			True									81.82	True	True					True	True	True
MS_740	Dislocation	Muscloskeletal	HP_0005191	Congenital knee dislocation	True			True									81.82	True	True					True	True	True
MS_740	Dislocation	Muscloskeletal	HP_0008019	Superior lens subluxation	True			True																True	True	True
MS_740	Dislocation	Muscloskeletal	HP_0008494	Inferior lens subluxation	True			True																True	True	True
MS_740	Dislocation	Muscloskeletal	HP_0008780	Congenital bilateral hip dislocation	True			True									81.82	True	True					True	True	True
MS_740	Dislocation	Muscloskeletal	HP_0012019	Lens luxation	True			True																True	True	True
MS_740.2	Dislocation of shoulder	Muscloskeletal	HP_0003834	Shoulder dislocation	True					True					100.0	100.0		True	True	True	True	True	True	True	True	True
MS_740.2	Dislocation of shoulder	Muscloskeletal	HP_0031610	Recurrent shoulder dislocation	True					True					100.0	100.0		True	True	True	True	True	True	True	True	True
MS_740.3	Dislocation of elbow	Muscloskeletal	HP_0003042	Elbow dislocation	True					True					100.0	100.0		True	True	True	True			True	True	True
MS_740.3	Dislocation of elbow	Muscloskeletal	HP_0003083	Dislocated radial head	True					True			True		100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
MS_740.3	Dislocation of elbow	Muscloskeletal	HP_0005021	Bilateral elbow dislocations	True					True					100.0	100.0		True	True	True	True			True	True	True
MS_740.3	Dislocation of elbow	Muscloskeletal	HP_0005050	Anterolateral radial head dislocation	True					True			True		100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
MS_740.3	Dislocation of elbow	Muscloskeletal	HP_0005070	Proximal radial head dislocation	True					True			True		100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
MS_740.3	Dislocation of elbow	Muscloskeletal	HP_0005084	Anterior radial head dislocation	True					True			True		100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
MS_740.3	Dislocation of elbow	Muscloskeletal	HP_0005798	Posterior radial head dislocation	True					True			True		100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
MS_740.3	Dislocation of elbow	Muscloskeletal	HP_0005856	Ulnar radial head dislocation	True					True			True		100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
MS_740.6	Dislocation of hip	Muscloskeletal	HP_0001374	Congenital hip dislocation	True	True	True	True	True	True	True		True		100.0	100.0	83.33	True	True	True	True	True	True	True	True	True
MS_740.6	Dislocation of hip	Muscloskeletal	HP_0002827	Hip dislocation	True	True	True	True	True	True	True		True		100.0	100.0	83.33	True	True	True	True	True	True	True	True	True
MS_740.6	Dislocation of hip	Muscloskeletal	HP_0008780	Congenital bilateral hip dislocation	True	True	True	True	True	True	True		True		100.0	100.0	83.33	True	True	True	True	True	True	True	True	True
MS_740.7	Dislocation of knee	Muscloskeletal	HP_0004976	Knee dislocation	True					True					100.0	100.0	82.76	True	True	True	True			True	True	True
MS_740.7	Dislocation of knee	Muscloskeletal	HP_0005191	Congenital knee dislocation	True					True					100.0	100.0	82.76	True	True	True	True			True	True	True
MS_745.1	Fracture of lower limb	Muscloskeletal	HP_0041081	Fractured lower leg	False									True	100.0		100.0	True	True					True	True	True
MS_745.11	Fracture of femur	Muscloskeletal	HP_0031846	Femur fracture	False								True		100.0	84.85	100.0			True	True		True	True	True	True
MS_745.61	Fracture of vertebrae	Muscloskeletal	HP_0041073	Fractured thoracic vertebra	True										100.0		100.0			True	True	True		True	True	True
MS_745.61	Fracture of vertebrae	Muscloskeletal	HP_0041084	Compression-fractured thoracic vertebra	True										100.0		100.0			True	True	True		True	True	True
MS_745.61	Fracture of vertebrae	Muscloskeletal	HP_0041085	Compression-fractured vertebra	True										100.0		85.0					True		True	True	True
MS_745.61	Fracture of vertebrae	Muscloskeletal	HP_0041086	Compression-fractured cervical vertebra	True										100.0	81.36	88.89			True	True	True		True	True	True
MS_745.61	Fracture of vertebrae	Muscloskeletal	HP_0041087	Compression-fractured lumbar vertebra	True										100.0		100.0			True	True	True		True	True	True
MS_745.61	Fracture of vertebrae	Muscloskeletal	HP_0041166	Fractured vertebra	False										100.0		85.0					True		True	True	True
MS_745.61	Fracture of vertebrae	Muscloskeletal	HP_0041167	Fractured cervical vertebra	True										100.0	81.36	88.89			True	True	True		True	True	True
MS_745.61	Fracture of vertebrae	Muscloskeletal	HP_0041168	Fractured lumbar vertebra	True										100.0		100.0			True	True	True		True	True	True
MS_745.9	Pathological fracture	Muscloskeletal	HP_0002756	Pathologic fracture	False				True	True	True				100.0	100.0	89.47	True	True	True	True	True	True	True	True	True
NB_853.6	Persistent fetal circulation	Neonatal	HP_0011726	Persistent fetal circulation	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NB_854.1	Respiratory distress of newborn	Neonatal	HP_0002643	Neonatal respiratory distress	False								True		100.0		100.0							True	True	True
NB_854.1	Respiratory distress of newborn	Neonatal	HP_0004875	Neonatal inspiratory stridor	True								True		100.0		100.0							True	True	True
NB_854.1	Respiratory distress of newborn	Neonatal	HP_0012768	Neonatal asphyxia	True								True		100.0		100.0							True	True	True
NB_856.11	Congenital cytomegalovirus infection	Neonatal	HP_0033624	History of congenital CMV infection	False			True			True			True	88.57	88.57	88.57							True	True	True
NB_857.2	Neonatal gastrointestinal hemorrhage	Neonatal	HP_0002239	Gastrointestinal hemorrhage	False		True								87.72		87.72							True	True	True
NB_857.2	Neonatal gastrointestinal hemorrhage	Neonatal	HP_0002248	Hematemesis	True		True								87.72		87.72							True	True	True
NB_857.2	Neonatal gastrointestinal hemorrhage	Neonatal	HP_0002249	Melena	True		True								87.72		87.72							True	True	True
NB_857.2	Neonatal gastrointestinal hemorrhage	Neonatal	HP_0002573	Hematochezia	True		True								87.72		87.72							True	True	True
NB_857.2	Neonatal gastrointestinal hemorrhage	Neonatal	HP_0002584	Intestinal bleeding	True		True								87.72		87.72							True	True	True
NB_857.2	Neonatal gastrointestinal hemorrhage	Neonatal	HP_0012849	Small intestinal bleeding	True		True								87.72		87.72							True	True	True
NB_857.2	Neonatal gastrointestinal hemorrhage	Neonatal	HP_0032144	Coffee ground vomitus	True		True								87.72		87.72							True	True	True
NB_860.11	Disseminated intravascular coagulation of newborn	Neonatal	HP_0005520	Chronic disseminated intravascular coagulation	True		True			True			True		88.24	88.24	88.24							True	True	True
NB_860.11	Disseminated intravascular coagulation of newborn	Neonatal	HP_0005521	Disseminated intravascular coagulation	False		True			True			True		88.24	88.24	88.24							True	True	True
NB_860.11	Disseminated intravascular coagulation of newborn	Neonatal	HP_0011880	Acute disseminated intravascular coagulation	True		True			True			True		88.24	88.24	88.24							True	True	True
NB_861.1	Neonatal diabetes mellitus	Neonatal	HP_0008255	Transient neonatal diabetes mellitus	True			True			True			True	81.08	81.08	81.08						True	True	True	True
NB_861.2	Neonatal hypoglycemia	Neonatal	HP_0001998	Neonatal hypoglycemia	True	True	True	True	True	True	True		True		100.0	100.0	100.0	True	True			True		True	True	True
NB_865.3	Perinatal intestinal perforation	Neonatal	HP_0031368	Intestinal perforation	False		True			True			True		80.0	80.0	80.0							True	True	True
NB_865.3	Perinatal intestinal perforation	Neonatal	HP_0031369	Colon perforation	True		True			True			True		80.0	80.0	80.0							True	True	True
NB_865.3	Perinatal intestinal perforation	Neonatal	HP_0031370	Small intestinal perforation	True		True			True			True		80.0	80.0	80.0							True	True	True
NB_865.3	Perinatal intestinal perforation	Neonatal	HP_0031371	Rectal perforation	True		True			True			True		80.0	80.0	80.0							True	True	True
NB_871.4	Ankyloglossia	Neonatal	HP_0010296	Ankyloglossia	False	True	True	True				True	True	True	100.0	84.21	100.0	True	True	True	True	True	True	True	True	True
NB_872.4	Delayed separation of umbilical cord	Neonatal	HP_0032434	Delayed umbilical cord separation	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500049	Retinopathy of prematurity	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500050	Retinopathy of prematurity stage 1	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500051	Retinopathy of prematurity stage 2	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500052	Retinopathy of prematurity stage 3	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500053	Retinopathy of prematurity stage 4	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500054	Retinopathy of prematurity stage 4a	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500055	Retinopathy of prematurity stage 4b	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500056	Retinopathy of prematurity stage 5	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500057	Retinopathy of prematurity stage 5a	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500058	Retinopathy of prematurity stage 5b	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500059	Retinopathy of prematurity zone I	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500060	Retinopathy of prematurity zone II	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500061	Retinopathy of prematurity zone III	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500062	Retinopathy of prematurity plus	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500063	Retinopathy of prematurity pre-plus	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500064	Retinopathy of prematurity threshold	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NB_873	Retinopathy of prematurity	Neonatal	HP_0500065	Retinopathy of prematurity prethreshold	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
NB_873.1	Retinopathy of prematurity, stage 0	Neonatal	HP_0500049	Retinopathy of prematurity	False		True			True			True											True	True	True
NB_873.1	Retinopathy of prematurity, stage 0	Neonatal	HP_0500050	Retinopathy of prematurity stage 1	True		True			True			True											True	True	True
NB_873.1	Retinopathy of prematurity, stage 0	Neonatal	HP_0500051	Retinopathy of prematurity stage 2	True		True			True			True											True	True	True
NB_873.1	Retinopathy of prematurity, stage 0	Neonatal	HP_0500052	Retinopathy of prematurity stage 3	True		True			True			True											True	True	True
NB_873.1	Retinopathy of prematurity, stage 0	Neonatal	HP_0500053	Retinopathy of prematurity stage 4	True		True			True			True		93.1	93.1	93.1							True	True	True
NB_873.1	Retinopathy of prematurity, stage 0	Neonatal	HP_0500054	Retinopathy of prematurity stage 4a	True		True			True			True		93.1	93.1	93.1							True	True	True
NB_873.1	Retinopathy of prematurity, stage 0	Neonatal	HP_0500055	Retinopathy of prematurity stage 4b	True		True			True			True		93.1	93.1	93.1							True	True	True
NB_873.1	Retinopathy of prematurity, stage 0	Neonatal	HP_0500056	Retinopathy of prematurity stage 5	True		True			True			True											True	True	True
NB_873.1	Retinopathy of prematurity, stage 0	Neonatal	HP_0500057	Retinopathy of prematurity stage 5a	True		True			True			True											True	True	True
NB_873.1	Retinopathy of prematurity, stage 0	Neonatal	HP_0500058	Retinopathy of prematurity stage 5b	True		True			True			True											True	True	True
NB_873.1	Retinopathy of prematurity, stage 0	Neonatal	HP_0500059	Retinopathy of prematurity zone I	True		True			True			True											True	True	True
NB_873.1	Retinopathy of prematurity, stage 0	Neonatal	HP_0500060	Retinopathy of prematurity zone II	True		True			True			True											True	True	True
NB_873.1	Retinopathy of prematurity, stage 0	Neonatal	HP_0500061	Retinopathy of prematurity zone III	True		True			True			True											True	True	True
NB_873.1	Retinopathy of prematurity, stage 0	Neonatal	HP_0500062	Retinopathy of prematurity plus	True		True			True			True											True	True	True
NB_873.1	Retinopathy of prematurity, stage 0	Neonatal	HP_0500063	Retinopathy of prematurity pre-plus	True		True			True			True											True	True	True
NB_873.1	Retinopathy of prematurity, stage 0	Neonatal	HP_0500064	Retinopathy of prematurity threshold	True		True			True			True											True	True	True
NB_873.1	Retinopathy of prematurity, stage 0	Neonatal	HP_0500065	Retinopathy of prematurity prethreshold	True		True			True			True											True	True	True
NB_873.2	Retinopathy of prematurity, stage 1	Neonatal	HP_0500049	Retinopathy of prematurity	False		True			True			True											True	True	True
NB_873.2	Retinopathy of prematurity, stage 1	Neonatal	HP_0500050	Retinopathy of prematurity stage 1	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
NB_873.2	Retinopathy of prematurity, stage 1	Neonatal	HP_0500051	Retinopathy of prematurity stage 2	True		True			True			True											True	True	True
NB_873.2	Retinopathy of prematurity, stage 1	Neonatal	HP_0500052	Retinopathy of prematurity stage 3	True		True			True			True											True	True	True
NB_873.2	Retinopathy of prematurity, stage 1	Neonatal	HP_0500053	Retinopathy of prematurity stage 4	True		True			True			True											True	True	True
NB_873.2	Retinopathy of prematurity, stage 1	Neonatal	HP_0500054	Retinopathy of prematurity stage 4a	True		True			True			True											True	True	True
NB_873.2	Retinopathy of prematurity, stage 1	Neonatal	HP_0500055	Retinopathy of prematurity stage 4b	True		True			True			True											True	True	True
NB_873.2	Retinopathy of prematurity, stage 1	Neonatal	HP_0500056	Retinopathy of prematurity stage 5	True		True			True			True											True	True	True
NB_873.2	Retinopathy of prematurity, stage 1	Neonatal	HP_0500057	Retinopathy of prematurity stage 5a	True		True			True			True											True	True	True
NB_873.2	Retinopathy of prematurity, stage 1	Neonatal	HP_0500058	Retinopathy of prematurity stage 5b	True		True			True			True											True	True	True
NB_873.2	Retinopathy of prematurity, stage 1	Neonatal	HP_0500059	Retinopathy of prematurity zone I	True		True			True			True											True	True	True
NB_873.2	Retinopathy of prematurity, stage 1	Neonatal	HP_0500060	Retinopathy of prematurity zone II	True		True			True			True											True	True	True
NB_873.2	Retinopathy of prematurity, stage 1	Neonatal	HP_0500061	Retinopathy of prematurity zone III	True		True			True			True											True	True	True
NB_873.2	Retinopathy of prematurity, stage 1	Neonatal	HP_0500062	Retinopathy of prematurity plus	True		True			True			True											True	True	True
NB_873.2	Retinopathy of prematurity, stage 1	Neonatal	HP_0500063	Retinopathy of prematurity pre-plus	True		True			True			True											True	True	True
NB_873.2	Retinopathy of prematurity, stage 1	Neonatal	HP_0500064	Retinopathy of prematurity threshold	True		True			True			True											True	True	True
NB_873.2	Retinopathy of prematurity, stage 1	Neonatal	HP_0500065	Retinopathy of prematurity prethreshold	True		True			True			True											True	True	True
NB_873.3	Retinopathy of prematurity, stage 2	Neonatal	HP_0500049	Retinopathy of prematurity	False		True			True			True											True	True	True
NB_873.3	Retinopathy of prematurity, stage 2	Neonatal	HP_0500050	Retinopathy of prematurity stage 1	True		True			True			True											True	True	True
NB_873.3	Retinopathy of prematurity, stage 2	Neonatal	HP_0500051	Retinopathy of prematurity stage 2	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
NB_873.3	Retinopathy of prematurity, stage 2	Neonatal	HP_0500052	Retinopathy of prematurity stage 3	True		True			True			True											True	True	True
NB_873.3	Retinopathy of prematurity, stage 2	Neonatal	HP_0500053	Retinopathy of prematurity stage 4	True		True			True			True											True	True	True
NB_873.3	Retinopathy of prematurity, stage 2	Neonatal	HP_0500054	Retinopathy of prematurity stage 4a	True		True			True			True											True	True	True
NB_873.3	Retinopathy of prematurity, stage 2	Neonatal	HP_0500055	Retinopathy of prematurity stage 4b	True		True			True			True											True	True	True
NB_873.3	Retinopathy of prematurity, stage 2	Neonatal	HP_0500056	Retinopathy of prematurity stage 5	True		True			True			True											True	True	True
NB_873.3	Retinopathy of prematurity, stage 2	Neonatal	HP_0500057	Retinopathy of prematurity stage 5a	True		True			True			True											True	True	True
NB_873.3	Retinopathy of prematurity, stage 2	Neonatal	HP_0500058	Retinopathy of prematurity stage 5b	True		True			True			True											True	True	True
NB_873.3	Retinopathy of prematurity, stage 2	Neonatal	HP_0500059	Retinopathy of prematurity zone I	True		True			True			True											True	True	True
NB_873.3	Retinopathy of prematurity, stage 2	Neonatal	HP_0500060	Retinopathy of prematurity zone II	True		True			True			True											True	True	True
NB_873.3	Retinopathy of prematurity, stage 2	Neonatal	HP_0500061	Retinopathy of prematurity zone III	True		True			True			True											True	True	True
NB_873.3	Retinopathy of prematurity, stage 2	Neonatal	HP_0500062	Retinopathy of prematurity plus	True		True			True			True											True	True	True
NB_873.3	Retinopathy of prematurity, stage 2	Neonatal	HP_0500063	Retinopathy of prematurity pre-plus	True		True			True			True											True	True	True
NB_873.3	Retinopathy of prematurity, stage 2	Neonatal	HP_0500064	Retinopathy of prematurity threshold	True		True			True			True											True	True	True
NB_873.3	Retinopathy of prematurity, stage 2	Neonatal	HP_0500065	Retinopathy of prematurity prethreshold	True		True			True			True											True	True	True
NB_873.4	Retinopathy of prematurity, stage 3	Neonatal	HP_0500049	Retinopathy of prematurity	False		True			True			True											True	True	True
NB_873.4	Retinopathy of prematurity, stage 3	Neonatal	HP_0500050	Retinopathy of prematurity stage 1	True		True			True			True											True	True	True
NB_873.4	Retinopathy of prematurity, stage 3	Neonatal	HP_0500051	Retinopathy of prematurity stage 2	True		True			True			True											True	True	True
NB_873.4	Retinopathy of prematurity, stage 3	Neonatal	HP_0500052	Retinopathy of prematurity stage 3	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
NB_873.4	Retinopathy of prematurity, stage 3	Neonatal	HP_0500053	Retinopathy of prematurity stage 4	True		True			True			True											True	True	True
NB_873.4	Retinopathy of prematurity, stage 3	Neonatal	HP_0500054	Retinopathy of prematurity stage 4a	True		True			True			True											True	True	True
NB_873.4	Retinopathy of prematurity, stage 3	Neonatal	HP_0500055	Retinopathy of prematurity stage 4b	True		True			True			True											True	True	True
NB_873.4	Retinopathy of prematurity, stage 3	Neonatal	HP_0500056	Retinopathy of prematurity stage 5	True		True			True			True											True	True	True
NB_873.4	Retinopathy of prematurity, stage 3	Neonatal	HP_0500057	Retinopathy of prematurity stage 5a	True		True			True			True											True	True	True
NB_873.4	Retinopathy of prematurity, stage 3	Neonatal	HP_0500058	Retinopathy of prematurity stage 5b	True		True			True			True											True	True	True
NB_873.4	Retinopathy of prematurity, stage 3	Neonatal	HP_0500059	Retinopathy of prematurity zone I	True		True			True			True											True	True	True
NB_873.4	Retinopathy of prematurity, stage 3	Neonatal	HP_0500060	Retinopathy of prematurity zone II	True		True			True			True											True	True	True
NB_873.4	Retinopathy of prematurity, stage 3	Neonatal	HP_0500061	Retinopathy of prematurity zone III	True		True			True			True											True	True	True
NB_873.4	Retinopathy of prematurity, stage 3	Neonatal	HP_0500062	Retinopathy of prematurity plus	True		True			True			True											True	True	True
NB_873.4	Retinopathy of prematurity, stage 3	Neonatal	HP_0500063	Retinopathy of prematurity pre-plus	True		True			True			True											True	True	True
NB_873.4	Retinopathy of prematurity, stage 3	Neonatal	HP_0500064	Retinopathy of prematurity threshold	True		True			True			True											True	True	True
NB_873.4	Retinopathy of prematurity, stage 3	Neonatal	HP_0500065	Retinopathy of prematurity prethreshold	True		True			True			True											True	True	True
NB_873.5	Retinopathy of prematurity, stage 4	Neonatal	HP_0500049	Retinopathy of prematurity	False		True			True			True											True	True	True
NB_873.5	Retinopathy of prematurity, stage 4	Neonatal	HP_0500050	Retinopathy of prematurity stage 1	True		True			True			True											True	True	True
NB_873.5	Retinopathy of prematurity, stage 4	Neonatal	HP_0500051	Retinopathy of prematurity stage 2	True		True			True			True											True	True	True
NB_873.5	Retinopathy of prematurity, stage 4	Neonatal	HP_0500052	Retinopathy of prematurity stage 3	True		True			True			True											True	True	True
NB_873.5	Retinopathy of prematurity, stage 4	Neonatal	HP_0500053	Retinopathy of prematurity stage 4	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
NB_873.5	Retinopathy of prematurity, stage 4	Neonatal	HP_0500054	Retinopathy of prematurity stage 4a	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
NB_873.5	Retinopathy of prematurity, stage 4	Neonatal	HP_0500055	Retinopathy of prematurity stage 4b	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
NB_873.5	Retinopathy of prematurity, stage 4	Neonatal	HP_0500056	Retinopathy of prematurity stage 5	True		True			True			True											True	True	True
NB_873.5	Retinopathy of prematurity, stage 4	Neonatal	HP_0500057	Retinopathy of prematurity stage 5a	True		True			True			True											True	True	True
NB_873.5	Retinopathy of prematurity, stage 4	Neonatal	HP_0500058	Retinopathy of prematurity stage 5b	True		True			True			True											True	True	True
NB_873.5	Retinopathy of prematurity, stage 4	Neonatal	HP_0500059	Retinopathy of prematurity zone I	True		True			True			True											True	True	True
NB_873.5	Retinopathy of prematurity, stage 4	Neonatal	HP_0500060	Retinopathy of prematurity zone II	True		True			True			True											True	True	True
NB_873.5	Retinopathy of prematurity, stage 4	Neonatal	HP_0500061	Retinopathy of prematurity zone III	True		True			True			True											True	True	True
NB_873.5	Retinopathy of prematurity, stage 4	Neonatal	HP_0500062	Retinopathy of prematurity plus	True		True			True			True											True	True	True
NB_873.5	Retinopathy of prematurity, stage 4	Neonatal	HP_0500063	Retinopathy of prematurity pre-plus	True		True			True			True											True	True	True
NB_873.5	Retinopathy of prematurity, stage 4	Neonatal	HP_0500064	Retinopathy of prematurity threshold	True		True			True			True											True	True	True
NB_873.5	Retinopathy of prematurity, stage 4	Neonatal	HP_0500065	Retinopathy of prematurity prethreshold	True		True			True			True											True	True	True
NB_873.6	Retinopathy of prematurity, stage 5	Neonatal	HP_0500049	Retinopathy of prematurity	False		True			True			True											True	True	True
NB_873.6	Retinopathy of prematurity, stage 5	Neonatal	HP_0500050	Retinopathy of prematurity stage 1	True		True			True			True											True	True	True
NB_873.6	Retinopathy of prematurity, stage 5	Neonatal	HP_0500051	Retinopathy of prematurity stage 2	True		True			True			True											True	True	True
NB_873.6	Retinopathy of prematurity, stage 5	Neonatal	HP_0500052	Retinopathy of prematurity stage 3	True		True			True			True											True	True	True
NB_873.6	Retinopathy of prematurity, stage 5	Neonatal	HP_0500053	Retinopathy of prematurity stage 4	True		True			True			True											True	True	True
NB_873.6	Retinopathy of prematurity, stage 5	Neonatal	HP_0500054	Retinopathy of prematurity stage 4a	True		True			True			True											True	True	True
NB_873.6	Retinopathy of prematurity, stage 5	Neonatal	HP_0500055	Retinopathy of prematurity stage 4b	True		True			True			True											True	True	True
NB_873.6	Retinopathy of prematurity, stage 5	Neonatal	HP_0500056	Retinopathy of prematurity stage 5	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
NB_873.6	Retinopathy of prematurity, stage 5	Neonatal	HP_0500057	Retinopathy of prematurity stage 5a	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
NB_873.6	Retinopathy of prematurity, stage 5	Neonatal	HP_0500058	Retinopathy of prematurity stage 5b	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
NB_873.6	Retinopathy of prematurity, stage 5	Neonatal	HP_0500059	Retinopathy of prematurity zone I	True		True			True			True											True	True	True
NB_873.6	Retinopathy of prematurity, stage 5	Neonatal	HP_0500060	Retinopathy of prematurity zone II	True		True			True			True											True	True	True
NB_873.6	Retinopathy of prematurity, stage 5	Neonatal	HP_0500061	Retinopathy of prematurity zone III	True		True			True			True											True	True	True
NB_873.6	Retinopathy of prematurity, stage 5	Neonatal	HP_0500062	Retinopathy of prematurity plus	True		True			True			True											True	True	True
NB_873.6	Retinopathy of prematurity, stage 5	Neonatal	HP_0500063	Retinopathy of prematurity pre-plus	True		True			True			True											True	True	True
NB_873.6	Retinopathy of prematurity, stage 5	Neonatal	HP_0500064	Retinopathy of prematurity threshold	True		True			True			True											True	True	True
NB_873.6	Retinopathy of prematurity, stage 5	Neonatal	HP_0500065	Retinopathy of prematurity prethreshold	True		True			True			True											True	True	True
NS_320	Meningitis	Neurological	HP_0001287	Meningitis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
NS_320	Meningitis	Neurological	HP_0007041	Chronic lymphocytic meningitis	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
NS_320	Meningitis	Neurological	HP_0032159	Fungal meningitis	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
NS_320	Meningitis	Neurological	HP_0032160	Cryptococcal meningitis	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
NS_320	Meningitis	Neurological	HP_0032161	Coccidioidal meningitis	True	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
NS_320	Meningitis	Neurological	HP_0033508	EBV meningitis	False			True			True			True										True	True	True
NS_321.1	Encephalitis	Neurological	HP_0002383	Infectious encephalitis	False										100.0									True	True	True
NS_321.1	Encephalitis	Neurological	HP_0012302	Herpes simplex encephalitis	True										100.0									True	True	True
NS_321.1	Encephalitis	Neurological	HP_0033509	EBV encephalitis	True			True							100.0									True	True	True
NS_321.1	Encephalitis	Neurological	HP_0033993	Viral encephalitis	True										100.0									True	True	True
NS_321.12	Viral encephalitis	Neurological	HP_0012302	Herpes simplex encephalitis	True	True	True	True				True	True	True						True	True	True	True	True	True	True
NS_321.12	Viral encephalitis	Neurological	HP_0033509	EBV encephalitis	True	True	True	True				True	True	True						True	True	True	True	True	True	True
NS_321.12	Viral encephalitis	Neurological	HP_0033993	Viral encephalitis	True	True	True	True				True	True	True						True	True	True	True	True	True	True
