phecode1.2_code	phecode1.2_label	phecode1.2_category	hpo_code	hpo_label	stringMatch_hpo-phecode1.2	subStringMatch_hpo-to-phecode1.2	subStringMatch_phecode1.2-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecode1.2-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	PheMap_phecode1.2-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
578.8	Hemorrhage of rectum and anus	digestive	HP_0002573	Hematochezia													68.55201191595735							True	True	True
578.8	Hemorrhage of rectum and anus	digestive	HP_0032551	Hemorrhoids													14.231261201676679									True
578.8	Hemorrhage of rectum and anus	digestive	HP_0012390	Anal fissure													15.372447433574006									True
578.9	Hemorrhage of gastrointestinal tract	digestive	HP_0002584	Intestinal bleeding																True	True	True	True		True	True
578.9	Hemorrhage of gastrointestinal tract	digestive	HP_0002239	Gastrointestinal hemorrhage		True			True		True	True	True	89.29	89.29	100.0	54.75586432005685	True	True	True	True	True	True	True	True	True
578.9	Hemorrhage of gastrointestinal tract	digestive	HP_0011024	Abnormality of the gastrointestinal tract														True	True	True	True				True	True
579	Other symptoms involving abdomen and pelvis	digestive	HP_0002587	Projectile vomiting																		True				True
579	Other symptoms involving abdomen and pelvis	digestive	HP_0031500	Abdominal mass													50.131270167382404					True	True	True	True	True
579	Other symptoms involving abdomen and pelvis	digestive	HP_0003270	Abdominal distention																		True	True			True
579	Other symptoms involving abdomen and pelvis	digestive	HP_0001971	Hypersplenism																		True	True			True
579	Other symptoms involving abdomen and pelvis	digestive	HP_0002013	Vomiting																		True				True
579	Other symptoms involving abdomen and pelvis	digestive	HP_0001744	Splenomegaly				True	True	True					100.0			True	True	True	True	True	True		True	True
579	Other symptoms involving abdomen and pelvis	digestive	HP_0001433	Hepatosplenomegaly																True	True		True		True	True
579	Other symptoms involving abdomen and pelvis	digestive	HP_0032545	Abdominal rigidity				True	True	True	True	True	True		100.0	100.0		True	True	True	True				True	True
579	Other symptoms involving abdomen and pelvis	digestive	HP_0032488	Abnormal fecal pH												89.66										True
579.2	Splenomegaly	digestive	HP_0001971	Hypersplenism																		True	True			True
579.2	Splenomegaly	digestive	HP_0001433	Hepatosplenomegaly																True	True		True		True	True
579.2	Splenomegaly	digestive	HP_0001744	Splenomegaly	True	True	True	True	True	True				100.0	100.0		87.1030423679488	True	True	True	True	True	True	True	True	True
579.8	Nonspecific abnormal findings in stool contents	digestive	HP_0032488	Abnormal fecal pH												89.66										True
580	Nephritis; nephrosis; renal sclerosis	genitourinary	HP_0033726	Lupus nephritis																		True				True
580	Nephritis; nephrosis; renal sclerosis	genitourinary	HP_0000100	Nephrotic syndrome				True	True	True	True	True	True		100.0	100.0		True	True	True	True	True	True		True	True
580	Nephritis; nephrosis; renal sclerosis	genitourinary	HP_0003774	Stage 5 chronic kidney disease																	True					True
580	Nephritis; nephrosis; renal sclerosis	genitourinary	HP_0001970	Tubulointerstitial nephritis																True	True	True			True	True
580	Nephritis; nephrosis; renal sclerosis	genitourinary	HP_0000112	Nephropathy																True	True		True		True	True
580	Nephritis; nephrosis; renal sclerosis	genitourinary	HP_0000123	Nephritis																True	True				True	True
580	Nephritis; nephrosis; renal sclerosis	genitourinary	HP_0012330	Pyelonephritis																True	True				True	True
580	Nephritis; nephrosis; renal sclerosis	genitourinary	HP_0000099	Glomerulonephritis					True						85.71					True	True	True			True	True
580	Nephritis; nephrosis; renal sclerosis	genitourinary	HP_0009741	Nephrosclerosis														True	True	True	True				True	True
580	Nephritis; nephrosis; renal sclerosis	genitourinary	HP_0012578	Membranous nephropathy																True	True	True	True		True	True
580	Nephritis; nephrosis; renal sclerosis	genitourinary	HP_0000083	Renal insufficiency																True	True				True	True
580	Nephritis; nephrosis; renal sclerosis	genitourinary	HP_0000119	Abnormality of the genitourinary system														True	True	True	True				True	True
580	Nephritis; nephrosis; renal sclerosis	genitourinary	HP_0008677	Congenital nephrotic syndrome																True	True	True	True		True	True
580	Nephritis; nephrosis; renal sclerosis	genitourinary	HP_0002960	Autoimmunity																True	True				True	True
580	Nephritis; nephrosis; renal sclerosis	genitourinary	HP_0012579	Minimal change glomerulonephritis																True	True	True	True		True	True
580	Nephritis; nephrosis; renal sclerosis	genitourinary	HP_0000793	Membranoproliferative glomerulonephritis																		True	True			True
580	Nephritis; nephrosis; renal sclerosis	genitourinary	HP_0025418	Renal cortical necrosis																True	True	True	True		True	True
580	Nephritis; nephrosis; renal sclerosis	genitourinary	HP_0100820	Glomerulopathy																True	True	True	True		True	True
580	Nephritis; nephrosis; renal sclerosis	genitourinary	HP_0008653	Crescentic glomerulonephritis																			True			True
580	Nephritis; nephrosis; renal sclerosis	genitourinary	HP_0001969	Abnormal tubulointerstitial morphology																True	True				True	True
580	Nephritis; nephrosis; renal sclerosis	genitourinary	HP_0000097	Focal segmental glomerulosclerosis																		True	True			True
580.1	Glomerulonephritis	genitourinary	HP_0000099	Glomerulonephritis	True	True	True		True					100.0								True		True	True	True
580.1	Glomerulonephritis	genitourinary	HP_0000793	Membranoproliferative glomerulonephritis																		True	True			True
580.1	Glomerulonephritis	genitourinary	HP_0008653	Crescentic glomerulonephritis																			True			True
580.1	Glomerulonephritis	genitourinary	HP_0001970	Tubulointerstitial nephritis																		True				True
580.1	Glomerulonephritis	genitourinary	HP_0000112	Nephropathy																			True			True
580.1	Glomerulonephritis	genitourinary	HP_0000097	Focal segmental glomerulosclerosis																		True	True			True
580.1	Glomerulonephritis	genitourinary	HP_0012579	Minimal change glomerulonephritis																		True	True			True
580.1	Glomerulonephritis	genitourinary	HP_0012578	Membranous nephropathy																True	True	True	True		True	True
580.1	Glomerulonephritis	genitourinary	HP_0100820	Glomerulopathy																True	True		True		True	True
580.1	Glomerulonephritis	genitourinary	HP_0000119	Abnormality of the genitourinary system														True	True	True	True				True	True
580.11	Proliferative glomerulonephritis	genitourinary	HP_0012578	Membranous nephropathy													51.258881342243825			True	True			True	True	True
580.11	Proliferative glomerulonephritis	genitourinary	HP_0008653	Crescentic glomerulonephritis																			True			True
580.11	Proliferative glomerulonephritis	genitourinary	HP_0000099	Glomerulonephritis										81.08												True
580.11	Proliferative glomerulonephritis	genitourinary	HP_0000119	Abnormality of the genitourinary system														True	True	True	True				True	True
580.11	Proliferative glomerulonephritis	genitourinary	HP_0100820	Glomerulopathy																True	True				True	True
580.11	Proliferative glomerulonephritis	genitourinary	HP_0000793	Membranoproliferative glomerulonephritis													29.806373332848448					True				True
580.12	Non-proliferative glomerulonephritis	genitourinary	HP_0000119	Abnormality of the genitourinary system														True	True	True	True				True	True
580.12	Non-proliferative glomerulonephritis	genitourinary	HP_0012578	Membranous nephropathy													47.64751931722479					True		True	True	True
580.12	Non-proliferative glomerulonephritis	genitourinary	HP_0000097	Focal segmental glomerulosclerosis													19.26317131909148					True				True
580.12	Non-proliferative glomerulonephritis	genitourinary	HP_0100820	Glomerulopathy																True	True				True	True
580.12	Non-proliferative glomerulonephritis	genitourinary	HP_0000100	Nephrotic syndrome													19.065041566376692									True
580.12	Non-proliferative glomerulonephritis	genitourinary	HP_0012579	Minimal change glomerulonephritis													21.357776930412843					True				True
580.13	Acute glomerulonephritis, NOS	genitourinary	HP_0001970	Tubulointerstitial nephritis																		True				True
580.13	Acute glomerulonephritis, NOS	genitourinary	HP_0012579	Minimal change glomerulonephritis																			True			True
580.13	Acute glomerulonephritis, NOS	genitourinary	HP_0000099	Glomerulonephritis		True								85.71			17.011708775422882							True	True	True
580.13	Acute glomerulonephritis, NOS	genitourinary	HP_0100820	Glomerulopathy																True	True		True		True	True
580.13	Acute glomerulonephritis, NOS	genitourinary	HP_0000793	Membranoproliferative glomerulonephritis																			True			True
580.13	Acute glomerulonephritis, NOS	genitourinary	HP_0000097	Focal segmental glomerulosclerosis																			True			True
580.13	Acute glomerulonephritis, NOS	genitourinary	HP_0012330	Pyelonephritis													15.38165457851493									True
580.13	Acute glomerulonephritis, NOS	genitourinary	HP_0000119	Abnormality of the genitourinary system														True	True	True	True				True	True
580.13	Acute glomerulonephritis, NOS	genitourinary	HP_0000112	Nephropathy																			True			True
580.14	Chronic glomerulonephritis, NOS	genitourinary	HP_0100820	Glomerulopathy																True	True				True	True
580.14	Chronic glomerulonephritis, NOS	genitourinary	HP_0012622	Chronic kidney disease													22.50625396216449									True
580.14	Chronic glomerulonephritis, NOS	genitourinary	HP_0000099	Glomerulonephritis		True																		True	True	True
580.14	Chronic glomerulonephritis, NOS	genitourinary	HP_0033761	Xanthogranulomatous pyelonephritis													105.90778965724438							True	True	True
580.14	Chronic glomerulonephritis, NOS	genitourinary	HP_0012578	Membranous nephropathy																			True			True
580.14	Chronic glomerulonephritis, NOS	genitourinary	HP_0001970	Tubulointerstitial nephritis																		True				True
580.14	Chronic glomerulonephritis, NOS	genitourinary	HP_0000119	Abnormality of the genitourinary system														True	True	True	True				True	True
580.2	Nephrotic syndrome without mention of glomerulonephritis	genitourinary	HP_0000119	Abnormality of the genitourinary system														True	True	True	True				True	True
580.2	Nephrotic syndrome without mention of glomerulonephritis	genitourinary	HP_0012622	Chronic kidney disease													17.42511899176059									True
580.2	Nephrotic syndrome without mention of glomerulonephritis	genitourinary	HP_0001970	Tubulointerstitial nephritis																		True				True
580.2	Nephrotic syndrome without mention of glomerulonephritis	genitourinary	HP_0033726	Lupus nephritis													23.32459993775927									True
580.2	Nephrotic syndrome without mention of glomerulonephritis	genitourinary	HP_0100820	Glomerulopathy																True	True				True	True
580.2	Nephrotic syndrome without mention of glomerulonephritis	genitourinary	HP_0000100	Nephrotic syndrome							True	True	True			100.0	27.62529643737524			True	True		True		True	True
580.2	Nephrotic syndrome without mention of glomerulonephritis	genitourinary	HP_0012579	Minimal change glomerulonephritis																True	True				True	True
580.2	Nephrotic syndrome without mention of glomerulonephritis	genitourinary	HP_0008677	Congenital nephrotic syndrome																True	True	True	True		True	True
580.3	Nephritis and nephropathy without mention of glomerulonephritis	genitourinary	HP_0000097	Focal segmental glomerulosclerosis																			True			True
580.3	Nephritis and nephropathy without mention of glomerulonephritis	genitourinary	HP_0005575	Hemolytic-uremic syndrome													17.967367606106688									True
580.3	Nephritis and nephropathy without mention of glomerulonephritis	genitourinary	HP_0000100	Nephrotic syndrome												87.5										True
580.3	Nephritis and nephropathy without mention of glomerulonephritis	genitourinary	HP_0000119	Abnormality of the genitourinary system														True	True	True	True				True	True
580.3	Nephritis and nephropathy without mention of glomerulonephritis	genitourinary	HP_0025637	Vasospasm													14.636645381051672									True
580.3	Nephritis and nephropathy without mention of glomerulonephritis	genitourinary	HP_0000793	Membranoproliferative glomerulonephritis																			True			True
580.3	Nephritis and nephropathy without mention of glomerulonephritis	genitourinary	HP_0011419	Placental abruption													16.175722385626738									True
580.3	Nephritis and nephropathy without mention of glomerulonephritis	genitourinary	HP_0000083	Renal insufficiency																True	True				True	True
580.3	Nephritis and nephropathy without mention of glomerulonephritis	genitourinary	HP_0002960	Autoimmunity																True	True				True	True
580.3	Nephritis and nephropathy without mention of glomerulonephritis	genitourinary	HP_0001919	Acute kidney injury													28.2012835514773									True
580.3	Nephritis and nephropathy without mention of glomerulonephritis	genitourinary	HP_0012330	Pyelonephritis																True	True				True	True
580.3	Nephritis and nephropathy without mention of glomerulonephritis	genitourinary	HP_0000123	Nephritis																True	True				True	True
580.3	Nephritis and nephropathy without mention of glomerulonephritis	genitourinary	HP_0025418	Renal cortical necrosis													131.01502226564529			True	True	True	True	True	True	True
580.3	Nephritis and nephropathy without mention of glomerulonephritis	genitourinary	HP_0000112	Nephropathy																True	True				True	True
580.3	Nephritis and nephropathy without mention of glomerulonephritis	genitourinary	HP_0100820	Glomerulopathy																True	True		True		True	True
580.3	Nephritis and nephropathy without mention of glomerulonephritis	genitourinary	HP_0033726	Lupus nephritis																		True				True
580.3	Nephritis and nephropathy without mention of glomerulonephritis	genitourinary	HP_0001969	Abnormal tubulointerstitial morphology																True	True				True	True
580.3	Nephritis and nephropathy without mention of glomerulonephritis	genitourinary	HP_0000099	Glomerulonephritis																True	True				True	True
580.3	Nephritis and nephropathy without mention of glomerulonephritis	genitourinary	HP_0003774	Stage 5 chronic kidney disease																	True					True
580.3	Nephritis and nephropathy without mention of glomerulonephritis	genitourinary	HP_0012579	Minimal change glomerulonephritis																			True			True
580.3	Nephritis and nephropathy without mention of glomerulonephritis	genitourinary	HP_0001970	Tubulointerstitial nephritis																True	True	True			True	True
580.31	Nephritis and nephropathy in diseases classified elsewhere	genitourinary	HP_0000099	Glomerulonephritis													24.20228994681428			True	True				True	True
580.31	Nephritis and nephropathy in diseases classified elsewhere	genitourinary	HP_0000119	Abnormality of the genitourinary system														True	True	True	True				True	True
580.31	Nephritis and nephropathy in diseases classified elsewhere	genitourinary	HP_0002960	Autoimmunity																True	True				True	True
580.31	Nephritis and nephropathy in diseases classified elsewhere	genitourinary	HP_0033726	Lupus nephritis																		True				True
580.31	Nephritis and nephropathy in diseases classified elsewhere	genitourinary	HP_0000123	Nephritis																True	True				True	True
580.31	Nephritis and nephropathy in diseases classified elsewhere	genitourinary	HP_0000112	Nephropathy													15.561264827638954			True	True				True	True
580.31	Nephritis and nephropathy in diseases classified elsewhere	genitourinary	HP_0000793	Membranoproliferative glomerulonephritis																			True			True
580.31	Nephritis and nephropathy in diseases classified elsewhere	genitourinary	HP_0012579	Minimal change glomerulonephritis																			True			True
580.31	Nephritis and nephropathy in diseases classified elsewhere	genitourinary	HP_0100820	Glomerulopathy																True	True		True		True	True
580.31	Nephritis and nephropathy in diseases classified elsewhere	genitourinary	HP_0000097	Focal segmental glomerulosclerosis																			True			True
580.32	Nephritis and nephropathy with pathological lesion	genitourinary	HP_0001969	Abnormal tubulointerstitial morphology																True	True				True	True
580.32	Nephritis and nephropathy with pathological lesion	genitourinary	HP_0000119	Abnormality of the genitourinary system														True	True	True	True				True	True
580.32	Nephritis and nephropathy with pathological lesion	genitourinary	HP_0032632	Renal papillary necrosis													20.24544840363501									True
580.32	Nephritis and nephropathy with pathological lesion	genitourinary	HP_0000099	Glomerulonephritis													17.24521707568594			True	True				True	True
580.32	Nephritis and nephropathy with pathological lesion	genitourinary	HP_0100820	Glomerulopathy																True	True				True	True
580.32	Nephritis and nephropathy with pathological lesion	genitourinary	HP_0000123	Nephritis																True	True				True	True
580.32	Nephritis and nephropathy with pathological lesion	genitourinary	HP_0012330	Pyelonephritis																True	True				True	True
580.32	Nephritis and nephropathy with pathological lesion	genitourinary	HP_0001970	Tubulointerstitial nephritis																True	True	True			True	True
580.32	Nephritis and nephropathy with pathological lesion	genitourinary	HP_0000100	Nephrotic syndrome												87.5										True
580.4	Renal sclerosis, NOS	genitourinary	HP_0000097	Focal segmental glomerulosclerosis													14.581407904197595									True
580.4	Renal sclerosis, NOS	genitourinary	HP_0000119	Abnormality of the genitourinary system														True	True	True	True				True	True
580.4	Renal sclerosis, NOS	genitourinary	HP_0000096	Glomerular sclerosis													28.363609503951512									True
580.4	Renal sclerosis, NOS	genitourinary	HP_0009741	Nephrosclerosis													14.476655041357963	True	True	True	True				True	True
580.4	Renal sclerosis, NOS	genitourinary	HP_0000822	Hypertension													15.383999130238953									True
585	Renal failure	genitourinary	HP_0012624	Stage 2 chronic kidney disease						True		True	True			92.31										True
585	Renal failure	genitourinary	HP_0008682	Renal tubular epithelial necrosis																True	True	True	True		True	True
585	Renal failure	genitourinary	HP_0000119	Abnormality of the genitourinary system														True	True	True	True				True	True
585	Renal failure	genitourinary	HP_0012623	Stage 1 chronic kidney disease						True		True	True			100.0				True	True				True	True
585	Renal failure	genitourinary	HP_0003774	Stage 5 chronic kidney disease				True	True	True	True	True	True		100.0	100.0			True	True	True	True	True		True	True
585	Renal failure	genitourinary	HP_0001919	Acute kidney injury			True	True	True	True	True	True	True		100.0	100.0		True	True	True	True	True	True	True	True	True
585	Renal failure	genitourinary	HP_0012625	Stage 3 chronic kidney disease						True		True	True			90.91										True
585	Renal failure	genitourinary	HP_0012626	Stage 4 chronic kidney disease						True		True	True		96.55	90.91										True
585	Renal failure	genitourinary	HP_0025418	Renal cortical necrosis																True	True		True		True	True
585	Renal failure	genitourinary	HP_0032632	Renal papillary necrosis																		True	True			True
585	Renal failure	genitourinary	HP_0012622	Chronic kidney disease				True	True	True	True	True	True		100.0	100.0		True	True	True	True	True	True		True	True
585	Renal failure	genitourinary	HP_0000083	Renal insufficiency	True	True	True	True	True	True				100.0	100.0			True	True	True	True	True	True	True	True	True
585.1	Acute renal failure	genitourinary	HP_0001919	Acute kidney injury	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	21.59661948685053	True	True	True	True		True	True	True	True
585.1	Acute renal failure	genitourinary	HP_0032632	Renal papillary necrosis																		True	True			True
585.1	Acute renal failure	genitourinary	HP_0000083	Renal insufficiency		True														True	True		True	True	True	True
585.1	Acute renal failure	genitourinary	HP_0008682	Renal tubular epithelial necrosis													40.86695905938435			True	True	True	True		True	True
585.1	Acute renal failure	genitourinary	HP_0000119	Abnormality of the genitourinary system														True	True	True	True				True	True
585.1	Acute renal failure	genitourinary	HP_0003774	Stage 5 chronic kidney disease																	True		True			True
585.1	Acute renal failure	genitourinary	HP_0025418	Renal cortical necrosis																True	True		True		True	True
585.2	Renal failure NOS	genitourinary	HP_0000083	Renal insufficiency	True	True	True	True	True	True				100.0	100.0		14.55712086403316	True	True	True	True		True	True	True	True
585.2	Renal failure NOS	genitourinary	HP_0003774	Stage 5 chronic kidney disease															True		True		True			True
585.2	Renal failure NOS	genitourinary	HP_0000119	Abnormality of the genitourinary system														True	True	True	True				True	True
585.2	Renal failure NOS	genitourinary	HP_0001919	Acute kidney injury			True			True			True			84.85								True	True	True
585.3	Chronic renal failure [CKD]	genitourinary	HP_0012623	Stage 1 chronic kidney disease						True			True													True
585.3	Chronic renal failure [CKD]	genitourinary	HP_0012625	Stage 3 chronic kidney disease						True		True	True			90.91										True
585.3	Chronic renal failure [CKD]	genitourinary	HP_0012622	Chronic kidney disease				True	True	True	True	True	True		100.0	100.0	38.97003704429714	True	True	True	True	True	True		True	True
585.3	Chronic renal failure [CKD]	genitourinary	HP_0003774	Stage 5 chronic kidney disease		True		True	True	True	True	True	True	91.3	100.0	100.0				True	True	True	True	True	True	True
585.3	Chronic renal failure [CKD]	genitourinary	HP_0012624	Stage 2 chronic kidney disease						True			True													True
585.3	Chronic renal failure [CKD]	genitourinary	HP_0000119	Abnormality of the genitourinary system														True	True	True	True				True	True
585.3	Chronic renal failure [CKD]	genitourinary	HP_0000083	Renal insufficiency																True	True	True	True		True	True
585.3	Chronic renal failure [CKD]	genitourinary	HP_0012626	Stage 4 chronic kidney disease						True		True	True		93.33	90.91										True
585.32	End stage renal disease	genitourinary	HP_0000119	Abnormality of the genitourinary system														True	True	True	True				True	True
585.32	End stage renal disease	genitourinary	HP_0012626	Stage 4 chronic kidney disease											93.33											True
585.32	End stage renal disease	genitourinary	HP_0000112	Nephropathy													13.919325639959395									True
585.32	End stage renal disease	genitourinary	HP_0012622	Chronic kidney disease					True			True							True							True
585.32	End stage renal disease	genitourinary	HP_0003774	Stage 5 chronic kidney disease	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	18.74908866244869			True	True			True	True	True
585.32	End stage renal disease	genitourinary	HP_0000083	Renal insufficiency																True	True				True	True
585.33	Chronic Kidney Disease, Stage III	genitourinary	HP_0012626	Stage 4 chronic kidney disease										90.32	82.35											True
585.33	Chronic Kidney Disease, Stage III	genitourinary	HP_0012622	Chronic kidney disease		True																		True	True	True
585.33	Chronic Kidney Disease, Stage III	genitourinary	HP_0000083	Renal insufficiency																True	True				True	True
585.33	Chronic Kidney Disease, Stage III	genitourinary	HP_0003774	Stage 5 chronic kidney disease																	True					True
585.33	Chronic Kidney Disease, Stage III	genitourinary	HP_0000119	Abnormality of the genitourinary system														True	True	True	True				True	True
585.33	Chronic Kidney Disease, Stage III	genitourinary	HP_0012625	Stage 3 chronic kidney disease								True				90.91										True
585.34	Chronic Kidney Disease, Stage IV	genitourinary	HP_0000083	Renal insufficiency																True	True				True	True
585.34	Chronic Kidney Disease, Stage IV	genitourinary	HP_0003774	Stage 5 chronic kidney disease																	True					True
585.34	Chronic Kidney Disease, Stage IV	genitourinary	HP_0012622	Chronic kidney disease		True																		True	True	True
585.34	Chronic Kidney Disease, Stage IV	genitourinary	HP_0012626	Stage 4 chronic kidney disease								True		91.8	83.58	90.91										True
585.34	Chronic Kidney Disease, Stage IV	genitourinary	HP_0000119	Abnormality of the genitourinary system														True	True	True	True				True	True
585.4	Chronic kidney disease, Stage I or II	genitourinary	HP_0012624	Stage 2 chronic kidney disease								True				92.31										True
585.4	Chronic kidney disease, Stage I or II	genitourinary	HP_0000083	Renal insufficiency																True	True				True	True
585.4	Chronic kidney disease, Stage I or II	genitourinary	HP_0012623	Stage 1 chronic kidney disease								True	True			100.0				True	True				True	True
585.4	Chronic kidney disease, Stage I or II	genitourinary	HP_0012626	Stage 4 chronic kidney disease										91.8	96.55											True
585.4	Chronic kidney disease, Stage I or II	genitourinary	HP_0012622	Chronic kidney disease					True			True														True
585.4	Chronic kidney disease, Stage I or II	genitourinary	HP_0003774	Stage 5 chronic kidney disease																	True					True
585.4	Chronic kidney disease, Stage I or II	genitourinary	HP_0000119	Abnormality of the genitourinary system														True	True	True	True				True	True
586	Other disorders of the kidney and ureters	genitourinary	HP_0000072	Hydroureter				True	True	True	True	True	True		100.0	100.0		True	True	True	True	True	True		True	True
586	Other disorders of the kidney and ureters	genitourinary	HP_0033738	Primary vesicoureteral reflux						True																True
586	Other disorders of the kidney and ureters	genitourinary	HP_0005563	Decreased numbers of nephrons																True	True				True	True
586	Other disorders of the kidney and ureters	genitourinary	HP_0001970	Tubulointerstitial nephritis																True	True				True	True
586	Other disorders of the kidney and ureters	genitourinary	HP_0033737	Grade III vesicoureteral reflux						True																True
586	Other disorders of the kidney and ureters	genitourinary	HP_0000096	Glomerular sclerosis																			True			True
586	Other disorders of the kidney and ureters	genitourinary	HP_0033739	Secondary vesicoureteral reflux						True																True
586	Other disorders of the kidney and ureters	genitourinary	HP_0000119	Abnormality of the genitourinary system														True	True	True	True				True	True
586	Other disorders of the kidney and ureters	genitourinary	HP_0001969	Abnormal tubulointerstitial morphology																True	True				True	True
586	Other disorders of the kidney and ureters	genitourinary	HP_0008676	Congenital megaureter															True		True	True	True			True
586	Other disorders of the kidney and ureters	genitourinary	HP_0005200	Retroperitoneal fibrosis																		True				True
586	Other disorders of the kidney and ureters	genitourinary	HP_0000074	Ureteropelvic junction obstruction												81.08										True
586	Other disorders of the kidney and ureters	genitourinary	HP_0000107	Renal cyst																		True				True
586	Other disorders of the kidney and ureters	genitourinary	HP_0012330	Pyelonephritis																True	True				True	True
586	Other disorders of the kidney and ureters	genitourinary	HP_0000089	Renal hypoplasia											100.0	100.0									True	True
586	Other disorders of the kidney and ureters	genitourinary	HP_0000076	Vesicoureteral reflux				True	True	True					100.0	100.0		True	True	True	True	True	True		True	True
586	Other disorders of the kidney and ureters	genitourinary	HP_0100820	Glomerulopathy																		True				True
586	Other disorders of the kidney and ureters	genitourinary	HP_0011126	Nephroptosis				True	True	True	True	True	True		100.0	100.0		True	True	True	True	True	True		True	True
586	Other disorders of the kidney and ureters	genitourinary	HP_0033741	Grade IV vesicoureteral reflux						True																True
586	Other disorders of the kidney and ureters	genitourinary	HP_0010480	Urethral fistula											86.67											True
586	Other disorders of the kidney and ureters	genitourinary	HP_0000112	Nephropathy																True	True		True		True	True
586	Other disorders of the kidney and ureters	genitourinary	HP_0033733	Low-grade vesicoureteral reflux						True																True
586	Other disorders of the kidney and ureters	genitourinary	HP_0033740	Grade V vesicoureteral reflux						True																True
586	Other disorders of the kidney and ureters	genitourinary	HP_0033735	Grade I vesicoureteral reflux						True																True
586	Other disorders of the kidney and ureters	genitourinary	HP_0000070	Ureterocele													163.45466042144906					True	True	True	True	True
586	Other disorders of the kidney and ureters	genitourinary	HP_0006000	Ureteral obstruction											100.0										True	True
586	Other disorders of the kidney and ureters	genitourinary	HP_0033736	Grade II vesicoureteral reflux						True																True
586.1	Anatomical abnormatilies of kidney and ureters	genitourinary	HP_0033740	Grade V vesicoureteral reflux						True																True
586.1	Anatomical abnormatilies of kidney and ureters	genitourinary	HP_0033741	Grade IV vesicoureteral reflux						True																True
586.1	Anatomical abnormatilies of kidney and ureters	genitourinary	HP_0000119	Abnormality of the genitourinary system														True	True	True	True				True	True
586.1	Anatomical abnormatilies of kidney and ureters	genitourinary	HP_0001970	Tubulointerstitial nephritis																True	True				True	True
586.1	Anatomical abnormatilies of kidney and ureters	genitourinary	HP_0011126	Nephroptosis				True	True	True	True	True	True		100.0	100.0	153.93388363863326	True	True	True	True	True		True	True	True
586.1	Anatomical abnormatilies of kidney and ureters	genitourinary	HP_0012330	Pyelonephritis																True	True				True	True
586.1	Anatomical abnormatilies of kidney and ureters	genitourinary	HP_0100820	Glomerulopathy																		True				True
586.1	Anatomical abnormatilies of kidney and ureters	genitourinary	HP_0000089	Renal hypoplasia											100.0	100.0									True	True
586.1	Anatomical abnormatilies of kidney and ureters	genitourinary	HP_0033738	Primary vesicoureteral reflux						True																True
586.1	Anatomical abnormatilies of kidney and ureters	genitourinary	HP_0000076	Vesicoureteral reflux				True	True	True					100.0	100.0		True	True	True	True	True	True		True	True
586.1	Anatomical abnormatilies of kidney and ureters	genitourinary	HP_0033739	Secondary vesicoureteral reflux						True																True
586.1	Anatomical abnormatilies of kidney and ureters	genitourinary	HP_0033737	Grade III vesicoureteral reflux						True																True
586.1	Anatomical abnormatilies of kidney and ureters	genitourinary	HP_0033733	Low-grade vesicoureteral reflux						True																True
586.1	Anatomical abnormatilies of kidney and ureters	genitourinary	HP_0000096	Glomerular sclerosis																			True			True
586.1	Anatomical abnormatilies of kidney and ureters	genitourinary	HP_0001969	Abnormal tubulointerstitial morphology																True	True				True	True
586.1	Anatomical abnormatilies of kidney and ureters	genitourinary	HP_0033736	Grade II vesicoureteral reflux						True																True
586.1	Anatomical abnormatilies of kidney and ureters	genitourinary	HP_0005563	Decreased numbers of nephrons																True	True				True	True
586.1	Anatomical abnormatilies of kidney and ureters	genitourinary	HP_0033735	Grade I vesicoureteral reflux						True																True
586.11	Small kidney	genitourinary	HP_0000119	Abnormality of the genitourinary system														True	True	True	True				True	True
586.11	Small kidney	genitourinary	HP_0000096	Glomerular sclerosis																			True			True
586.11	Small kidney	genitourinary	HP_0100820	Glomerulopathy																		True				True
586.11	Small kidney	genitourinary	HP_0005563	Decreased numbers of nephrons																True	True				True	True
586.11	Small kidney	genitourinary	HP_0000089	Renal hypoplasia										100.0	100.0	100.0								True	True	True
586.12	Vesicoureteral reflux	genitourinary	HP_0012330	Pyelonephritis																True	True				True	True
586.12	Vesicoureteral reflux	genitourinary	HP_0000076	Vesicoureteral reflux	True	True	True	True	True	True				100.0	100.0	100.0	66.8985482604685	True	True	True	True	True	True	True	True	True
586.12	Vesicoureteral reflux	genitourinary	HP_0001970	Tubulointerstitial nephritis																True	True				True	True
586.12	Vesicoureteral reflux	genitourinary	HP_0033739	Secondary vesicoureteral reflux			True			True														True	True	True
586.12	Vesicoureteral reflux	genitourinary	HP_0033735	Grade I vesicoureteral reflux			True			True														True	True	True
