phecodeX_code	phecodeX_label	phecodeX_category	hpo_code	hpo_label	hpo_child	stringMatch_hpo-phecodeX	subStringMatch_hpo-to-phecodeX	subStringMatch_phecodeX-to-hpo	stringMatch_hpo-ICD9	subStringMatch_hpo-to-ICD9	subStringMatch_ICD9-to-hpo	stringMatch_hpo-ICD10	subStringMatch_hpo-to-ICD10	subStringMatch_ICD10-to-hpo	SORTA_phecodeX-to-hpo	SORTA_ICD9-to-hpo	SORTA_ICD10-to-hpo	sharedUMLSCUI_ICD9-hpo	sharedUMLSCUIplusRel_ICD9-hpo	sharedUMLSCUI_ICD10-hpo	sharedUMLSCUIplusRel_ICD10-hpo	wikiMedMap_hpo-to-ICD9	wikiMedMap_hpo-to-ICD10	StrongEvidenceSpecific	StrongEvidenceBroad	AnyEvidence
146.52	Benign neoplasm of ureter	Neoplasms	HP_0100835	Benign neoplasm of the central nervous system	False										80.0	80.0	80.0		True		True					True
148	Benign neoplasm of the eye, brain and other parts of central nervous system	Neoplasms	HP_0100835	Benign neoplasm of the central nervous system	False									True	84.44	84.21	100.0		True	True	True				True	True
148.1	Benign neoplasm of eye	Neoplasms	HP_0100835	Benign neoplasm of the central nervous system	False										84.21	84.21	80.95		True		True					True
148.14	Benign neoplasm of cornea	Neoplasms	HP_0100835	Benign neoplasm of the central nervous system	False										80.95	80.95	80.95		True		True					True
148.3	Benign neoplasm of brain	Neoplasms	HP_0100835	Benign neoplasm of the central nervous system	False										82.93	82.93	87.36		True		True					True
149.3	Benign neoplasm of the parathyroid gland	Neoplasms	HP_0100733	Neoplasm of the parathyroid gland	False		True								88.52	88.52	88.52							True	True	True
158	Neurofibromatosis	Neoplasms	HP_0001067	Neurofibromas	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
158.1	Neurofibromatosis, type 1	Neoplasms	HP_0001067	Neurofibromas	False		True						True		82.93		82.93		True		True			True	True	True
158.2	Neurofibromatosis, type 2	Neoplasms	HP_0001067	Neurofibromas	False		True						True		82.93		82.93		True		True			True	True	True
175	Polycythemias	Blood	HP_0001901	Polycythemia	False					True			True		100.0	83.87	83.87			True	True	True	True	True	True	True
979	Transplated organ	Stat	HP_0032444	Status post organ transplantation	False										85.71		80.7									True
765.1	Meckel diverticulum	Cong	HP_0002245	Meckel diverticulum	False	True	True	True							100.0	100.0		True	True	True	True	True	True	True	True	True
481	Interstitial pulmonary diseases	Resp	HP_0006530	Abnormal pulmonary interstitial morphology	False							True	True	True	100.0	82.14	100.0					True	True	True	True	True
T818	Traumatic fracture of vertebrae	Trauma	HP_0041166	Fractured vertebra	False										80.95		85.0					True				True
901.2	Hydatidiform mole	Preg	HP_0032192	Hydatidiform mole	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
217	Disorders of puberty	Endo	HP_0008373	Puberty and gonadal disorders	False										83.33		83.33									True
217.2	Precocious puberty	Endo	HP_0000826	Precocious puberty	False	True	True	True				True	True	True	100.0		100.0			True	True	True	True	True	True	True
124.8	Myelofibrosis	Neoplasms	HP_0011974	Myelofibrosis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
160.4	Other deficiency anemia	Blood	HP_0001891	Iron deficiency anemia	False						True				84.85	84.85										True
161	Hemolytic anemias	Blood	HP_0001878	Hemolytic anemia	False										100.0	81.08	81.08			True	True	True	True	True	True	True
161.22	Hemolytic-uremic syndrome	Blood	HP_0005575	Hemolytic-uremic syndrome	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
162.6	Sideroblastic anemia	Blood	HP_0001924	Sideroblastic anemia	False	True	True	True	True	True	True				100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
162.8	Pancytopenia	Blood	HP_0001876	Pancytopenia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
164	Anemia	Blood	HP_0001903	Anemia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
164.2	Macrocytic anemia	Blood	HP_0001972	Macrocytic anemia	False	True	True	True							100.0								True	True	True	True
164.61	Anemia in chronic kidney disease	Blood	HP_0012622	Chronic kidney disease	False		True			True			True		86.27	86.27	86.27							True	True	True
165.4	Methemoglobinemia	Blood	HP_0012119	Methemoglobinemia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
169.1	Thrombocytopenia	Blood	HP_0001873	Thrombocytopenia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
169.15	Heparin-induced thrombocytopenia [HIT]	Blood	HP_0011874	Heparin-induced thrombocytopenia	False		True			True					93.94	93.94	93.94	True	True	True	True	True		True	True	True
170	Decreased white blood cell count	Blood	HP_0020060	Decreased red blood cell count	False										83.33	83.33	83.33									True
170.1	Neutropenia	Blood	HP_0001875	Neutropenia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True		True	True	True	True	True	True
170.11	Congenital agranulocytosis	Blood	HP_0005541	Congenital agranulocytosis	False	True	True	True				True	True	True	100.0		100.0							True	True	True
170.14	Cyclic neutropenia	Blood	HP_0040289	Cyclic neutropenia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
170.19	Neutropenia NOS	Blood	HP_0001875	Neutropenia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True		True			True	True	True
170.2	Lymphocytopenia	Blood	HP_0001888	Lymphopenia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
171	Increased white blood cell count	Blood	HP_0020059	Increased red blood cell count	False										83.33											True
171.3	Plasmacytosis	Blood	HP_0030150	Plasmacytosis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0					True		True	True	True
171.5	Basophilia	Blood	HP_0031807	Increased basophil count	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0		True		True			True	True	True
171.7	Eosinophilia	Blood	HP_0032064	Gastrointestinal eosinophilia	False			True			True			True										True	True	True
171.9	Elevated white blood cell count [Leukocytosis] NOS	Blood	HP_0001974	Leukocytosis	False				True	True	True		True		93.33	100.0	90.2	True	True	True	True				True	True
174.2	Splenomegaly	Blood	HP_0001744	Splenomegaly	False	True	True	True	True	True	True				100.0	100.0		True	True	True	True	True	True	True	True	True
174.21	Hypersplenism	Blood	HP_0001971	Hypersplenism	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
232.27	Vitamin B12 deficiency	Metab	HP_0100502	Vitamin B12 deficiency	False	True	True	True					True		100.0	84.44	84.44							True	True	True
232.29	Folate deficiency [Vitamin B9]	Metab	HP_0100507	Reduced blood folate concentration	False		True						True		87.27								True	True	True	True
240.13	Albinism*	Metab	HP_0001022	Albinism	False	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
962.11	Heparin-induced thrombocytopenia (HIT)	Rx	HP_0011874	Heparin-induced thrombocytopenia	False		True			True					93.94	93.94	93.94	True	True	True	True	True		True	True	True
424	Heart failure	Cardio	HP_0001635	Congestive heart failure	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
162.7	Congenital dyserythropoietic anemia*	Blood	HP_0010972	Anemia of inadequate production	False		True						True											True	True	True
179	Immunodeficiencies	Blood	HP_0002721	Immunodeficiency	False							True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
179.9	Immunodeficiency NOS	Blood	HP_0002721	Immunodeficiency	False	True	True	True				True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
367.8	Hypopyon	Eye	HP_0031615	Hypopyon	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
410.1	Pericarditis	Cardio	HP_0001701	Pericarditis	False	True	True	True							100.0							True	True	True	True	True
700.11	Systemic lupus erythematosus [SLE]	Musc/Skel	HP_0002725	Systemic lupus erythematosus	False		True		True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
700.13	Drug-induced systemic lupus erythematosus*	Musc/Skel	HP_0002725	Systemic lupus erythematosus	False		True						True		81.97		81.97							True	True	True
704.2	Wegener's granulomatosis	Musc/Skel	HP_0002955	Granulomatosis	False										82.35	82.35	82.35									True
724.4	Panniculitis	Musc/Skel	HP_0012490	Panniculitis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
724.1	Myalgia	Musc/Skel	HP_0003326	Myalgia	False	True	True	True				True	True	True	100.0		100.0			True	True	True	True	True	True	True
718	Back pain	Musc/Skel	HP_0003418	Back pain	False	True	True	True					True		100.0			True	True	True	True	True	True	True	True	True
718.3	Mid back pain	Musc/Skel	HP_0003418	Back pain	False		True								83.33									True	True	True
718.4	Low back pain	Musc/Skel	HP_0003418	Back pain	False		True						True						True		True			True	True	True
809.3	Pain in limb	Signs/Symptoms	HP_0009763	Limb pain	False		True			True			True		100.0	100.0	100.0	True	True	True	True			True	True	True
718.5	Sciatica	Musc/Skel	HP_0011868	Sciatica	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
482.2	Pyothorax (empyema)	Resp	HP_0011919	Pleural empyema	False							True	True	True	81.82		100.0			True	True	True	True		True	True
331	Headache	Neuro	HP_0002315	Headache	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
331.8	Headache NOS	Neuro	HP_0002315	Headache	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
717.3	Occipital neuralgia*	Musc/Skel	HP_0012318	Occipital neuralgia	False	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
809.32	Pain in leg*	Signs/Symptoms	HP_0012514	Lower limb pain	False		True						True		100.0		100.0			True	True			True	True	True
809.34	Pain in foot and toes*	Signs/Symptoms	HP_0025238	Foot pain	False										83.33		83.33									True
392	Otalgia [ear pain]	Hearing	HP_0030766	Ear pain	False				True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
389.1	Ocular pain	Eye	HP_0200026	Ocular pain	False	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
800	Chest pain	Signs/Symptoms	HP_0100749	Chest pain	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
800.2	Precordial pain	Signs/Symptoms	HP_0032141	Precordial pain	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
448.2	Erythromelalgia	Cardio	HP_0032147	Erythromelalgia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
556.4	Abdominal rigidity	GI	HP_0032545	Abdominal rigidity	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
460.1	Acute upper respiratory infection	Resp	HP_0002788	Recurrent upper respiratory tract infections	False										88.52	80.6	88.52					True				True
465	Pharyngitis	Resp	HP_0025439	Pharyngitis	False	True	True	True							100.0							True	True	True	True	True
802	Throat pain	Signs/Symptoms	HP_0033050	Pharyngalgia	False	True	True	True	True	True	True		True		100.0	100.0	100.0							True	True	True
491	Pleurisy	Resp	HP_0002102	Pleuritis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
472.2	Polyp of vocal cord and larynx	Resp	HP_0032041	Vocal cord polyp	False										82.93	82.93	82.93									True
471.5	Nasal polyps	Resp	HP_0100582	Nasal polyposis	False	True	True	True	True	True	True				100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
832.4	Hemoglobinuria	Signs/Symptoms	HP_0003641	Hemoglobinuria	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
821	Abnormality of red blood cells	Signs/Symptoms	HP_0001877	Abnormal erythrocyte morphology	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
401.3	Hypertensive chronic kidney disease	Cardio	HP_0012622	Chronic kidney disease	False										81.48		81.48									True
487.1	Epistaxis	Resp	HP_0000421	Epistaxis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
377	Hemorrhage of the eye	Eye	HP_0011885	Hemorrhage of the eye	False	True	True	True							100.0	80.0				True	True			True	True	True
377.4	Retinal hemorrhage	Eye	HP_0000573	Retinal hemorrhage	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
430.1	Nontraumatic subarachnoid hemorrhage	Cardio	HP_0002138	Subarachnoid hemorrhage	False				True	True	True				80.7	100.0	80.7	True	True	True	True	True	True		True	True
430.2	Nontraumatic intracerebral hemorrhage	Cardio	HP_0001342	Cerebral hemorrhage	False				True	True	True				80.0	100.0	80.0	True	True	True	True	True	True		True	True
431.1	Stroke	Cardio	HP_0001297	Stroke	False	True	True	True							100.0					True	True	True	True	True	True	True
168.4	Abnormal coagulation profile	Blood	HP_0001928	Abnormality of coagulation	False										80.0	80.0	80.0									True
168.2	Hyper-coagulability	Blood	HP_0100724	Hypercoagulability	False								True		88.0		100.0			True	True		True		True	True
860.11	Disseminated intravascular coagulation of newborn	Neonate	HP_0005521	Disseminated intravascular coagulation	False		True			True			True		88.24	88.24	88.24							True	True	True
377.5	Vitreous hemorrhage	Eye	HP_0007902	Vitreous hemorrhage	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
377.8	Hyphema	Eye	HP_0011886	Hyphema	False	True	True	True				True	True	True	100.0		100.0			True	True	True	True	True	True	True
377.3	Choroidal hemorrhage and rupture	Eye	HP_0011887	Choroid hemorrhage	False				True	True	True	True	True	True	83.72	100.0	100.0	True	True	True	True				True	True
945	Rupture of uterus	Preg	HP_0100718	Uterine rupture	False										81.48							True	True			True
945.3	Postpartum hemorrhage	Preg	HP_0011891	Post-partum hemorrhage	False										93.02	93.02	93.02	True	True	True	True	True	True		True	True
377.2	Conjunctival hemorrhage	Eye	HP_0011896	Subconjunctival hemorrhage	False										88.89	88.89	88.89			True	True	True	True		True	True
168.211	Activated protein C resistance*	Blood	HP_0012175	Resistance to activated protein C	False	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
374.1	Retinal detachments and breaks	Eye	HP_0000541	Retinal detachment	False				True	True	True		True		81.25	100.0	100.0	True	True	True	True	True			True	True
904.3	Antepartum hemorrhage	Preg	HP_0025328	Antepartum hemorrhage	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True		True	True	True	True
168.213	Lupus anticoagulant syndrome*	Blood	HP_0025343	Lupus anticoagulant	False		True						True		80.0		80.0							True	True	True
860.4	Transient neonatal neutropenia	Neonate	HP_0410255	Transient neutropenia	False		True			True			True		86.27	86.27	86.27							True	True	True
546.3	Hepatomegaly	GI	HP_0002240	Hepatomegaly	False	True	True	True	True	True	True				100.0	100.0		True	True	True	True	True		True	True	True
546.31	Hepatosplenomegaly*	GI	HP_0001433	Hepatosplenomegaly	False	True	True	True							100.0					True	True		True	True	True	True
795.1	Asplenia*	Cong	HP_0001746	Asplenia	False	True	True	True							100.0					True	True			True	True	True
174.5	Abscess of spleen*	Blood	HP_0025059	Splenic abscess	False										83.87		83.87			True	True				True	True
174.6	Cyst of spleen*	Blood	HP_0030423	Splenic cyst	False										100.0		100.0			True	True			True	True	True
177.2	Enlargement of lymph nodes [Lymphadenopathy]	Blood	HP_0002716	Lymphadenopathy	False										81.16			True	True	True	True	True	True		True	True
790.14	Congenital bullous ichthyosiform erythroderma*	Cong	HP_0007431	Congenital ichthyosiform erythroderma	False		True						True											True	True	True
179.1	Hypogammaglobulinemia NOS	Blood	HP_0004313	Decreased circulating antibody level	False	True	True	True	True	True	True				100.0	100.0	81.48	True	True	True	True	True	True	True	True	True
179.4	Selective deficiency of immunoglobulin A [IgA]	Blood	HP_0008348	Decreased circulating IgG2 level	False										80.0		80.0									True
179.3	Combined immunity deficiency	Blood	HP_0005387	Combined immunodeficiency	False							True	True	True	90.0	90.0	100.0	True	True	True	True	True	True		True	True
180.4	Cryoglobulinemia*	Blood	HP_0100778	Cryoglobulinemia	False	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
367.5	Uveitis	Eye	HP_0000554	Uveitis	False	True	True	True							100.0					True	True		True	True	True	True
410.3	Myocarditis	Cardio	HP_0012819	Myocarditis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
812.2	Angioneurotic edema	Signs/Symptoms	HP_0100665	Angioedema	False										91.89		91.89			True	True	True	True		True	True
326	Demyelinating diseases of the central nervous system	Neuro	HP_0002188	Delayed CNS myelination	False										82.19	82.19	82.19									True
360	Inflammation of eyelids	Eye	HP_0000498	Blepharitis	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
360.54	Discoid lupus erythematosus of eyelid	Eye	HP_0007417	Discoid lupus rash	False		True			True			True		88.14	88.14	88.14							True	True	True
205	Hypoglycemia	Endo	HP_0001943	Hypoglycemia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
239.2	Hyperglyceridemia	Metab	HP_0003074	Hyperglycemia	False										87.5											True
204.2	Impaired glucose tolerance (oral)	Endo	HP_0040270	Impaired glucose tolerance	False		True			True			True		88.89	80.0	88.89							True	True	True
204.1	Impaired fasting glucose	Endo	HP_0025691	Impaired fasting glucose	False	True	True	True	True	True	True	True	True	True								True		True	True	True
355.1	Coma	Neuro	HP_0001259	Coma	False	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
208.1	Hypoparathyroidism	Endo	HP_0000829	Hypoparathyroidism	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
208.21	Primary hyperparathyroidism	Endo	HP_0000843	Hyperparathyroidism	False		True			True			True											True	True	True
214.1	Primary ovarian failure	Endo	HP_0001587	obsolete Primary ovarian failure	False			True						True	85.19		85.19							True	True	True
215	Testicular dysfunction	Endo	HP_0001751	Vestibular dysfunction	False										80.0	80.0	80.0									True
215.1	Testicular hypofunction	Endo	HP_0001756	Vestibular hypofunction	False										80.95	80.95	80.95									True
771.23	Hypoplasia of penis	Cong	HP_0008736	Hypoplasia of penis	False	True	True	True				True	True	True	100.0		100.0		True	True	True			True	True	True
230.7	Adult failure to thrive	Metab	HP_0001508	Failure to thrive	False		True			True			True		82.35	82.35	82.35					True		True	True	True
788	Congenital osteodystrophies	Cong	HP_0008394	Congenital onychodystrophy	False										81.63	81.63										True
891.4	Delayed milestones	Dev	HP_0001263	Global developmental delay	False	True	True	True	True	True	True				100.0	100.0						True	True	True	True	True
891.4	Delayed milestones	Dev	HP_0001270	Motor delay	False			True			True													True	True	True
209.13	Hyperprolactinemia*	Endo	HP_0000870	Increased circulating prolactin concentration	False	True	True	True				True	True	True	100.0		100.0						True	True	True	True
209.12	Syndrome of inappropriate secretion of antidiuretic hormone	Endo	HP_0031218	Inappropriate antidiuretic hormone secretion	False		True						True		90.0		90.0			True	True			True	True	True
210	Cushing's syndrome	Endo	HP_0003118	Increased circulating cortisol level	False										100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
211.22	Drug-induced adrenocortical insufficiency*	Endo	HP_0008207	Primary adrenal insufficiency	False		True						True											True	True	True
211.12	Secondary hyperaldosteronism	Endo	HP_0011741	Secondary hyperaldosteronism	False	True	True	True				True	True	True	100.0	85.11	100.0			True	True			True	True	True
214.11	Premature menopause	Endo	HP_0008209	Premature ovarian insufficiency	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
394.2	Vertigo	Hearing	HP_0002321	Vertigo	False	True	True	True							100.0									True	True	True
446	Hypotension	Cardio	HP_0002615	Hypotension	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
446.2	Orthostatic hypotension	Cardio	HP_0001278	Orthostatic hypotension	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
394.21	Paroxysmal vertigo	Hearing	HP_0010532	Paroxysmal vertigo	False	True	True	True					True		100.0		82.93							True	True	True
217.1	Delayed puberty	Endo	HP_0000823	Delayed puberty	False	True	True	True				True	True	True	100.0		100.0			True	True	True	True	True	True	True
220.1	Persistent hyperplasia of thymus	Endo	HP_0010516	Thymus hyperplasia	False										81.82	81.82	81.82					True	True			True
731.1	Loss of height	Musc/Skel	HP_0001824	Weight loss	False										83.33	83.33	83.33									True
230.3	Anorexia	Metab	HP_0002039	Anorexia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
230.4	Cachexia	Metab	HP_0004326	Cachexia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
230.5	Early satiety	Metab	HP_0033842	Early satiety	False	True	True	True	True	True	True	True	True	True				True	True	True	True			True	True	True
232.4	Vitamin D deficiency	Metab	HP_0100512	Low levels of vitamin D	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
726.5	Osteomalacia	Musc/Skel	HP_0002749	Osteomalacia	False	True	True	True	True	True	True				100.0	100.0	81.25	True	True			True		True	True	True
232.6	Vitamin K deficiency	Metab	HP_0004905	Low levels of vitamin A	False										93.75	93.75	93.75									True
247.31	Familial hypophosphatemia*	Metab	HP_0002148	Hypophosphatemia	False										82.93		82.93									True
256.7	Volume depletion	Metab	HP_0011106	Hypovolemia	False				True	True	True	True	True	True	81.25	100.0	100.0	True	True	True	True	True	True		True	True
232.23	Niacin deficiency [Vitamin B3]	Metab	HP_0100497	Vitamin B3 deficiency	False		True								83.72					True	True			True	True	True
232.21	Thiamine deficiency [Vitamin B1]	Metab	HP_0100503	Low levels of vitamin B1	False		True								81.82				True	True	True			True	True	True
232.22	Riboflavin deficiency [Vitamin B2]	Metab	HP_0100504	Low levels of vitamin B2	False							True	True	True	89.23		100.0	True	True	True	True				True	True
232.5	Vitamin E deficiency*	Metab	HP_0100513	Low levels of vitamin E	False	True	True	True					True		100.0		100.0			True	True		True	True	True	True
236	Overweight and obesity	Metab	HP_0025502	Overweight	False				True	True	True	True	True	True	81.48	100.0	100.0	True	True	True	True	True	True		True	True
236.1	Obesity	Metab	HP_0001513	Obesity	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
239	Hyperlipidemia	Metab	HP_0003077	Hyperlipidemia	False	True	True	True		True		True	True	True	100.0	88.24	100.0			True	True	True		True	True	True
239.1	Hypercholesterolemia	Metab	HP_0003124	Hypercholesterolemia	False	True	True	True		True			True		100.0	89.36	89.36					True	True	True	True	True
239.3	Mixed hyperlipidemia	Metab	HP_0003077	Hyperlipidemia	False		True			True			True		88.24	88.24	88.24							True	True	True
239.4	Hyperchylomicronemia	Metab	HP_0012238	Increased circulating chylomicron concentration	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0							True	True	True
239.11	Pure hypercholesterolemia	Metab	HP_0003124	Hypercholesterolemia	False		True			True			True		89.36	89.36	89.36					True	True	True	True	True
239.12	Familial hypercholesterolemia*	Metab	HP_0003124	Hypercholesterolemia	False		True						True		85.71		85.71							True	True	True
240.131	Ocular albinism*	Metab	HP_0001107	Ocular albinism	False	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
240.41	Homocystinuria*	Metab	HP_0002156	Homocystinuria	False	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
240.24	Methylmalonic acidemia*	Metab	HP_0002912	Methylmalonic acidemia	False	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
240.42	Cystinuria*	Metab	HP_0003131	Cystinuria	False	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
240.34	Glutaric aciduria type II*	Metab	HP_0003150	Glutaric aciduria	False		True						True		80.0		80.0							True	True	True
832.8	Hyperoxaluria*	Signs/Symptoms	HP_0003159	Hyperoxaluria	False	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
240.121	Tyrosinemia*	Metab	HP_0003231	Hypertyrosinemia	False	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
240.23	3-methylglutaconic aciduria*	Metab	HP_0003535	3-Methylglutaconic aciduria	False	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
240.25	Propionic acidemia*	Metab	HP_0003571	Propionic acidemia	False	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
240.71	Trimethylaminuria*	Metab	HP_0003614	Trimethylaminuria	False	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
240.11	Hyperphenylalaninemias	Metab	HP_0004923	Hyperphenylalaninemia	False										100.0		100.0					True	True	True	True	True
240.141	Histidinemia*	Metab	HP_0010906	Hyperhistidinemia	False	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
240.52	Arginosuccinic aciduria*	Metab	HP_0025630	Argininosuccinic aciduria	False										95.65		95.65									True
240.22	Isovaleric acidemia*	Metab	HP_0033148	Increased circulating isovaleric acid concentration	False										86.49		86.49									True
241.33	Cori disease*	Metab	HP_0001677	Coronary artery atherosclerosis	False										85.71		85.71									True
403	Angina pectoris	Cardio	HP_0001681	Angina pectoris	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
403.1	Coronary artery spasm [Coronary vasospasm]	Cardio	HP_0025497	Coronary artery spasm	False										92.13											True
404.1	Myocardial infarction [Heart attack]	Cardio	HP_0001658	Myocardial infarction	False					True			True		100.0	89.47	89.47			True	True	True	True	True	True	True
404.11	Acute myocardial infarction	Cardio	HP_0001658	Myocardial infarction	False		True			True			True		87.18	87.18	87.18			True	True	True	True	True	True	True
438.4	Arterial dissection	Cardio	HP_0005294	Arterial dissection	False	True	True	True		True			True		100.0	100.0	100.0					True		True	True	True
438.43	Coronary artery dissection	Cardio	HP_0006702	Coronary artery dissection	False	True	True	True		True		True	True	True	100.0	100.0	100.0	True	True	True	True	True	True	True	True	True
440.2	Arterial embolism and thrombosis	Cardio	HP_0004420	Arterial thrombosis	False										85.0	85.0	85.0									True
242.25	Metachromatic leukodystrophy*	Metab	HP_0006926	Metachromatic leukodystrophy variant	False			True						True	87.1		87.1							True	True	True
832.9	Hypercalciuria*	Signs/Symptoms	HP_0002150	Hypercalciuria	False	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
247.51	Hypocalcemia	Metab	HP_0002901	Hypocalcemia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
247.42	Hypomagnesemia*	Metab	HP_0002917	Hypomagnesemia	False	True	True	True				True	True	True	100.0		100.0			True	True			True	True	True
247.41	Hypermagnesemia*	Metab	HP_0002918	Hypermagnesemia	False	True	True	True				True	True	True	100.0		100.0							True	True	True
247.52	Hypercalcemia	Metab	HP_0003072	Hypercalcemia	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True	True		True	True	True
247.84	Molybdenum deficiency*	Metab	HP_0003570	Molybdenum cofactor deficiency	False			True						True	80.0		80.0							True	True	True
247.12	Copper deficiency*	Metab	HP_0011967	Decreased circulating copper concentration	False	True	True	True				True	True	True	100.0		100.0			True	True		True	True	True	True
247.13	Kayser-Fleischer ring	Metab	HP_0200032	Kayser-Fleischer ring	False	True	True	True	True	True	True	True	True	True	100.0	100.0	100.0	True	True	True	True			True	True	True
