hpo_code	hpo_label	hpo_simpleLabel	hpo_original	ICD9_code	ICD9_label	ICD9_simpleLabel	phecode1.2_codeList	phecodeX_codeList	phecodeXupdated_codeList
HP_0005550	Chronic lymphatic leukemia	chronic lymphatic leukemia	True	204.1	Lymphoid leukemia, chronic	lymphoid leukemia chronic	['204', '204.1', '204.12']	['120', '120.2', '121', '121.2', '121.21']	['CA_120.2', 'CA_121.21']
HP_0005550	Chronic lymphatic leukaemia	chronic lymphatic leukemia	False	204.1	Lymphoid leukemia, chronic	lymphoid leukemia chronic	['204', '204.1', '204.12']	['120', '120.2', '121', '121.2', '121.21']	['CA_120.2', 'CA_121.21']
HP_0005550	Chronic lymphocytic leukaemia	chronic lymphocytic leukemia	False	204.1	Lymphoid leukemia, chronic	lymphoid leukemia chronic	['204', '204.1', '204.12']	['120', '120.2', '121', '121.2', '121.21']	['CA_120.2', 'CA_121.21']
HP_0005550	Chronic lymphocytic leukemia	chronic lymphocytic leukemia	False	204.1	Lymphoid leukemia, chronic	lymphoid leukemia chronic	['204', '204.1', '204.12']	['120', '120.2', '121', '121.2', '121.21']	['CA_120.2', 'CA_121.21']
HP_0005575	Hemolytic-uremic syndrome	hemolytic-uremic syndrome	True	283.11	Hemolytic-uremic syndrome	hemolytic-uremic syndrome	['283', '283.2', '283.21']	['161', '161.2', '161.22']	['BI_161.22']
HP_0005575	Hemolytic uremic syndrome	hemolytic uremic syndrome	False	283.11	Hemolytic-uremic syndrome	hemolytic-uremic syndrome	['283', '283.2', '283.21']	['161', '161.2', '161.22']	['BI_161.22']
HP_0005584	Renal cell carcinoma	renal cell carcinoma	True	189.0	Malignant neoplasm of kidney, except pelvis	malignant neoplasm of kidney except pelvis	['189', '189.1', '189.11']	['108', '108.4', '108.41', '130']	['CA_108.41', 'CA_130']
HP_0005584	Hypernephroma	hypernephroma	False	189.0	Malignant neoplasm of kidney, except pelvis	malignant neoplasm of kidney except pelvis	['189', '189.1', '189.11']	['108', '108.4', '108.41', '130']	['CA_108.41', 'CA_130']
HP_0005584	Renal carcinoma	renal carcinoma	False	189.0	Malignant neoplasm of kidney, except pelvis	malignant neoplasm of kidney except pelvis	['189', '189.1', '189.11']	['108', '108.4', '108.41', '130']	['CA_108.41', 'CA_130']
HP_0005684	Distal arthrogryposis	distal arthrogryposis	True	728.3	Other specific muscle disorders	other specific muscle disorders	['728']	['719']	['MS_719']
HP_0005684	Distal arthrogryposis	distal arthrogryposis	True	754.89	Other specified nonteratogenic anomalies	other specified nonteratogenic anomalies	['756']	['796']	['CM_778']
HP_0005645	Intervertebral disk calcification	intervertebral disk calcification	True	270.2	Other disturbances of aromatic amino-acid metabolism	other disturbances of aromatic amino-acid metabolism	['270', '270.1']	['240', '240.1']	['GE_962.1']
HP_0005645	Intervertebral disc calcification	intervertebral disk calcification	False	270.2	Other disturbances of aromatic amino-acid metabolism	other disturbances of aromatic amino-acid metabolism	['270', '270.1']	['240', '240.1']	['GE_962.1']
HP_0005679	Dupuytren contracture	dupuytren contracture	True	728.6	Contracture of palmar fascia	contracture of palmar fascia	['728.7', '728.71']	['722', '722.4']	['MS_722.4']
HP_0005681	Juvenile rheumatoid arthritis	juvenile rheumatoid arthritis	True	714.3	Juvenile chronic polyarthritis	juvenile chronic polyarthritis	['714', '714.2']	['705', '705.2']	['BI_181', 'MS_705.2']
HP_0005681	Juvenile idiopathic arthritis	juvenile idiopathic arthritis	False	714.3	Juvenile chronic polyarthritis	juvenile chronic polyarthritis	['714', '714.2']	['705', '705.2']	['BI_181', 'MS_705.2']
HP_0100255	Metaphyseal dysplasia	metaphyseal dysplasia	True	756.9	Other and unspecified anomalies of musculoskeletal system	other andanomalies of musculoskeletal system	['756']	['789']	['CM_770']
HP_0005943	Respiratory arrest	respiratory arrest	True	799.1	Respiratory arrest	respiratory arrest	['509', '509.5']	['497']	['RE_497']
HP_0005972	Respiratory acidosis	respiratory acidosis	True	276.2	Acidosis	acidosis	['276.4', '276.41']	['256', '256.3', '256.31']	['EM_256.31']
HP_0005973	Fructose malabsorption	fructose malabsorption	False	271	Disorders of carbohydrate transport and metabolism	disorders of carbohydrate transport and metabolism	['271']	['241']	['EM_252.5']
HP_0005978	Noninsulin-dependent diabetes	noninsulin-dependent diabetes	False	250.00	Diabetes mellitus without mention of complication, type II or unspecified type, not stated as uncontrolled	diabetes mellitus without mention of complication type ii ortype not stated as uncontrolled	['250', '250.2']	['202', '202.2']	['EM_202.2']
HP_0005978	Type 2 diabetes	type 2 diabetes	False	250.00	Diabetes mellitus without mention of complication, type II or unspecified type, not stated as uncontrolled	diabetes mellitus without mention of complication type ii ortype not stated as uncontrolled	['250', '250.2']	['202', '202.2']	['EM_202.2']
HP_0005978	Noninsulin-dependent diabetes	noninsulin-dependent diabetes	False	250.02	Diabetes mellitus without mention of complication, type II or unspecified type, uncontrolled	diabetes mellitus without mention of complication type ii ortype uncontrolled	['250', '250.2']	['202', '202.2']	['EM_202.2']
HP_0005978	Type 2 diabetes	type 2 diabetes	False	250.02	Diabetes mellitus without mention of complication, type II or unspecified type, uncontrolled	diabetes mellitus without mention of complication type ii ortype uncontrolled	['250', '250.2']	['202', '202.2']	['EM_202.2']
HP_0005987	Multinodular goiter	multinodular goiter	True	240.9	Goiter, unspecified	goiter	['240']	['200', '200.2']	['EM_200.2']
HP_0005987	Multinodular goitre	multinodular goiter	False	240.9	Goiter, unspecified	goiter	['240']	['200', '200.2']	['EM_200.2']
HP_0006089	Palmar hyperhidrosis	palmar hyperhidrosis	True	780.8	Generalized hyperhidrosis	generalized hyperhidrosis	['705.8']	['685', '685.8', '685.82']	['DE_685.82']
HP_0006280	Chronic pancreatitis	chronic pancreatitis	True	577.1	Chronic pancreatitis	chronic pancreatitis	['577', '577.2']	['554', '554.1', '554.12']	['GI_554.12']
HP_0006297	Enamel hypoplasia	enamel hypoplasia	True	520.4	Disturbances of tooth formation	disturbances of tooth formation	['520', '520.1']	['500', '500.2']	['GI_500.2']
HP_0011069	Supernumerary tooth	supernumerary tooth	True	520.1	Supernumerary teeth	supernumerary teeth	['520', '520.1']	['500', '500.3']	['GI_500.3']
HP_0011069	Extra teeth	extra teeth	False	520.1	Supernumerary teeth	supernumerary teeth	['520', '520.1']	['500', '500.3']	['GI_500.3']
HP_0011069	Hyperdontia	hyperdontia	False	520.1	Supernumerary teeth	supernumerary teeth	['520', '520.1']	['500', '500.3']	['GI_500.3']
HP_0011069	Supernumerary teeth	supernumerary teeth	False	520.1	Supernumerary teeth	supernumerary teeth	['520', '520.1']	['500', '500.3']	['GI_500.3']
HP_0006443	Absent patella	absent patella	False	756.89	Other specified anomalies of muscle, tendon, fascia, and connective tissue	other specified anomalies of muscle tendon fascia and connective tissue	['756', '756.3']	['789']	['CM_770']
HP_0006510	COPD	copd	False	490	Bronchitis, not specified as acute or chronic	bronchitis not specified as acute or chronic	['497']	['469']	['RE_469']
HP_0006510	Chronic obstructive pulmonary disease	chronic obstructive pulmonary disease	False	490	Bronchitis, not specified as acute or chronic	bronchitis not specified as acute or chronic	['497']	['469']	['RE_469']
HP_0006510	COPD	copd	False	492	Emphysema	emphysema	['496', '496.1']	['474', '474.1']	['RE_474.1']
HP_0006510	Chronic obstructive pulmonary disease	chronic obstructive pulmonary disease	False	492	Emphysema	emphysema	['496', '496.1']	['474', '474.1']	['RE_474.1']
HP_0006510	COPD	copd	False	494	Bronchiectasis	bronchiectasis	['496', '496.3']	['476']	['RE_476']
HP_0006510	Chronic obstructive pulmonary disease	chronic obstructive pulmonary disease	False	494	Bronchiectasis	bronchiectasis	['496', '496.3']	['476']	['RE_476']
HP_0006510	COPD	copd	False	496	Chronic airway obstruction, not elsewhere classified	chronic airway obstruction not elsewhere classified	['496']	['474']	['RE_474']
HP_0006510	Chronic obstructive pulmonary disease	chronic obstructive pulmonary disease	False	496	Chronic airway obstruction, not elsewhere classified	chronic airway obstruction not elsewhere classified	['496']	['474']	['RE_474']
HP_0006515	Interstitial pneumonitis	interstitial pneumonitis	True	508.1	Chronic and other pulmonary manifestations due to radiation	chronic and other pulmonary manifestations due to radiation	['500']	['C948']	
HP_0006515	Interstitial pneumonitis	interstitial pneumonitis	True	515	Postinflammatory pulmonary fibrosis	postinflammatory pulmonary fibrosis	['502']	['481', '481.4']	['RE_481.4']
HP_0006515	Interstitial pneumonitis	interstitial pneumonitis	True	516.3	Idiopathic interstitial pneumonia	idiopathic interstitial pneumonia	['504', '504.1']	['481']	['RE_481']
HP_0006515	Interstitial pneumonitis	interstitial pneumonitis	True	518.89	Other diseases of lung, not elsewhere classified	other diseases of lung not elsewhere classified	['510']	['486']	['RE_486']
HP_0006515	Interstitial pneumonitis	interstitial pneumonitis	True	714.81	Rheumatoid lung	rheumatoid lung	['714', '714.1']	['705', '705.1', '705.12']	['MS_705.1']
HP_0006515	Interstitial pneumonitis	interstitial pneumonitis	True	770.7	Chronic respiratory disease arising in the perinatal period	chronic respiratory disease arising in the perinatal period	['656', '656.2']	['854', '854.7']	['NB_854.7']
HP_0006516	Hypersensitivity pneumonitis	hypersensitivity pneumonitis	True	495	Extrinsic allergic alveolitis	extrinsic allergic alveolitis	['500', '500.1']	['477', '477.2', '840', '840.8']	['RE_477.2', 'SS_840.8']
HP_0006517	Alveolar proteinosis	alveolar proteinosis	False	516.0	Pulmonary alveolar proteinosis	pulmonary alveolar proteinosis	['504']	['481', '481.2']	['RE_481.2']
HP_0006517	Pulmonary alveolar proteinosis	pulmonary alveolar proteinosis	False	516.0	Pulmonary alveolar proteinosis	pulmonary alveolar proteinosis	['504']	['481', '481.2']	['RE_481.2']
HP_0006519	Alveolar cell carcinoma	alveolar cell carcinoma	True	162	Malignant neoplasm of trachea, bronchus, and lung	malignant neoplasm of trachea bronchus and lung	['165', '165.1']	['102', '102.1', '130']	['CA_102.1', 'CA_130']
HP_0006532	Recurrent pneumonia	recurrent pneumonia	True	480	Viral pneumonia	viral pneumonia	['480', '480.2']	['089', '089.2', '468', '468.1']	['ID_089.2', 'RE_468.1']
HP_0006532	Recurrent pneumonia	recurrent pneumonia	True	486	Pneumonia, organism unspecified	pneumonia organism	['480']	['468']	['RE_468']
HP_0006532	Recurrent pneumonia	recurrent pneumonia	True	770.0	Congenital pneumonia	congenital pneumonia	['656']	['856', '856.8']	['RE_468', 'NB_856.8']
HP_0040223	Pulmonary hemorrhage	pulmonary hemorrhage	True	770.3	Pulmonary hemorrhage	pulmonary hemorrhage	['656', '656.2']	['854', '854.3']	['RE_487', 'NB_857.5']
HP_0040223	Pulmonary haemorrhage	pulmonary hemorrhage	False	770.3	Pulmonary hemorrhage	pulmonary hemorrhage	['656', '656.2']	['854', '854.3']	['RE_487', 'NB_857.5']
HP_0006543	Cardiorespiratory arrest	cardiorespiratory arrest	True	427.5	Cardiac arrest	cardiac arrest	['427', '427.4', '427.42']	['420']	['CV_420']
HP_0100632	Pulmonary sequestration	pulmonary sequestration	True	748.5	Agenesis, hypoplasia, and dysplasia of lung	agenesis hypoplasia and dysplasia of lung	['748']	['777', '777.3', '777.33']	['CM_762.33']
HP_0006548	Pulmonary arteriovenous malformation	pulmonary arteriovenous malformation	True	747.6	Other congenital anomalies of peripheral vascular system	other congenital anomalies of peripheral vascular system	['747', '747.2']	['781']	['CM_764']
HP_0006548	Pulmonary arteriovenous malformation	pulmonary arteriovenous malformation	True	747.81	Anomalies of cerebrovascular system	anomalies of cerebrovascular system	['747', '747.2']	['781']	['CM_764']
HP_0006579	Neonatal jaundice	neonatal jaundice	False	773	Hemolytic disease of fetus or newborn, due to isoimmunization	hemolytic disease of fetus or newborn due to isoimmunization	['656', '656.1']	['858']	['NB_858']
HP_0006579	Neonatal jaundice	neonatal jaundice	False	774	Other perinatal jaundice	other perinatal jaundice	['656', '656.8']	['859']	['SS_814', 'NB_859']
HP_0006671	Paroxysmal atrial tachycardia	paroxysmal atrial tachycardia	True	427.89	Other specified cardiac dysrhythmias	other specified cardiac dysrhythmias	['427', '427.3']	['416']	['CV_416']
HP_0012089	Arteritis	arteritis	True	447.6	Arteritis, unspecified	arteritis	['446', '446.9']	['704']	['BI_181', 'MS_704']
HP_0006685	Endomyocardial fibrosis	endomyocardial fibrosis	False	288.3	Eosinophilia	eosinophilia	['288', '288.3']	['171', '171.7']	['BI_171.7']
HP_0006688	Paroxysmal tachycardia	paroxysmal tachycardia	True	427.2	Paroxysmal tachycardia, unspecified	paroxysmal tachycardia	['427', '427.1']	['416', '416.1']	['CV_416.1']
HP_0006689	Bacterial endocarditis	bacterial endocarditis	True	421.0	Acute and subacute bacterial endocarditis	acute and subacute bacterial endocarditis	['420', '420.3']	['089', '089.1', '410', '410.2']	['ID_089.1', 'CV_410.2']
HP_0006689	Infective endocarditis	infective endocarditis	False	421.0	Acute and subacute bacterial endocarditis	acute and subacute bacterial endocarditis	['420', '420.3']	['089', '089.1', '410', '410.2']	['ID_089.1', 'CV_410.2']
HP_0006689	Bacterial endocarditis	bacterial endocarditis	True	421.1	Acute and subacute infective endocarditis in diseases classified elsewhere	acute and subacute infective endocarditis in diseases classified elsewhere	['420', '420.3']	['410', '410.2']	['CV_410.2']
HP_0006689	Infective endocarditis	infective endocarditis	False	421.1	Acute and subacute infective endocarditis in diseases classified elsewhere	acute and subacute infective endocarditis in diseases classified elsewhere	['420', '420.3']	['410', '410.2']	['CV_410.2']
HP_0100584	Endocarditis	endocarditis	True	421	Acute and subacute endocarditis	acute and subacute endocarditis	['420', '420.3']	['410', '410.2']	['CV_410.2']
HP_0006699	Premature atrial contractions	premature atrial contractions	True	427.61	Supraventricular premature beats	supraventricular premature beats	['427', '427.6', '427.61']	['416', '416.5', '416.51']	['CV_416.51']
HP_0006702	Coronary artery dissection	coronary artery dissection	True	414.12	Dissection of coronary artery	dissection of coronary artery	['411', '411.4', '411.41']	['438', '438.4', '438.43']	['CV_438.43']
HP_0100570	Carcinoid tumor	carcinoid tumor	True	209.60	Benign carcinoid tumor of unknown primary site	benign carcinoid tumor of unknown primary site	['209']	['114', '114.2', '114.4']	['CA_114.2', 'CA_114.4']
HP_0100570	Carcinoid	carcinoid	False	209.60	Benign carcinoid tumor of unknown primary site	benign carcinoid tumor of unknown primary site	['209']	['114', '114.2', '114.4']	['CA_114.2', 'CA_114.4']
HP_0100570	Carcinoid tumour	carcinoid tumor	False	209.60	Benign carcinoid tumor of unknown primary site	benign carcinoid tumor of unknown primary site	['209']	['114', '114.2', '114.4']	['CA_114.2', 'CA_114.4']
HP_0100833	Small intestine tumor	small intestine tumor	False	152	Malignant neoplasm of small intestine, including duodenum	malignant neoplasm of small intestine including duodenum	['159', '159.2']	['101', '101.3', '130']	['CA_101.3', 'CA_130']
HP_0100833	Small intestine tumour	small intestine tumor	False	152	Malignant neoplasm of small intestine, including duodenum	malignant neoplasm of small intestine including duodenum	['159', '159.2']	['101', '101.3', '130']	['CA_101.3', 'CA_130']
HP_0006725	Pancreatic adenocarcinoma	pancreatic adenocarcinoma	True	157	Malignant neoplasm of pancreas	malignant neoplasm of pancreas	['157']	['101', '101.8', '130']	['CA_101.8', 'CA_130']
HP_0006731	Follicular thyroid carcinoma	follicular thyroid carcinoma	True	193	Malignant neoplasm of thyroid gland	malignant neoplasm of thyroid gland	['193']	['110', '110.1', '130']	['CA_110.1', 'CA_130']
HP_0006739	Squamous cell carcinoma of the skin	squamous cell carcinoma of the skin	True	199	Malignant neoplasm without specification of site	malignant neoplasm without specification of site	['195', '195.1']	['112', '130']	['CA_112', 'CA_130']
HP_0006744	Adrenocortical carcinoma	adrenocortical carcinoma	True	194	Malignant neoplasm of other endocrine glands and related structures	malignant neoplasm of other endocrine glands and related structures	['194']	['110', '130']	['CA_110', 'CA_130']
HP_0006744	Adrenal carcinoma	adrenal carcinoma	False	194	Malignant neoplasm of other endocrine glands and related structures	malignant neoplasm of other endocrine glands and related structures	['194']	['110', '130']	['CA_110', 'CA_130']
HP_0006765	Chondrosarcoma	chondrosarcoma	True	170.9	Malignant neoplasm of bone and articular cartilage, site unspecified	malignant neoplasm of bone and articular cartilage site	['170', '170.1']	['104', '104.1', '130']	['CA_104.1', 'CA_130']
HP_0006772	Angiomyolipoma	angiomyolipoma	False	223.0	Benign neoplasm of kidney, except pelvis	benign neoplasm of kidney except pelvis	['223']	['146', '146.4']	['CA_147.1']
HP_0006775	Multiple myeloma	multiple myeloma	True	203.0	Multiple myeloma	multiple myeloma	['204', '204.4']	['120', '120.1', '123', '123.1']	['CA_120.1', 'CA_123.1']
HP_0006780	Parathyroid carcinoma	parathyroid carcinoma	True	194.1	Malignant neoplasm of parathyroid gland	malignant neoplasm of parathyroid gland	['194']	['110', '110.3', '130']	['CA_110.3', 'CA_130']
HP_0006780	Parathyroid Cancer	parathyroid cancer	False	194.1	Malignant neoplasm of parathyroid gland	malignant neoplasm of parathyroid gland	['194']	['110', '110.3', '130']	['CA_110.3', 'CA_130']
HP_0006785	Limb-girdle muscular dystrophy	limb-girdle muscular dystrophy	True	359.1	Hereditary progressive muscular dystrophy	hereditary progressive muscular dystrophy	['359', '359.1']	['339', '339.1']	['GE_972.9']
HP_0006785	limb girdle muscular dystrophy	limb girdle muscular dystrophy	False	359.1	Hereditary progressive muscular dystrophy	hereditary progressive muscular dystrophy	['359', '359.1']	['339', '339.1']	['GE_972.9']
HP_0006824	Cranial nerve palsies	cranial nerve palsies	False	350	Trigeminal nerve disorders	trigeminal nerve disorders	['352', '352.1']	['334', '334.1']	['NS_334.1']
HP_0006824	Cranial nerve palsy	cranial nerve palsy	False	350	Trigeminal nerve disorders	trigeminal nerve disorders	['352', '352.1']	['334', '334.1']	['NS_334.1']
HP_0006824	Cranial nerve palsies	cranial nerve palsies	False	352	Disorders of other cranial nerves	disorders of other cranial nerves	['352']	['334']	['NS_334']
HP_0006824	Cranial nerve palsy	cranial nerve palsy	False	352	Disorders of other cranial nerves	disorders of other cranial nerves	['352']	['334']	['NS_334']
HP_0007281	Developmental arrest	developmental arrest	False	299	Pervasive developmental disorders	pervasive developmental disorders	['313', '313.3']	['892']	['MB_301']
HP_0007281	Developmental arrest	developmental arrest	False	315	Specific delays in development	specific delays in development	['315']	['891']	['MB_302']
HP_0006897	Abducens palsy	abducens palsy	True	378.54	Sixth or abducens nerve palsy	sixth or abducens nerve palsy	['378', '378.5']	['334', '334.4', '334.44', '381', '381.1']	['NS_334.44', 'SO_381.1']
HP_0006897	Abducens nerve palsy	abducens nerve palsy	False	378.54	Sixth or abducens nerve palsy	sixth or abducens nerve palsy	['378', '378.5']	['334', '334.4', '334.44', '381', '381.1']	['NS_334.44', 'SO_381.1']
HP_0006897	Sixth nerve palsy	sixth nerve palsy	False	378.54	Sixth or abducens nerve palsy	sixth or abducens nerve palsy	['378', '378.5']	['334', '334.4', '334.44', '381', '381.1']	['NS_334.44', 'SO_381.1']
HP_0006918	Diffuse cerebral sclerosis	diffuse cerebral sclerosis	True	341.1	Schilder's disease	schilders disease	['341']	['326', '326.3']	['NS_326.3']
HP_0006934	Congenital nystagmus	congenital nystagmus	True	379.50	Nystagmus, unspecified	nystagmus	['378', '378.2']	['383', '383.1']	['SO_383.1']
HP_0006934	Congenital nystagmus	congenital nystagmus	True	794.14	Nonspecific abnormal oculomotor studies	nonspecific abnormal oculomotor studies	['346']	['385']	['SO_385']
HP_0006959	Proximal spinal muscular atrophy	proximal spinal muscular atrophy	True	335.0	Werdnig-Hoffmann disease	werdnig-hoffmann disease	['334', '334.2']	['323', '323.2']	['NS_323', 'GE_972.411']
HP_0007269	Spinal muscular atrophy	spinal muscular atrophy	True	335.0	Werdnig-Hoffmann disease	werdnig-hoffmann disease	['334', '334.2']	['323', '323.2']	['NS_323', 'GE_972.411']
HP_0006959	Proximal spinal muscular atrophy	proximal spinal muscular atrophy	True	335.1	Spinal muscular atrophy	spinal muscular atrophy	['334', '334.2']	['323', '323.2']	['NS_323', 'GE_972.41']
HP_0007269	Spinal muscular atrophy	spinal muscular atrophy	True	335.1	Spinal muscular atrophy	spinal muscular atrophy	['334', '334.2']	['323', '323.2']	['NS_323', 'GE_972.41']
HP_0006970	Periventricular leukomalacia	periventricular leukomalacia	True	779.7	Periventricular leukomalacia	periventricular leukomalacia	['656']	['870', '870.4']	['NB_870.4']
HP_0007011	Trochlear nerve palsy	trochlear nerve palsy	False	378.53	Fourth or trochlear nerve palsy	fourth or trochlear nerve palsy	['378', '378.5']	['334', '334.4', '334.42', '381', '381.1']	['NS_334.42', 'SO_381.1']
HP_0007018	Attention deficit hyperactivity disorder	attention deficit hyperactivity disorder	True	314.00	Attention deficit disorder without mention of hyperactivity	attention deficit disorder without mention of hyperactivity	['313', '313.1']	['893', '893.1']	['MB_304']
HP_0007018	ADHD	adhd	False	314.00	Attention deficit disorder without mention of hyperactivity	attention deficit disorder without mention of hyperactivity	['313', '313.1']	['893', '893.1']	['MB_304']
HP_0007018	Attention deficit disorder	attention deficit disorder	False	314.00	Attention deficit disorder without mention of hyperactivity	attention deficit disorder without mention of hyperactivity	['313', '313.1']	['893', '893.1']	['MB_304']
HP_0007018	Attention deficit-hyperactivity disorder	attention deficit-hyperactivity disorder	False	314.00	Attention deficit disorder without mention of hyperactivity	attention deficit disorder without mention of hyperactivity	['313', '313.1']	['893', '893.1']	['MB_304']
HP_0007018	Attention deficit hyperactivity disorder	attention deficit hyperactivity disorder	True	314.01	Attention deficit disorder with hyperactivity	attention deficit disorder with hyperactivity	['313', '313.1']	['893', '893.1']	['MB_304']
HP_0007018	ADHD	adhd	False	314.01	Attention deficit disorder with hyperactivity	attention deficit disorder with hyperactivity	['313', '313.1']	['893', '893.1']	['MB_304']
HP_0007018	Attention deficit disorder	attention deficit disorder	False	314.01	Attention deficit disorder with hyperactivity	attention deficit disorder with hyperactivity	['313', '313.1']	['893', '893.1']	['MB_304']
HP_0007018	Attention deficit-hyperactivity disorder	attention deficit-hyperactivity disorder	False	314.01	Attention deficit disorder with hyperactivity	attention deficit disorder with hyperactivity	['313', '313.1']	['893', '893.1']	['MB_304']
HP_0007021	Pain insensitivity	pain insensitivity	True	356.2	Hereditary sensory neuropathy	hereditary sensory neuropathy	['356']	['337', '337.1', '337.11']	['GE_972.11']
HP_0007024	Pseudobulbar palsy	pseudobulbar palsy	False	335.23	Pseudobulbar palsy	pseudobulbar palsy	['334', '334.2']	['323', '323.3']	['NS_323.3']
HP_0007178	Motor polyneuropathy	motor polyneuropathy	True	356.4	Idiopathic progressive polyneuropathy	idiopathic progressive polyneuropathy	['356']	['337', '337.1', '337.12']	['NS_337.6']
HP_0007178	Motor polyneuropathy	motor polyneuropathy	True	357.1	Polyneuropathy in collagen vascular disease	polyneuropathy in collagen vascular disease	['357']	['337', '337.8']	['NS_337']
HP_0007178	Motor polyneuropathy	motor polyneuropathy	True	357.7	Polyneuropathy due to other toxic agents	polyneuropathy due to other toxic agents	['357']	['337', '337.3']	['NS_337.3']
HP_0007185	Passing out	passing out	False	780.2	Syncope and collapse	syncope and collapse	['788']	['808']	['SS_808']
HP_0007188	Congenital facial diplegia	congenital facial diplegia	True	352.6	Multiple cranial nerve palsies	multiple cranial nerve palsies	['352']	['334', '334.9']	['NS_334.9']
HP_0100786	Excessive sleepiness	excessive sleepiness	False	291.82	Alcohol induced sleep disorders	alcohol induced sleep disorders	['317']	['280', '280.1']	['MB_280.1']
HP_0100786	Excessive sleepiness	excessive sleepiness	False	292.85	Drug induced sleep disorders	drug induced sleep disorders	['316']	['280', '280.8', '280.82']	['MB_280']
HP_0100786	Excessive sleepiness	excessive sleepiness	False	307.43	Transient disorder of initiating or maintaining wakefulness	transient disorder of initiating or maintaining wakefulness	['327', '327.1']	['333', '333.3']	['NS_333.3']
HP_0100786	Excessive sleepiness	excessive sleepiness	False	307.44	Persistent disorder of initiating or maintaining wakefulness	persistent disorder of initiating or maintaining wakefulness	['327', '327.1']	['333', '333.3']	['NS_333.3']
HP_0100786	Excessive sleepiness	excessive sleepiness	False	327.1	Organic disorder of excessive somnolence [Organic hypersomnia]	organic disorder of excessive somnolence organic hypersomnia	['327', '327.1']	['333', '333.3']	['NS_333.3']
HP_0100786	Excessive sleepiness	excessive sleepiness	False	780.53	Hypersomnia with sleep apnea, unspecified	hypersomnia with sleep apnea	['327.3']	['333', '333.1', '333.3']	['NS_333.1', 'NS_333.3']
HP_0100786	Excessive sleepiness	excessive sleepiness	False	780.54	Hypersomnia, unspecified	hypersomnia	['327', '327.1']	['333', '333.3']	['NS_333.3']
HP_0007209	Facial paralysis	facial paralysis	True	351	Facial nerve disorders	facial nerve disorders	['352', '352.2']	['334', '334.2']	['NS_334.2']
HP_0030319	Facial weakness	facial weakness	False	438.83	Other late effects of cerebrovascular disease, facial weakness	other late effects of cerebrovascular disease facial weakness	['433', '433.8']	['431']	['CV_431']
HP_0030319	Facial weakness	facial weakness	False	781.94	Facial weakness	facial weakness	['772.6']	['334', '334.2', '334.23']	['NS_334.23']
HP_0007215	Hyperkalemic periodic paralysis	hyperkalemic periodic paralysis	False	359.3	Periodic paralysis	periodic paralysis	['359', '359.1']	['339', '339.4']	['NS_339.4']
HP_0007260	Cobblestone lissencephaly	cobblestone lissencephaly	False	742.2	Congenital reduction deformities of brain	congenital reduction deformities of brain	['752', '752.2']	['750', '750.1', '750.13']	['CM_750.113']
HP_0007263	Spinocerebellar atrophy	spinocerebellar atrophy	True	334	Spinocerebellar disease	spinocerebellar disease	['334', '334.1']	['323', '323.1']	['NS_323', 'GE_972.2']
HP_0007302	Bipolar affective disorder	bipolar affective disorder	True	296.0	Bipolar I disorder, single manic episode	bipolar i disorder single manic episode	['296', '296.1']	['286', '286.1']	['MB_286.11']
HP_0007302	Bipolar disorder	bipolar disorder	False	296.0	Bipolar I disorder, single manic episode	bipolar i disorder single manic episode	['296', '296.1']	['286', '286.1']	['MB_286.11']
HP_0100754	Mania	mania	True	296.0	Bipolar I disorder, single manic episode	bipolar i disorder single manic episode	['296', '296.1']	['286', '286.1']	['MB_286.11']
HP_0007302	Bipolar affective disorder	bipolar affective disorder	True	296.1	Manic disorder, recurrent episode	manic disorder recurrent episode	['296', '296.1']	['286']	['MB_286.1']
HP_0007302	Bipolar disorder	bipolar disorder	False	296.1	Manic disorder, recurrent episode	manic disorder recurrent episode	['296', '296.1']	['286']	['MB_286.1']
HP_0007302	Bipolar affective disorder	bipolar affective disorder	True	296.4	Bipolar I disorder, most recent episode (or current) manic	bipolar i disorder most recent episode or current manic	['296', '296.1']	['286', '286.1']	['MB_286.11']
HP_0007302	Bipolar disorder	bipolar disorder	False	296.4	Bipolar I disorder, most recent episode (or current) manic	bipolar i disorder most recent episode or current manic	['296', '296.1']	['286', '286.1']	['MB_286.11']
HP_0100754	Mania	mania	True	296.4	Bipolar I disorder, most recent episode (or current) manic	bipolar i disorder most recent episode or current manic	['296', '296.1']	['286', '286.1']	['MB_286.11']
HP_0007302	Bipolar affective disorder	bipolar affective disorder	True	296.5	Bipolar I disorder, most recent episode (or current) depressed	bipolar i disorder most recent episode or current depressed	['296', '296.1']	['286', '286.1']	['MB_286.11']
HP_0007302	Bipolar disorder	bipolar disorder	False	296.5	Bipolar I disorder, most recent episode (or current) depressed	bipolar i disorder most recent episode or current depressed	['296', '296.1']	['286', '286.1']	['MB_286.11']
HP_0007302	Bipolar affective disorder	bipolar affective disorder	True	296.6	Bipolar I disorder, most recent episode (or current) mixed	bipolar i disorder most recent episode or current mixed	['296', '296.1']	['286', '286.1']	['MB_286.11']
HP_0007302	Bipolar disorder	bipolar disorder	False	296.6	Bipolar I disorder, most recent episode (or current) mixed	bipolar i disorder most recent episode or current mixed	['296', '296.1']	['286', '286.1']	['MB_286.11']
