hpo_code	hpo_label	hpo_simpleLabel	hpo_original	ICD9_code	ICD9_label	ICD9_simpleLabel	phecode1.2_codeList	phecodeX_codeList	phecodeXupdated_codeList
HP_0003324	Muscle weakness, generalised	muscle weakness generalized	False	728.87	Muscle weakness (generalized)	muscle weakness generalized	['772.3']	['807', '807.2']	['SS_807.21']
HP_0003324	Muscle weakness, generalized	muscle weakness generalized	False	728.87	Muscle weakness (generalized)	muscle weakness generalized	['772.3']	['807', '807.2']	['SS_807.21']
HP_0003565	Elevated sedimentation rate	elevated sedimentation rate	False	790.1	Elevated sedimentation rate	elevated sedimentation rate	['790.1']	['820']	['SS_820']
HP_0003641	Hemoglobinuria	hemoglobinuria	True	791.2	Hemoglobinuria	hemoglobinuria	['285.8']	['832', '832.4']	['SS_832.4']
HP_0003768	Periodic paralysis	periodic paralysis	True	359.3	Periodic paralysis	periodic paralysis	['359', '359.1']	['339', '339.4']	['NS_339.4']
HP_0003774	End stage renal disease	end stage renal disease	False	585.6	End stage renal disease	end stage renal disease	['585', '585.3', '585.32']	['583', '583.1']	['GU_582.21']
HP_0012622	Chronic kidney disease	chronic kidney disease	True	585.9	Chronic kidney disease, unspecified	chronic kidney disease	['585', '585.3']	['583']	['GU_582.2']
HP_0004232	Accessory carpal bones	accessory carpal bones	True	755.56	Accessory carpal bones	accessory carpal bones	['755', '755.3']	['785']	['CM_767']
HP_0004326	Cachexia	cachexia	True	799.4	Cachexia	cachexia	['260.1']	['230', '230.4']	['EM_230.4']
HP_0004411	Deviated nasal septum	deviated nasal septum	True	470	Deviated nasal septum	deviated nasal septum	['470']	['471', '471.2']	['RE_471.2']
HP_0004464	Postauricular fistula	postauricular fistula	False	383.81	Postauricular fistula	postauricular fistula	['381', '381.3']	['393']	['SO_393']
HP_0004469	Chronic bronchitis	chronic bronchitis	True	491	Chronic bronchitis	chronic bronchitis	['496', '496.2']	['460', '469', '469.2', '474']	['RE_460', 'RE_469.2', 'RE_474']
HP_0004469	Chronic bronchitis	chronic bronchitis	True	491.9	Unspecified chronic bronchitis	chronic bronchitis	['496', '496.2']	['460', '469', '469.2', '474']	['RE_460', 'RE_469.2', 'RE_474']
HP_0004602	Klippel-Feil syndrome	klippel-feil syndrome	False	756.16	Klippel-Feil syndrome	klippel-feil syndrome	['754']	['787', '787.1']	['CM_769.1']
HP_0004684	Talipes valgus	talipes valgus	True	754.60	Talipes valgus	talipes valgus	['755', '755.1']	['784', '784.1', '784.13']	['CM_766.2']
HP_0004749	Atrial flutter	atrial flutter	True	427.32	Atrial flutter	atrial flutter	['427', '427.2', '427.22']	['416', '416.2', '416.22']	['CV_416.22']
HP_0004751	Paroxysmal ventricular tachycardia	paroxysmal ventricular tachycardia	True	427.1	Paroxysmal ventricular tachycardia	paroxysmal ventricular tachycardia	['427', '427.1', '427.12']	['416', '416.1', '416.12']	['CV_416.12']
HP_0005110	Atrial fibrillation	atrial fibrillation	True	427.31	Atrial fibrillation	atrial fibrillation	['427', '427.2', '427.21']	['416', '416.2', '416.21']	['CV_416.21']
HP_0004763	Paroxysmal supraventricular tachycardia	paroxysmal supraventricular tachycardia	True	427.0	Paroxysmal supraventricular tachycardia	paroxysmal supraventricular tachycardia	['427', '427.1', '427.11']	['416', '416.1', '416.11']	['CV_416.11']
HP_0012115	Hepatitis	hepatitis	True	573.3	Hepatitis, unspecified	hepatitis	['070.9']	['540']	['GI_540']
HP_0012324	Myeloid leukemia	myeloid leukemia	True	205	Myeloid leukemia	myeloid leukemia	['204', '204.2']	['120', '120.1', '121']	['CA_120.1', 'CA_121']
HP_0012324	Myeloid leukemia	myeloid leukemia	True	205.9	Unspecified myeloid leukemia	myeloid leukemia	['204', '204.2']	['120', '120.1', '121']	['CA_120.1', 'CA_121']
HP_0012324	Myeloid leukaemia	myeloid leukemia	False	205	Myeloid leukemia	myeloid leukemia	['204', '204.2']	['120', '120.1', '121']	['CA_120.1', 'CA_121']
HP_0012324	Myeloid leukaemia	myeloid leukemia	False	205.9	Unspecified myeloid leukemia	myeloid leukemia	['204', '204.2']	['120', '120.1', '121']	['CA_120.1', 'CA_121']
HP_0004905	Vitamin A deficiency	vitamin a deficiency	False	264	Vitamin A deficiency	vitamin a deficiency	['261']	['232', '232.1']	['EM_232.1']
HP_0004905	Vitamin A deficiency	vitamin a deficiency	False	264.9	Unspecified vitamin A deficiency	vitamin a deficiency	['261', '261.1']	['232', '232.1']	['EM_232.1']
HP_0005160	Total anomalous pulmonary venous connection	total anomalous pulmonary venous connection	False	747.41	Total anomalous pulmonary venous connection	total anomalous pulmonary venous connection	['747', '747.1', '747.13']	['781', '781.4', '781.41']	['CM_763.6']
HP_0010447	Anal fistula	anal fistula	True	565.1	Anal fistula	anal fistula	['565']	['532', '532.1']	['GI_532.1']
HP_0005912	Biliary atresia	biliary atresia	True	751.61	Biliary atresia	biliary atresia	['750', '750.2', '750.22']	['766', '766.1']	['CM_758.21']
HP_0005261	Hemarthrosis	hemarthrosis	False	719.1	Hemarthrosis	hemarthrosis	['741', '741.5']	['713', '713.1']	['MS_713.1']
HP_0005305	Cerebral thrombosis	cerebral thrombosis	False	434.0	Cerebral thrombosis	cerebral thrombosis	['433', '433.2']	['440', '440.2', '440.22']	['CV_440.22']
HP_0010307	Stridor	stridor	True	786.1	Stridor	stridor	['479']	['488', '488.5']	['RE_488.5']
HP_0005526	Lymphoid leukemia	lymphoid leukemia	True	204	Lymphoid leukemia	lymphoid leukemia	['204', '204.1']	['120', '120.2', '121']	['CA_120.2', 'CA_121']
HP_0005526	Lymphoid leukemia	lymphoid leukemia	True	204.9	Unspecified lymphoid leukemia	lymphoid leukemia	['204', '204.1']	['120', '120.2', '121']	['CA_120.2', 'CA_121']
HP_0005526	Lymphoid leukaemia	lymphoid leukemia	False	204	Lymphoid leukemia	lymphoid leukemia	['204', '204.1']	['120', '120.2', '121']	['CA_120.2', 'CA_121']
HP_0005526	Lymphoid leukaemia	lymphoid leukemia	False	204.9	Unspecified lymphoid leukemia	lymphoid leukemia	['204', '204.1']	['120', '120.2', '121']	['CA_120.2', 'CA_121']
HP_0005575	Hemolytic-uremic syndrome	hemolytic-uremic syndrome	True	283.11	Hemolytic-uremic syndrome	hemolytic-uremic syndrome	['283', '283.2', '283.21']	['161', '161.2', '161.22']	['BI_161.22']
HP_0005661	Salmonella osteomyelitis	salmonella osteomyelitis	True	003.24	Salmonella osteomyelitis	salmonella osteomyelitis	['710', '710.1']	['001', '089', '089.1', '701', '701.1']	['ID_001', 'ID_089.1', 'MS_701.1']
HP_0005943	Respiratory arrest	respiratory arrest	True	799.1	Respiratory arrest	respiratory arrest	['509', '509.5']	['497']	['RE_497']
HP_0006280	Chronic pancreatitis	chronic pancreatitis	True	577.1	Chronic pancreatitis	chronic pancreatitis	['577', '577.2']	['554', '554.1', '554.12']	['GI_554.12']
HP_0011069	Supernumerary teeth	supernumerary teeth	False	520.1	Supernumerary teeth	supernumerary teeth	['520', '520.1']	['500', '500.3']	['GI_500.3']
HP_0006517	Pulmonary alveolar proteinosis	pulmonary alveolar proteinosis	False	516.0	Pulmonary alveolar proteinosis	pulmonary alveolar proteinosis	['504']	['481', '481.2']	['RE_481.2']
HP_0040223	Pulmonary hemorrhage	pulmonary hemorrhage	True	770.3	Pulmonary hemorrhage	pulmonary hemorrhage	['656', '656.2']	['854', '854.3']	['RE_487', 'NB_857.5']
HP_0040223	Pulmonary haemorrhage	pulmonary hemorrhage	False	770.3	Pulmonary hemorrhage	pulmonary hemorrhage	['656', '656.2']	['854', '854.3']	['RE_487', 'NB_857.5']
HP_0006548	Pulmonary arteriovenous malformation	pulmonary arteriovenous malformation	True	747.32	Pulmonary arteriovenous malformation	pulmonary arteriovenous malformation	['747', '747.1', '747.13']	['441', '441.2', '781', '781.1']	['CV_441.2', 'CM_763.153']
HP_0012089	Arteritis	arteritis	True	447.6	Arteritis, unspecified	arteritis	['446', '446.9']	['704']	['BI_181', 'MS_704']
HP_0006685	Endomyocardial fibrosis	endomyocardial fibrosis	False	425.0	Endomyocardial fibrosis	endomyocardial fibrosis	['425', '425.1']	['414', '414.6']	['CV_414.6']
HP_0006688	Paroxysmal tachycardia	paroxysmal tachycardia	True	427.2	Paroxysmal tachycardia, unspecified	paroxysmal tachycardia	['427', '427.1']	['416', '416.1']	['CV_416.1']
HP_0006775	Multiple myeloma	multiple myeloma	True	203.0	Multiple myeloma	multiple myeloma	['204', '204.4']	['120', '120.1', '123', '123.1']	['CA_120.1', 'CA_123.1']
HP_0006934	Congenital nystagmus	congenital nystagmus	True	379.51	Congenital nystagmus	congenital nystagmus	['378', '378.2']	['383', '383.1']	['SO_383.1']
HP_0007269	Spinal muscular atrophy	spinal muscular atrophy	True	335.1	Spinal muscular atrophy	spinal muscular atrophy	['334', '334.2']	['323', '323.2']	['NS_323', 'GE_972.41']
HP_0007269	Spinal muscular atrophy	spinal muscular atrophy	True	335.10	Spinal muscular atrophy, unspecified	spinal muscular atrophy	['334', '334.2']	['323', '323.2']	['NS_323', 'GE_972.41']
HP_0006970	Periventricular leukomalacia	periventricular leukomalacia	True	779.7	Periventricular leukomalacia	periventricular leukomalacia	['656']	['870', '870.4']	['NB_870.4']
HP_0007024	Pseudobulbar palsy	pseudobulbar palsy	False	335.23	Pseudobulbar palsy	pseudobulbar palsy	['334', '334.2']	['323', '323.3']	['NS_323.3']
HP_0100786	Hypersomnia	hypersomnia	True	780.54	Hypersomnia, unspecified	hypersomnia	['327', '327.1']	['333', '333.3']	['NS_333.3']
HP_0030319	Facial weakness	facial weakness	False	781.94	Facial weakness	facial weakness	['772.6']	['334', '334.2', '334.23']	['NS_334.23']
HP_0007302	Bipolar disorder	bipolar disorder	False	296.80	Bipolar disorder, unspecified	bipolar disorder	['296', '296.1']	['286', '286.1']	['MB_286.1']
HP_0007313	Cerebral degeneration	cerebral degeneration	True	331.9	Cerebral degeneration, unspecified	cerebral degeneration	['331', '331.9']	['328', '328.3']	['NS_328.3']
HP_0007354	Amyotrophic lateral sclerosis	amyotrophic lateral sclerosis	True	335.20	Amyotrophic lateral sclerosis	amyotrophic lateral sclerosis	['334', '334.2', '334.21']	['323', '323.3', '323.31']	['NS_323.31']
HP_0012032	Lipoma	lipoma	True	214	Lipoma	lipoma	['214']	['139', '139.5']	['CA_139.5']
HP_0007642	Congenital night blindness	congenital night blindness	False	368.61	Congenital night blindness	congenital night blindness	['368']	['386', '386.6']	['SO_386.6']
HP_0100018	Nuclear cataract	nuclear cataract	True	366.04	Nuclear cataract	nuclear cataract	['366', '366.1']	['371', '371.3', '371.32']	['SO_371.3']
HP_0007769	Peripheral retinal degeneration	peripheral retinal degeneration	True	362.60	Peripheral retinal degeneration, unspecified	peripheral retinal degeneration	['362', '362.6']	['374', '374.6']	['SO_374.6']
HP_0007705	Corneal degeneration	corneal degeneration	True	371.40	Corneal degeneration, unspecified	corneal degeneration	['364', '364.4']	['369', '369.4']	['SO_369.4']
HP_0007707	Congenital aphakia	congenital aphakia	True	743.35	Congenital aphakia	congenital aphakia	['753', '753.1']	['753', '753.2', '753.21']	['SO_372.1', 'CM_751.211']
HP_0007755	Juvenile epithelial corneal dystrophy	juvenile epithelial corneal dystrophy	True	371.51	Juvenile epithelial corneal dystrophy	juvenile epithelial corneal dystrophy	['364', '364.5']	['369', '369.5', '369.54']	['GE_974.24']
HP_0007763	Retinal telangiectasia	retinal telangiectasia	True	362.15	Retinal telangiectasia	retinal telangiectasia	['362', '362.4']	['374', '374.3', '374.35']	['SO_374.35']
HP_0007777	Chorioretinal scar	chorioretinal scar	True	363.30	Chorioretinal scar, unspecified	chorioretinal scar	['363', '363.3']	['373', '373.1']	['SO_373.1']
HP_0030666	Retinal neovascularization	retinal neovascularization	True	362.16	Retinal neovascularization NOS	retinal neovascularization	['362', '362.4']	['374', '374.3', '374.33']	['SO_374.33']
HP_0007802	Granular corneal dystrophy	granular corneal dystrophy	True	371.53	Granular corneal dystrophy	granular corneal dystrophy	['364', '364.5']	['369', '369.5', '369.53']	['GE_974.23']
HP_0012804	Corneal ulcer	corneal ulcer	False	370.0	Corneal ulcer	corneal ulcer	['370', '370.1']	['367', '367.2', '367.21']	['SO_367.21']
HP_0012804	Corneal ulcer	corneal ulcer	False	370.00	Corneal ulcer, unspecified	corneal ulcer	['370', '370.1']	['367', '367.2', '367.21']	['SO_367.21']
HP_0007824	Total ophthalmoplegia	total ophthalmoplegia	True	378.56	Total ophthalmoplegia	total ophthalmoplegia	['378', '378.5']	['381', '381.1', '381.11']	['SO_381.11']
HP_0007898	Exudative retinopathy	exudative retinopathy	True	362.12	Exudative retinopathy	exudative retinopathy	['362', '362.3']	['374', '374.3', '374.31']	['SO_374.43']
HP_0007902	Vitreous hemorrhage	vitreous hemorrhage	True	379.23	Vitreous hemorrhage	vitreous hemorrhage	['379', '379.2']	['377', '377.5']	['SO_377.5']
HP_0007902	Vitreous haemorrhage	vitreous hemorrhage	False	379.23	Vitreous hemorrhage	vitreous hemorrhage	['379', '379.2']	['377', '377.5']	['SO_377.5']
HP_0007906	Ocular hypertension	ocular hypertension	True	365.04	Ocular hypertension	ocular hypertension	['365']	['375', '375.6']	['SO_375.6']
HP_0007970	Congenital ptosis	congenital ptosis	True	743.61	Congenital ptosis	congenital ptosis	['749']	['361', '361.3', '754', '754.1', '754.11']	['SO_361.3', 'CM_751.711']
HP_0008028	Cystoid macular degeneration	cystoid macular degeneration	True	362.53	Cystoid macular degeneration	cystoid macular degeneration	['362', '362.2', '362.23']	['374', '374.5', '374.53']	['SO_374.53']
HP_0025188	Retinal vasculitis	retinal vasculitis	True	362.18	Retinal vasculitis	retinal vasculitis	['362', '362.4']	['374', '374.3', '374.34']	['SO_374.34']
HP_0008200	Primary hyperparathyroidism	primary hyperparathyroidism	True	252.01	Primary hyperparathyroidism	primary hyperparathyroidism	['252', '252.1']	['208', '208.2', '208.21']	['EM_208.2']
HP_0008209	Premature menopause	premature menopause	False	256.31	Premature menopause	premature menopause	['627', '627.5']	['214', '214.1', '214.11']	['EM_214.11']
HP_0008326	Vitamin B6 deficiency	vitamin b6 deficiency	False	266.1	Vitamin B6 deficiency	vitamin b6 deficiency	['261', '261.2']	['232', '232.2', '232.26']	['EM_232.26']
HP_0008551	Microtia	microtia	True	744.23	Microtia	microtia	['749']	['755', '755.1', '755.11']	['CM_752.11']
HP_0010480	Urethral fistula	urethral fistula	True	599.1	Urethral fistula	urethral fistula	['597']	['597', '597.3']	['GU_597.3']
HP_0008722	Urethral diverticulum	urethral diverticulum	True	599.2	Urethral diverticulum	urethral diverticulum	['597']	['597', '597.4']	['GU_597.4']
HP_0008740	Longitudinal vaginal septum	longitudinal vaginal septum	True	752.47	Longitudinal vaginal septum	longitudinal vaginal septum	['751', '751.1', '751.11']	['770', '770.5', '770.52']	['CM_760.152']
HP_0009125	Lipodystrophy	lipodystrophy	True	272.6	Lipodystrophy	lipodystrophy	['277.5', '277.51']	['244', '244.4']	['EM_244.4']
HP_0009710	Chilblains	chilblains	True	991.5	Chilblains	chilblains	['1014']	['677']	['DE_677']
HP_0009797	Cholesteatoma	cholesteatoma	True	385.30	Cholesteatoma, unspecified	cholesteatoma	['385', '385.3']	['391', '391.6']	['SO_391.6']
HP_0009806	Nephrogenic diabetes insipidus	nephrogenic diabetes insipidus	True	588.1	Nephrogenic diabetes insipidus	nephrogenic diabetes insipidus	['588']	['209', '209.2', '209.21', '588', '588.1', '588.12']	['EM_209.4', 'GU_588.12']
HP_0009916	Anisocoria	anisocoria	True	379.41	Anisocoria	anisocoria	['379', '379.4']	['384', '384.1']	['SO_384.1']
HP_0009926	Epiphora	epiphora	True	375.2	Epiphora	epiphora	['375', '375.2']	['363', '363.5']	['SO_363.5']
HP_0010316	Ebstein's anomaly	ebsteins anomaly	False	746.2	Ebstein's anomaly	ebsteins anomaly	['747', '747.1', '747.12']	['779', '779.2', '779.22']	['CM_763.222']
HP_0010523	Alexia	alexia	True	315.01	Alexia	alexia	['315.1']	['891', '891.2']	['MB_302.3', 'MB_303.1']
HP_0010534	Transient global amnesia	transient global amnesia	True	437.7	Transient global amnesia	transient global amnesia	['433']	['329', '329.6']	['NS_329.6']
HP_0010605	Chalazion	chalazion	True	373.2	Chalazion	chalazion	['371', '371.3']	['360', '360.2']	['SO_360.2']
HP_0010607	Hordeolum externum	hordeolum externum	True	373.11	Hordeolum externum	hordeolum externum	['371', '371.3']	['360', '360.1', '360.11']	['SO_360.1']
HP_0010608	Hordeolum internum	hordeolum internum	True	373.12	Hordeolum internum	hordeolum internum	['371', '371.3']	['360', '360.1', '360.12']	['SO_360.1']
HP_0010619	Fibroadenosis of breast	fibroadenosis of breast	False	610.2	Fibroadenosis of breast	fibroadenosis of breast	['610', '610.2']	['610', '610.2']	['GU_610.2']
HP_0010677	Nocturnal enuresis	nocturnal enuresis	False	788.36	Nocturnal enuresis	nocturnal enuresis	['599', '599.4']	['594', '594.3', '594.33']	['GU_594.33']
HP_0010739	Osteopoikilosis	osteopoikilosis	True	756.53	Osteopoikilosis	osteopoikilosis	['756', '756.5']	['788']	['CM_770.5', 'GE_978.3']
HP_0010749	Blepharochalasis	blepharochalasis	True	374.34	Blepharochalasis	blepharochalasis	['374', '374.3']	['361', '361.4']	['SO_361.4']
HP_0010750	Dermatochalasis	dermatochalasis	True	374.87	Dermatochalasis	dermatochalasis	['374', '374.6']	['362', '362.6']	['SO_362.6']
HP_0010769	Pilonidal cyst	pilonidal cyst	False	685	Pilonidal cyst	pilonidal cyst	['686.3']	['660', '660.7']	['DE_682.2']
HP_0010773	Partial anomalous pulmonary venous connection	partial anomalous pulmonary venous connection	False	747.42	Partial anomalous pulmonary venous connection	partial anomalous pulmonary venous connection	['747', '747.1', '747.13']	['781', '781.4', '781.41']	['CM_763.6']
HP_0010774	Cor triatriatum	cor triatriatum	True	746.82	Cor triatriatum	cor triatriatum	['747', '747.1']	['780', '780.6']	['CM_763.34']
HP_0010780	Hyperacusis	hyperacusis	True	388.42	Hyperacusis	hyperacusis	['389', '389.5']	['397', '397.3']	['SO_397.3']
HP_0010865	Oppositional defiant disorder	oppositional defiant disorder	True	313.81	Oppositional defiant disorder	oppositional defiant disorder	['312']	['893', '893.2', '893.21']	['MB_306']
HP_0010886	Osteochondritis dissecans	osteochondritis dissecans	True	732.7	Osteochondritis dissecans	osteochondritis dissecans	['732', '732.7']	['728', '728.2']	['MS_728.2']
HP_0011002	Osteopetrosis	osteopetrosis	True	756.52	Osteopetrosis	osteopetrosis	['756', '756.5']	['788', '788.4']	['CM_770.5', 'GE_978.34']
HP_0011099	Spastic hemiplegia	spastic hemiplegia	False	342.1	Spastic hemiplegia	spastic hemiplegia	['342']	['341', '341.2', '341.22']	['NS_341.22']
HP_0011106	Hypovolemia	hypovolemia	True	276.52	Hypovolemia	hypovolemia	['276', '276.5']	['256', '256.7', '256.72']	['EM_256.72']
HP_0011109	Chronic sinusitis	chronic sinusitis	True	473	Chronic sinusitis	chronic sinusitis	['475']	['462', '462.2']	['RE_462.2']
HP_0011126	Nephroptosis	nephroptosis	True	593.0	Nephroptosis	nephroptosis	['586', '586.1']	['586', '586.6']	['GU_586.6']
HP_0011445	Athetoid cerebral palsy	athetoid cerebral palsy	True	333.71	Athetoid cerebral palsy	athetoid cerebral palsy	['333', '333.4']	['341', '341.1', '341.12']	['NS_341.12']
HP_0011496	Corneal neovascularization	corneal neovascularization	True	370.6	Corneal neovascularization	corneal neovascularization	['370']	['369', '369.3']	['SO_369.3']
HP_0011496	Corneal neovascularization	corneal neovascularization	True	370.60	Corneal neovascularization, unspecified	corneal neovascularization	['370']	['369', '369.3']	['SO_369.3']
HP_0011516	Achromatopsia	achromatopsia	True	368.54	Achromatopsia	achromatopsia	['368.5']	['386', '386.5']	['SO_386.5']
HP_0011570	Congenital mitral stenosis	congenital mitral stenosis	True	746.5	Congenital mitral stenosis	congenital mitral stenosis	['747', '747.1', '747.12']	['413', '413.1', '413.13', '779', '779.3', '779.33']	['CV_413.13', 'CM_763.233']
HP_0011705	First degree atrioventricular block	first degree atrioventricular block	True	426.11	First degree atrioventricular block	first degree atrioventricular block	['426', '426.2', '426.21']	['416', '416.4', '416.41']	['CV_416.411']
HP_0011710	Bundle branch block	bundle branch block	True	426.50	Bundle branch block, unspecified	bundle branch block	['426', '426.3']	['416', '416.4', '416.43']	['CV_416.4']
HP_0011712	Right bundle branch block	right bundle branch block	True	426.4	Right bundle branch block	right bundle branch block	['426', '426.3', '426.31']	['416', '416.4', '416.43']	['CV_416.43']
HP_0011715	Trifascicular block	trifascicular block	True	426.54	Trifascicular block	trifascicular block	['426', '426.3']	['416', '416.4']	['CV_416.4']
HP_0011726	Persistent fetal circulation	persistent fetal circulation	True	747.83	Persistent fetal circulation	persistent fetal circulation	['747']	['853', '853.6']	['NB_853.6']
HP_0011726	Persistent foetal circulation	persistent fetal circulation	False	747.83	Persistent fetal circulation	persistent fetal circulation	['747']	['853', '853.6']	['NB_853.6']
HP_0011841	Ventricular flutter	ventricular flutter	True	427.42	Ventricular flutter	ventricular flutter	['427', '427.4', '427.41']	['416', '416.3', '416.32']	['CV_416.32']
HP_0011851	Hemopericardium	hemopericardium	True	423.0	Hemopericardium	hemopericardium	['420', '420.2', '420.22']	['411', '411.1']	['CV_411.1']
HP_0011856	Pica	pica	True	307.52	Pica	pica	['305.2']	['893', '893.8', '893.81']	['MB_293.5']
HP_0011859	Punctate keratitis	punctate keratitis	True	370.21	Punctate keratitis	punctate keratitis	['370', '370.2']	['367', '367.2', '367.22']	['SO_367.22']
HP_0011868	Sciatica	sciatica	True	724.3	Sciatica	sciatica	['764']	['718', '718.5']	['MS_718.5']
HP_0011887	Choroidal haemorrhage	choroidal hemorrhage	False	363.61	Choroidal hemorrhage, unspecified	choroidal hemorrhage	['363']	['377', '377.3']	['SO_377.3']
HP_0011887	Choroidal hemorrhage	choroidal hemorrhage	False	363.61	Choroidal hemorrhage, unspecified	choroidal hemorrhage	['363']	['377', '377.3']	['SO_377.3']
HP_0011945	Cryptogenic organising pneumonia	cryptogenic organizing pneumonia	False	516.36	Cryptogenic organizing pneumonia	cryptogenic organizing pneumonia	['504', '504.1']	['481', '481.4', '481.45']	['RE_481.45']
HP_0011945	Cryptogenic organizing pneumonia	cryptogenic organizing pneumonia	False	516.36	Cryptogenic organizing pneumonia	cryptogenic organizing pneumonia	['504', '504.1']	['481', '481.4', '481.45']	['RE_481.45']
HP_0011971	Dermatographic urticaria	dermatographic urticaria	True	708.3	Dermatographic urticaria	dermatographic urticaria	['947']	['666', '666.4']	['DE_666.4']
HP_0011974	Myelofibrosis	myelofibrosis	True	289.83	Myelofibrosis	myelofibrosis	['289', '289.1']	['120', '120.1', '124', '124.8']	['CA_120.1', 'CA_124.8']
HP_0012063	Aneurysmal bone cyst	aneurysmal bone cyst	True	733.22	Aneurysmal bone cyst	aneurysmal bone cyst	['733', '733.2']	['727', '727.5']	['MS_727.5']
HP_0012075	Personality disorder	personality disorder	True	301.9	Unspecified personality disorder	personality disorder	['301']	['296']	['MB_296']
HP_0012076	Borderline personality disorder	borderline personality disorder	True	301.83	Borderline personality disorder	borderline personality disorder	['301', '301.2']	['296', '296.4']	['MB_296.4']
HP_0012077	Histrionic personality disorder	histrionic personality disorder	True	301.5	Histrionic personality disorder	histrionic personality disorder	['301']	['296', '296.5']	['MB_296.5']
HP_0012077	Histrionic personality disorder	histrionic personality disorder	True	301.50	Histrionic personality disorder, unspecified	histrionic personality disorder	['301']	['296', '296.5']	['MB_296.5']
HP_0012119	Methemoglobinemia	methemoglobinemia	True	289.7	Methemoglobinemia	methemoglobinemia	['289', '289.9']	['165', '165.4']	['GE_970.4']
HP_0012121	Panuveitis	panuveitis	True	360.12	Panuveitis	panuveitis	['371', '371.1']	['367', '367.5', '367.51']	['SO_367.51']
HP_0030502	Retinoschisis	retinoschisis	True	361.10	Retinoschisis, unspecified	retinoschisis	['361', '361.2']	['374', '374.2', '374.21']	['SO_374.21']
HP_0012196	Cheyne-Stokes respiration	cheyne-stokes respiration	True	786.04	Cheyne-Stokes respiration	cheyne-stokes respiration	['513', '513.3', '513.31']	['488', '488.3']	['RE_488.3']
HP_0012219	Erythema nodosum	erythema nodosum	True	695.2	Erythema nodosum	erythema nodosum	['695', '695.8', '695.81']	['667', '667.3']	['DE_665']
HP_0012227	Urethral stricture	urethral stricture	True	598	Urethral stricture	urethral stricture	['592', '592.3']	['592', '592.3', '597', '597.1']	['GU_592.3', 'GU_597.1']
HP_0012227	Urethral stricture	urethral stricture	True	598.9	Urethral stricture, unspecified	urethral stricture	['597', '597.1']	['597', '597.1']	['GU_597.1']
HP_0012231	Serous retinal detachment	serous retinal detachment	False	361.2	Serous retinal detachment	serous retinal detachment	['361']	['374', '374.1', '374.11']	['SO_374.11']
HP_0012238	Hyperchylomicronemia	hyperchylomicronemia	False	272.3	Hyperchylomicronemia	hyperchylomicronemia	['272', '272.1', '272.14']	['239', '239.4']	['EM_239.4']
HP_0012330	Pyelonephritis	pyelonephritis	True	590.80	Pyelonephritis, unspecified	pyelonephritis	['590']	['581']	['GU_581.1']
HP_0012388	Acute bronchitis	acute bronchitis	True	466.0	Acute bronchitis	acute bronchitis	['483']	['460', '460.2', '469', '469.1']	['RE_460.2', 'RE_469.1']
HP_0012390	Anal fissure	anal fissure	True	565.0	Anal fissure	anal fissure	['565']	['530', '530.1']	['GI_530.1']
HP_0012399	Pressure ulcer	pressure ulcer	True	707.0	Pressure ulcer	pressure ulcer	['707', '707.1']	['686', '686.1']	['DE_686.1']
HP_0012418	Hypoxemia	hypoxemia	True	799.02	Hypoxemia	hypoxemia	['1013']	['498', '498.1']	['RE_498.1']
HP_0012424	Chorioretinitis	chorioretinitis	True	363.20	Chorioretinitis, unspecified	chorioretinitis	['371', '371.1']	['367', '367.5', '367.53']	['SO_367.53']
HP_0012459	Hypnic headache	hypnic headache	True	339.81	Hypnic headache	hypnic headache	['339']	['331', '331.3', '331.32']	['NS_331.32']
HP_0012469	Infantile spasms	infantile spasms	True	345.6	Infantile spasms	infantile spasms	['345', '345.1']	['330', '330.1', '330.13']	['NS_330']
HP_0012490	Panniculitis	panniculitis	True	729.3	Panniculitis, unspecified	panniculitis	['729.3']	['724', '724.4']	['MS_724.4']
HP_0012532	Chronic pain	chronic pain	True	338.2	Chronic pain	chronic pain	['338', '338.2']	['809', '809.2']	['SS_809.2']
HP_0012587	Gross hematuria	gross hematuria	False	599.71	Gross hematuria	gross hematuria	['593', '593.1']	['593', '593.1']	['GU_593.1']
HP_0012646	Retractile testis	retractile testis	True	752.52	Retractile testis	retractile testis	['751', '751.1', '751.12']	['771', '771.1', '771.12']	['CM_760.212']
HP_0012701	Faecal urgency	fecal urgency	False	787.63	Fecal urgency	fecal urgency	['561']	['529', '529.3']	['GI_529.7']
HP_0012701	Fecal urgency	fecal urgency	False	787.63	Fecal urgency	fecal urgency	['561']	['529', '529.3']	['GI_529.7']
HP_0012730	Aglossia	aglossia	True	750.11	Aglossia	aglossia	['750', '750.1', '750.13']	['759']	['CM_754.5']
HP_0012735	Cough	cough	True	786.2	Cough	cough	['512', '512.8']	['801']	['RE_499.1']
HP_0012764	Orthopnea	orthopnea	True	786.02	Orthopnea	orthopnea	['513', '513.3', '513.32']	['488', '488.1', '488.11']	['RE_488.11']
HP_0012803	Anisometropia	anisometropia	True	367.31	Anisometropia	anisometropia	['368', '368.3']	['387', '387.5']	['SO_387.5']
HP_0012819	Myocarditis	myocarditis	True	429.0	Myocarditis, unspecified	myocarditis	['420', '420.1']	['410', '410.3']	['CV_410.3']
